RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 20:13:28
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No42
146.591,910.30
147.626,1057.07
148.664,1252.83
149.699,1422.17
150.737,1581.40
151.772,1760.90
152.809,1856.27
153.846,1969.30
154.881,2084.67
155.918,2201.37
156.953,2302.67
157.989,2380.90
159.026,2385.50
160.060,2461.40
161.096,2514.13
162.130,2588.17
163.167,2620.17
164.200,2649.93
165.236,2698.90
166.272,2722.17
167.305,2772.00
168.341,2791.17
169.374,2856.20
170.409,2928.63
171.445,2974.43
172.477,2970.83
173.512,2965.03
174.545,3013.93
175.580,3011.60
176.614,3055.63
177.647,3042.57
178.681,3047.33
179.713,3014.80
180.747,2996.63
181.781,2992.17
182.813,2992.80
183.847,3015.40
184.878,3033.67
185.912,3011.93
186.945,3110.87
187.976,3095.17
189.010,3112.70
190.043,3064.40
191.073,3142.93
192.106,3159.00
193.137,3219.40
194.170,3237.83
195.202,3221.20
196.232,3272.03
197.265,3270.27
198.297,3318.57
199.327,3363.27
200.359,3365.47
201.388,3433.30
202.420,3502.77
203.452,3561.57
204.481,3553.10
205.512,3683.23
206.544,3698.47
207.573,3779.87
208.604,3850.43
209.635,3929.67
210.663,4059.87
211.694,4172.63
212.725,4256.87
213.753,4401.23
214.783,4561.20
215.813,4503.47
216.841,4602.23
217.871,4675.80
218.899,4691.67
219.929,4712.33
220.959,4656.73
221.986,4616.90
223.016,4483.00
224.045,4428.63
225.072,4359.57
226.101,4251.87
227.130,4128.00
228.157,4058.40
229.185,3962.90
230.214,3946.70
231.241,3839.70
232.269,3787.37
233.297,3746.17
234.323,3737.53
235.351,3741.23
236.379,3678.50
237.407,3687.10
238.433,3657.37
239.460,3711.40
240.488,3699.10
241.513,3745.63
242.540,3792.10
243.568,3836.50
244.592,3857.37
245.619,3890.10
246.646,3847.50
247.671,3849.33
248.697,3776.30
249.724,3788.53
250.748,3708.17
251.774,3711.97
252.801,3753.27
253.827,3718.70
254.850,3719.13
255.876,3714.50
256.902,3749.67
257.925,3764.57
258.951,3773.93
259.976,3750.80
260.999,3798.60
262.024,3790.23
263.049,3878.50
264.074,3864.63
265.097,3921.17
266.122,3961.93
267.146,3994.53
268.168,3993.40
269.193,4071.03
270.217,4126.23
271.241,4152.77
272.263,4179.07
273.287,4232.50
274.311,4312.80
275.332,4350.87
276.356,4354.33
277.379,4339.30
278.402,4347.80
279.424,4336.17
280.447,4322.83
281.470,4297.37
282.492,4227.03
283.513,4167.73
284.536,4116.70
285.558,4090.23
286.581,4032.40
287.601,3990.87
288.623,3931.67
289.645,3862.83
290.665,3828.23
291.687,3782.27
292.709,3693.43
293.730,3651.97
294.750,3658.63
295.771,3603.73
296.792,3544.80
297.813,3465.83
298.832,3437.43
299.853,3429.80
300.874,3369.23
301.895,3341.23
302.913,3325.63
303.934,3260.10
304.954,3242.87
305.975,2567.40
306.993,3198.73
308.013,3180.63
309.033,3144.07
310.052,3138.43
311.072,3122.93
312.090,3059.87
313.109,3017.30
314.129,3020.20
315.148,3039.17
316.165,3017.87
317.184,3027.00
318.203,2979.53
319.222,2981.77
320.238,2983.77
321.257,2942.20
322.275,2953.57
323.294,2893.67
324.312,2892.83
325.328,2911.17
326.346,2919.50
327.364,2870.00
328.382,2929.40
329.397,2838.13
330.415,2844.00
331.432,2850.47
332.450,2817.80
333.467,2852.10
334.482,2799.13
335.499,2805.23
336.516,2849.70
337.533,2825.53
338.547,2773.13
339.564,2779.57
340.580,2814.70
