RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 16:24:20
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No283
146.591,314.20
147.626,349.33
148.664,466.90
149.699,566.50
150.737,662.47
151.772,756.27
152.809,833.97
153.846,907.83
154.881,968.87
155.918,1078.87
156.953,1165.20
157.989,1260.30
159.026,1298.43
160.060,1335.27
161.096,1372.93
162.130,1426.63
163.167,1402.57
164.200,1470.97
165.236,1487.03
166.272,1492.43
167.305,1550.20
168.341,1556.87
169.374,1578.60
170.409,1656.50
171.445,1642.00
172.477,1693.07
173.512,1723.23
174.545,1747.97
175.580,1753.50
176.614,1814.57
177.647,1794.30
178.681,1868.07
179.713,1826.47
180.747,1868.63
181.781,1871.33
182.813,1878.27
183.847,1854.93
184.878,1860.37
185.912,1866.73
186.945,1884.47
187.976,1911.47
189.010,1939.83
190.043,1931.43
191.073,1968.83
192.106,1989.87
193.137,2023.50
194.170,2025.50
195.202,2087.47
196.232,2135.87
197.265,2174.97
198.297,2197.00
199.327,2290.90
200.359,2324.73
201.388,2382.77
202.420,2438.33
203.452,2502.57
204.481,2588.97
205.512,2702.27
206.544,2856.80
207.573,2947.03
208.604,2996.60
209.635,3217.87
210.663,3391.93
211.694,3546.80
212.725,3743.20
213.753,3960.53
214.783,4152.17
215.813,4425.97
216.841,4604.50
217.871,4767.37
218.899,4941.00
219.929,5090.67
220.959,5143.30
221.986,5091.13
223.016,5010.57
224.045,4891.50
225.072,4746.10
226.101,4580.23
227.130,4370.07
228.157,4153.57
229.185,3959.07
230.214,3728.83
231.241,3566.10
232.269,3446.40
233.297,3323.33
234.323,3190.10
235.351,3122.47
236.379,3026.33
237.407,2971.90
238.433,2851.33
239.460,2874.00
240.488,2851.00
241.513,2828.10
242.540,2747.50
243.568,2771.90
244.592,2777.70
245.619,2744.63
246.646,2792.60
247.671,2814.63
248.697,2796.47
249.724,2786.63
250.748,2811.67
251.774,2842.37
252.801,2810.77
253.827,2861.57
254.850,2857.23
255.876,2864.07
256.902,2885.67
257.925,2954.30
258.951,2962.67
259.976,3013.97
260.999,3078.17
262.024,3168.93
263.049,3179.73
264.074,3254.90
265.097,3283.80
266.122,3335.53
267.146,3392.93
268.168,3454.03
269.193,3562.23
270.217,3606.30
271.241,3677.60
272.263,3733.57
273.287,3800.33
274.311,3862.27
275.332,3885.27
276.356,3904.07
277.379,3976.83
278.402,3967.77
279.424,3990.63
280.447,3941.07
281.470,3933.23
282.492,3921.77
283.513,3850.30
284.536,3819.90
285.558,3770.20
286.581,3702.40
287.601,3620.97
288.623,3560.33
289.645,3451.90
290.665,3413.57
291.687,3327.73
292.709,3233.57
293.730,3175.87
294.750,3145.97
295.771,3037.13
296.792,2977.87
297.813,2936.40
298.832,2848.00
299.853,2775.00
300.874,2731.73
301.895,2650.40
302.913,2538.03
303.934,2512.30
304.954,2486.50
305.975,2453.23
306.993,2387.60
308.013,2301.67
309.033,2322.60
310.052,2256.97
311.072,2251.93
312.090,2194.53
313.109,2157.80
314.129,2129.40
315.148,2058.97
316.165,2095.63
317.184,2050.93
318.203,2053.93
319.222,2017.57
320.238,1996.10
321.257,2003.13
322.275,1970.37
323.294,1963.30
324.312,1957.47
325.328,1925.63
326.346,1902.90
327.364,1885.73
328.382,1899.67
329.397,1931.60
330.415,1845.83
331.432,1887.97
332.450,1864.27
333.467,1845.23
334.482,1837.37
335.499,1859.70
336.516,1843.90
337.533,1818.83
338.547,1851.17
339.564,1819.37
340.580,1841.60
341.597,1834.33
