RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/05 09:44:32
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No323
146.591,470.33
147.626,527.90
148.664,654.87
149.699,758.43
150.737,824.37
151.772,961.97
152.809,1000.93
153.846,1136.70
154.881,1193.60
155.918,1271.23
156.953,1341.07
157.989,1413.80
159.026,1429.47
160.060,1480.70
161.096,1525.97
162.130,1539.43
163.167,1590.73
164.200,1621.90
165.236,1615.70
166.272,1642.87
167.305,1694.37
168.341,1710.27
169.374,1724.77
170.409,1779.93
171.445,1787.73
172.477,1811.83
173.512,1841.37
174.545,1899.80
175.580,1899.07
176.614,1906.07
177.647,1913.83
178.681,1960.67
179.713,1894.83
180.747,1954.90
181.781,1945.23
182.813,1916.90
183.847,1947.63
184.878,1986.90
185.912,1991.73
186.945,1998.53
187.976,1972.27
189.010,2017.33
190.043,2044.17
191.073,2077.83
192.106,2119.33
193.137,2160.73
194.170,2195.97
195.202,2238.17
196.232,2267.53
197.265,2317.37
198.297,2362.40
199.327,2404.77
200.359,2495.97
201.388,2534.40
202.420,2574.97
203.452,2671.33
204.481,2764.33
205.512,2842.33
206.544,2946.77
207.573,3030.50
208.604,3216.90
209.635,3388.20
210.663,3551.93
211.694,3766.43
212.725,3939.67
213.753,4178.00
214.783,4412.97
215.813,4613.63
216.841,4792.43
217.871,4969.03
218.899,5044.10
219.929,5162.40
220.959,5160.13
221.986,5101.43
223.016,4902.90
224.045,4753.60
225.072,4555.67
226.101,4389.67
227.130,4101.00
228.157,3940.23
229.185,3759.87
230.214,3658.47
231.241,3469.30
232.269,3370.17
233.297,3268.97
234.323,3203.73
235.351,3145.03
236.379,3100.70
237.407,3006.57
238.433,2934.03
239.460,2901.83
240.488,2919.73
241.513,2885.80
242.540,2891.13
243.568,2895.17
244.592,2919.63
245.619,2928.73
246.646,2926.30
247.671,2919.47
248.697,2912.50
249.724,2961.50
250.748,2963.13
251.774,2959.70
252.801,2990.50
253.827,3040.97
254.850,3053.30
255.876,3098.97
256.902,3152.00
257.925,3168.00
258.951,3206.80
259.976,3247.67
260.999,3331.17
262.024,3350.77
263.049,3418.03
264.074,3508.93
265.097,3583.80
266.122,3684.83
267.146,3754.87
268.168,3829.80
269.193,3902.07
270.217,4051.37
271.241,4070.33
272.263,4146.10
273.287,4184.97
274.311,4278.17
275.332,4340.40
276.356,4407.43
277.379,4396.47
278.402,4389.23
279.424,4384.40
280.447,4413.43
281.470,4413.53
282.492,4301.40
283.513,4235.43
284.536,4173.93
285.558,4092.80
286.581,4076.73
287.601,3959.77
288.623,3851.37
289.645,3780.47
290.665,3672.63
291.687,3599.67
292.709,3471.27
293.730,3389.43
294.750,3325.40
295.771,3213.17
296.792,3174.43
297.813,3095.50
298.832,2983.27
299.853,2919.73
300.874,2860.90
301.895,2779.97
302.913,2725.13
303.934,2634.07
304.954,2591.83
305.975,2741.70
306.993,2494.47
308.013,2491.77
309.033,2424.93
310.052,2377.93
311.072,2329.03
312.090,2298.13
313.109,2285.57
314.129,2278.47
315.148,2212.40
316.165,2211.53
317.184,2186.00
318.203,2132.67
319.222,2105.03
320.238,2095.20
321.257,2100.37
322.275,2071.60
323.294,2071.70
324.312,2082.57
325.328,2017.80
326.346,2017.67
327.364,2034.53
328.382,1971.80
329.397,1967.00
330.415,2024.03
331.432,1965.17
332.450,1997.80
333.467,1984.13
334.482,1962.03
335.499,1978.47
336.516,1938.57
337.533,1947.23
338.547,1935.37
339.564,1932.30
340.580,1949.43
341.597,1949.17
