RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:56:46
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No159
146.591,1325.75
147.626,1560.00
148.664,1797.25
149.699,2036.25
150.737,2279.75
151.772,2575.25
152.809,2718.00
153.846,2950.00
154.881,3115.25
155.918,3320.75
156.953,3418.25
157.989,3570.25
159.026,3671.75
160.060,3682.75
161.096,3826.00
162.130,3908.50
163.167,3923.00
164.200,4045.00
165.236,4112.75
166.272,4167.50
167.305,4186.50
168.341,4247.25
169.374,4345.75
170.409,4332.00
171.445,4421.50
172.477,4515.50
173.512,4526.00
174.545,4578.75
175.580,4635.75
176.614,4656.25
177.647,4617.00
178.681,4668.75
179.713,4634.75
180.747,4618.75
181.781,4629.50
182.813,4556.50
183.847,4626.00
184.878,4589.75
185.912,4651.25
186.945,4597.50
187.976,4685.75
189.010,4749.75
190.043,4757.50
191.073,4782.00
192.106,4739.75
193.137,4842.00
194.170,4839.25
195.202,4848.50
196.232,4928.50
197.265,4975.25
198.297,5013.50
199.327,5078.00
200.359,5113.50
201.388,5102.25
202.420,5183.25
203.452,5238.50
204.481,5323.50
205.512,5322.50
206.544,5434.75
207.573,5495.00
208.604,5516.50
209.635,5631.75
210.663,5732.25
211.694,5727.25
212.725,5937.25
213.753,6051.50
214.783,6109.50
215.813,6156.75
216.841,6237.00
217.871,6283.25
218.899,6343.25
219.929,6438.25
220.959,6361.25
221.986,6319.75
223.016,6218.00
224.045,6247.75
225.072,6222.25
226.101,6044.50
227.130,5987.00
228.157,5915.50
229.185,5840.00
230.214,5798.50
231.241,5707.00
232.269,5676.25
233.297,5647.50
234.323,5762.50
235.351,5606.50
236.379,5597.75
237.407,5563.75
238.433,5521.75
239.460,5655.25
240.488,5608.25
241.513,5691.00
242.540,5735.75
243.568,5729.00
244.592,5861.25
245.619,5863.00
246.646,5853.25
247.671,5832.00
248.697,5804.50
249.724,5819.00
250.748,5778.25
251.774,5710.00
252.801,5669.50
253.827,5683.25
254.850,5727.50
255.876,5667.00
256.902,5700.75
257.925,5660.75
258.951,5742.00
259.976,5727.75
260.999,5676.75
262.024,5687.25
263.049,5668.00
264.074,5716.50
265.097,5730.00
266.122,5761.25
267.146,5769.00
268.168,5829.25
269.193,5859.25
270.217,5887.25
271.241,5911.25
272.263,5979.50
273.287,6000.75
274.311,6033.75
275.332,6119.00
276.356,6111.00
277.379,6112.75
278.402,6125.00
279.424,6143.25
280.447,6161.75
281.470,6149.50
282.492,6097.00
283.513,6045.50
284.536,6018.00
285.558,5994.75
286.581,5933.25
287.601,5832.25
288.623,5832.25
289.645,5741.75
290.665,5739.25
291.687,5596.00
292.709,5592.25
293.730,5509.00
294.750,5485.75
295.771,5444.00
296.792,5373.75
297.813,5340.25
298.832,5301.25
299.853,5246.50
300.874,5197.25
301.895,5145.25
302.913,5061.75
303.934,5053.75
304.954,4962.00
305.975,4960.00
306.993,4970.25
308.013,4888.00
309.033,4864.00
310.052,4789.25
311.072,4801.75
312.090,4732.75
313.109,4751.50
314.129,4636.50
315.148,4677.00
316.165,4639.25
317.184,4654.50
318.203,4622.25
319.222,4561.75
320.238,4531.25
321.257,4544.75
322.275,4522.00
323.294,4509.00
324.312,4489.00
325.328,4397.50
326.346,4468.75
327.364,4423.25
328.382,4391.75
329.397,4400.50
330.415,4386.25
331.432,4420.75
332.450,4395.25
333.467,4365.25
334.482,4365.25
335.499,4343.00
336.516,4290.50
337.533,4329.00
338.547,4309.00
339.564,4245.00
340.580,4228.50
341.597,4279.25
342.613,4236.50
343.627,4217.75
344.643,4151.50
345.659,4211.25
346.675,4181.50
347.690,4231.50
348.704,4179.75
349.719,4173.50
350.735,4223.00
351.750,4160.50
352.765,4140.25
353.778,4099.75
354.793,4074.50
355.808,4108.50
356.822,4050.50
357.837,4131.25
358.851,4070.75
359.864,4081.25
360.878,4053.25
361.892,4078.25
362.906,4075.75
363.920,4071.25
364.932,4069.25
365.945,4024.25
366.959,4077.00
367.972,4079.75
368.986,4082.00
369.999,4092.00
371.010,4007.00
372.023,4035.50
373.036,4050.00
374.049,4049.75
375.061,4036.00
