RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/04 15:22:45
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No263
146.591,509.07
147.626,570.60
148.664,699.30
149.699,803.77
150.737,983.00
151.772,1089.13
152.809,1220.37
153.846,1391.60
154.881,1459.00
155.918,1618.77
156.953,1680.20
157.989,1779.03
159.026,1859.13
160.060,1956.43
161.096,2009.53
162.130,2048.53
163.167,2069.27
164.200,2146.23
165.236,2232.53
166.272,2239.50
167.305,2251.37
168.341,2262.73
169.374,2303.90
170.409,2341.97
171.445,2368.30
172.477,2371.03
173.512,2422.77
174.545,2480.07
175.580,2503.20
176.614,2482.57
177.647,2495.67
178.681,2554.43
179.713,2545.23
180.747,2583.60
181.781,2577.40
182.813,2550.10
183.847,2576.70
184.878,2623.87
185.912,2591.93
186.945,2592.97
187.976,2621.07
189.010,2642.67
190.043,2665.13
191.073,2657.60
192.106,2687.23
193.137,2714.17
194.170,2711.27
195.202,2687.87
196.232,2736.80
197.265,2779.70
198.297,2785.23
199.327,2763.63
200.359,2827.30
201.388,2840.50
202.420,2838.13
203.452,2857.03
204.481,2924.93
205.512,2956.30
206.544,2937.70
207.573,2987.33
208.604,3001.73
209.635,3074.33
210.663,3144.53
211.694,3210.80
212.725,3249.30
213.753,3317.93
214.783,3407.80
215.813,3520.03
216.841,3653.60
217.871,3765.03
218.899,3974.20
219.929,4190.80
220.959,4447.17
221.986,4723.67
223.016,4949.23
224.045,5283.60
225.072,5562.77
226.101,5736.60
227.130,5791.97
228.157,5750.43
229.185,5568.70
230.214,5271.83
231.241,4996.47
232.269,4660.47
233.297,4363.37
234.323,4154.93
235.351,3971.93
236.379,3813.97
237.407,3728.87
238.433,3593.10
239.460,3578.77
240.488,3562.53
241.513,3489.53
242.540,3510.23
243.568,3474.23
244.592,3502.27
245.619,3493.50
246.646,3536.67
247.671,3581.20
248.697,3590.47
249.724,3560.40
250.748,3592.17
251.774,3589.07
252.801,3565.83
253.827,3526.07
254.850,3475.63
255.876,3484.73
256.902,3488.60
257.925,3458.23
258.951,3468.43
259.976,3458.73
260.999,3470.97
262.024,3503.13
263.049,3538.40
264.074,3517.87
265.097,3562.30
266.122,3578.47
267.146,3570.80
268.168,3614.87
269.193,3598.90
270.217,3655.47
271.241,3655.90
272.263,3666.30
273.287,3740.20
274.311,3814.83
275.332,3921.63
276.356,3985.77
277.379,4119.37
278.402,4183.60
279.424,4286.63
280.447,4390.80
281.470,4462.53
282.492,4657.10
283.513,4797.30
284.536,4874.10
285.558,4971.63
286.581,5080.80
287.601,5120.10
288.623,5169.83
289.645,5195.13
290.665,5092.00
291.687,5044.57
292.709,4988.40
293.730,4878.93
294.750,4765.73
295.771,4633.33
296.792,4538.77
297.813,4404.17
298.832,4337.07
299.853,4218.07
300.874,4067.73
301.895,3996.30
302.913,3870.77
303.934,3760.33
304.954,3667.93
305.975,3538.30
306.993,3434.80
308.013,3426.17
309.033,3322.87
310.052,3226.30
311.072,3199.33
312.090,3133.73
313.109,3111.07
314.129,3054.90
315.148,2951.47
316.165,2924.13
317.184,2923.33
318.203,2890.20
319.222,2843.73
320.238,2779.60
321.257,2762.40
322.275,2745.37
323.294,2688.90
324.312,2669.47
325.328,2672.77
326.346,2677.63
327.364,2653.90
328.382,2679.47
329.397,2671.17
330.415,2608.63
331.432,2589.63
332.450,2606.30
333.467,2606.67
334.482,2558.30
335.499,2538.13
336.516,2530.27
337.533,2545.10
338.547,2533.60
339.564,2540.70
340.580,2509.50
341.597,2531.47
