RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,30
Measure Time,2023/07/12 13:03:56
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No28
146.591,340.83
147.626,439.53
148.664,473.97
149.699,522.30
150.737,600.53
151.772,665.00
152.809,731.50
153.846,816.67
154.881,792.07
155.918,879.90
156.953,888.97
157.989,939.97
159.026,967.67
160.060,993.13
161.096,972.80
162.130,1074.33
163.167,1028.87
164.200,1077.97
165.236,1094.13
166.272,1153.77
167.305,1115.63
168.341,1165.63
169.374,1222.80
170.409,1227.43
171.445,1234.10
172.477,1261.70
173.512,1235.57
174.545,1273.87
175.580,1269.07
176.614,1305.30
177.647,1356.27
178.681,1314.97
179.713,1339.57
180.747,1339.60
181.781,1302.80
182.813,1336.53
183.847,1356.23
184.878,1382.73
185.912,1386.67
186.945,1398.63
187.976,1408.80
189.010,1458.00
190.043,1456.93
191.073,1512.47
192.106,1567.30
193.137,1568.50
194.170,1597.37
195.202,1613.70
196.232,1673.53
197.265,1742.00
198.297,1789.87
199.327,1847.63
200.359,1918.20
201.388,1998.27
202.420,2096.20
203.452,2182.20
204.481,2288.90
205.512,2441.70
206.544,2563.47
207.573,2720.57
208.604,2879.50
209.635,3126.37
210.663,3394.70
211.694,3599.57
212.725,3911.27
213.753,4182.50
214.783,4421.63
215.813,4675.87
216.841,4781.23
217.871,4946.00
218.899,5011.70
219.929,4943.53
220.959,4824.23
221.986,4593.50
223.016,4359.13
224.045,4081.37
225.072,3829.67
226.101,3471.60
227.130,3274.63
228.157,3091.13
229.185,2864.60
230.214,2726.60
231.241,2599.17
232.269,2521.80
233.297,2394.17
234.323,2401.67
235.351,2336.43
236.379,2257.87
237.407,2213.03
238.433,2171.77
239.460,2091.23
240.488,2080.80
241.513,2082.97
242.540,2094.47
243.568,2084.00
244.592,2123.53
245.619,2106.13
246.646,2073.90
247.671,2058.90
248.697,2111.87
249.724,2133.20
250.748,2158.90
251.774,2192.07
252.801,2217.63
253.827,2254.37
254.850,2309.53
255.876,2353.77
256.902,2400.93
257.925,2387.27
258.951,2470.87
259.976,2512.00
260.999,2623.77
262.024,2600.47
263.049,2740.97
264.074,2785.33
265.097,2883.57
266.122,2985.50
267.146,3070.10
268.168,3147.70
269.193,3223.43
270.217,3294.30
271.241,3387.70
272.263,3502.80
273.287,3509.93
274.311,3575.57
275.332,3614.33
276.356,3629.43
277.379,3633.63
278.402,3652.03
279.424,3655.93
280.447,3576.23
281.470,3543.13
282.492,3511.13
283.513,3431.77
284.536,3325.67
285.558,3295.93
286.581,3180.33
287.601,3074.20
288.623,2990.10
289.645,2919.80
290.665,2845.23
291.687,2738.53
292.709,2645.83
293.730,2564.13
294.750,2507.23
295.771,2453.87
296.792,2302.57
297.813,2254.97
298.832,2178.87
299.853,2075.93
300.874,2080.70
301.895,1985.83
302.913,1920.43
303.934,1875.93
304.954,1824.43
305.975,1835.67
306.993,1754.87
308.013,1681.83
309.033,1637.50
310.052,1647.80
311.072,1579.43
312.090,1547.70
313.109,1585.87
314.129,1500.27
315.148,1519.70
316.165,1510.50
317.184,1492.87
318.203,1495.40
319.222,1460.10
320.238,1486.70
321.257,1402.40
322.275,1418.40
323.294,1411.67
324.312,1378.40
325.328,1392.87
326.346,1352.37
327.364,1354.30
328.382,1333.10
329.397,1364.97
330.415,1368.40
331.432,1311.10
332.450,1357.83
333.467,1322.70
334.482,1298.00
335.499,1269.37
336.516,1291.47
337.533,1365.50
338.547,1315.17
339.564,1315.07
340.580,1314.93
341.597,1309.07
342.613,1316.53
