RamanScope Measure Spectrum Data V3.72

<< MEASURE CONDITION >>
Exposure Type,Aver
Exposure Time [sec],15
Exposure Count,4
Measure Time,2023/07/15 15:24:18
Data Name,""
Data Comment,""
Rayleigh Wave[nm],532.0

<< SAMPLE SPECTRUM >>
Wave[dcm-1],No138
146.591,515.00
147.626,598.25
148.664,661.25
149.699,751.50
150.737,829.75
151.772,944.00
152.809,1037.75
153.846,1128.25
154.881,1211.50
155.918,1235.50
156.953,1310.50
157.989,1327.75
159.026,1432.00
160.060,1456.75
161.096,1438.25
162.130,1474.25
163.167,1505.00
164.200,1613.25
165.236,1633.00
166.272,1568.25
167.305,1583.00
168.341,1666.75
169.374,1670.00
170.409,1726.50
171.445,1706.00
172.477,1758.50
173.512,1770.75
174.545,1823.25
175.580,1841.50
176.614,1857.00
177.647,1892.25
178.681,1891.25
179.713,1867.25
180.747,1863.25
181.781,1906.25
182.813,1918.25
183.847,1924.00
184.878,1919.75
185.912,1929.50
186.945,1970.25
187.976,2020.50
189.010,1999.50
190.043,2010.00
191.073,2056.50
192.106,2109.75
193.137,2152.50
194.170,2173.75
195.202,2245.75
196.232,2272.00
197.265,2300.75
198.297,2377.75
199.327,2399.75
200.359,2475.50
201.388,2621.25
202.420,2668.75
203.452,2765.75
204.481,2911.50
205.512,2981.50
206.544,3158.00
207.573,3364.25
208.604,3477.25
209.635,3773.00
210.663,4007.50
211.694,4218.75
212.725,4483.25
213.753,4861.00
214.783,5131.25
215.813,5291.25
216.841,5541.50
217.871,5708.50
218.899,5813.75
219.929,5772.75
220.959,5778.25
221.986,5593.75
223.016,5363.50
224.045,5140.00
225.072,4881.00
226.101,4600.00
227.130,4318.25
228.157,4086.75
229.185,3815.25
230.214,3638.25
231.241,3465.25
232.269,3365.75
233.297,3259.00
234.323,3178.00
235.351,3103.75
236.379,3020.50
237.407,2934.75
238.433,2923.50
239.460,2845.50
240.488,2806.00
241.513,2883.75
242.540,2776.00
243.568,2870.50
244.592,2795.50
245.619,2797.25
246.646,2865.75
247.671,2798.75
248.697,2853.25
249.724,2874.25
250.748,2850.25
251.774,2902.75
252.801,2892.00
253.827,2955.00
254.850,2990.00
255.876,3011.25
256.902,3087.25
257.925,3103.25
258.951,3148.75
259.976,3192.75
260.999,3278.00
262.024,3321.25
263.049,3381.00
264.074,3445.00
265.097,3554.25
266.122,3639.00
267.146,3701.75
268.168,3754.25
269.193,3848.50
270.217,3886.75
271.241,4076.50
272.263,4090.75
273.287,4114.50
274.311,4273.75
275.332,4265.50
276.356,4305.25
277.379,4355.00
278.402,4359.50
279.424,4370.75
280.447,4341.50
281.470,4251.75
282.492,4246.50
283.513,4174.75
284.536,4148.00
285.558,4066.25
286.581,3978.75
287.601,3838.25
288.623,3761.75
289.645,3629.75
290.665,3591.00
291.687,3473.25
292.709,3348.50
293.730,3281.75
294.750,3216.25
295.771,3130.75
296.792,2987.25
297.813,2926.50
298.832,2865.75
299.853,2772.50
300.874,2673.00
301.895,2676.00
302.913,2582.50
303.934,2580.00
304.954,2481.75
305.975,2388.50
306.993,2350.25
308.013,2299.75
309.033,2268.25
310.052,2208.25
311.072,2209.50
312.090,2178.50
313.109,2204.50
314.129,2122.25
315.148,2101.25
316.165,2035.50
317.184,2075.50
318.203,2015.25
319.222,2037.25
320.238,1943.25
321.257,1978.50
322.275,1964.50
323.294,1944.75
324.312,1913.25
325.328,1893.00
326.346,1890.75
327.364,1886.25
328.382,1883.00
329.397,1855.75
330.415,1879.00
331.432,1809.00
332.450,1838.00
333.467,1829.25
334.482,1822.25
335.499,1813.25
336.516,1832.75
337.533,1795.75
338.547,1854.25
339.564,1771.50
340.580,1805.50
341.597,1806.25
342.613,1795.00
343.627,1837.75
344.643,1754.50
345.659,1785.75
346.675,1741.25
347.690,1793.50
348.704,1829.50
349.719,1821.50
350.735,1776.00
351.750,1776.75
352.765,1793.75
353.778,1791.00
354.793,1797.50
355.808,1799.25
356.822,1729.00
357.837,1820.00
358.851,1828.00
359.864,1800.75
360.878,1829.75
361.892,1855.75
362.906,1859.50
363.920,1832.50
364.932,1927.25
365.945,1855.00
366.959,1893.25
367.972,1907.75
368.986,1949.25
369.999,1942.75
371.010,1950.50
372.023,1943.50
373.036,1919.75
374.049,1986.00
375.061,1988.00
376.072,1967.25
