"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230524\pec\hematite_etoh_01_1_dark.txt"


  Open Circuit Potential (V): -0.1757
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-2.0679E-05
-0.4796429	-1.2098E-05
-0.45988211	-7.9207E-06
-0.43993941	-5.0888E-06
-0.41908759	-3.064E-06
-0.39714459	-1.565E-06
-0.37514091	-8.2574E-07
-0.35337979	3.0568E-07
-0.33246729	8.7222E-07
-0.31173661	1.3325E-06
-0.29015729	1.7006E-06
-0.2683962	1.9753E-06
-0.2482717	2.1632E-06
-0.2288139	2.313E-06
-0.20911381	2.4088E-06
-0.18850429	2.4701E-06
-0.16693591	2.4701E-06
-0.14737301	2.4295E-06
-0.1269311	2.3755E-06
-0.106568	2.2785E-06
-0.086198792	2.1966E-06
-0.066902637	2.1044E-06
-0.045872688	1.9844E-06
-0.025182219	1.8716E-06
-0.004297758	1.7806E-06
0.01451947	1.7266E-06
0.03416118	1.6872E-06
0.055179011	1.6466E-06
0.072735287	1.6254E-06
0.093619749	1.6351E-06
0.1137768	1.6569E-06
0.1333942	1.6502E-06
0.1534057	1.663E-06
0.17221691	1.6769E-06
0.19124021	1.6909E-06
0.2127735	1.7145E-06
0.23356479	1.7497E-06
0.2531437	1.7879E-06
0.27332881	1.8267E-06
0.29315019	1.8546E-06
0.31297171	1.891E-06
0.33182329	1.9104E-06
0.35394809	1.9346E-06
0.37443629	1.9546E-06
0.39474261	1.9734E-06
0.41371539	1.9777E-06
0.43553719	1.991E-06
0.4561466	1.9941E-06
0.47651359	1.9989E-06
0.49936581	2.022E-06
0.51973277	2.0304E-06
0.53991789	2.0323E-06
0.56070918	2.0577E-06
0.5800457	2.0723E-06
0.60023081	2.1159E-06
0.61914301	2.1802E-06
0.63732779	2.2718E-06
0.65799779	2.4853E-06
0.67824358	2.9285E-06
0.69885302	3.9855E-06
0.7186138	6.3165E-06
0.73916262	1.1866E-05
0.758681	2.2848E-05
0.77844179	4.4281E-05
0.79832393	8.1685E-05
0.78365469	5.1915E-05
0.76401532	2.7697E-05
0.74455738	1.4332E-05
0.72334188	6.7471E-06
0.70303547	3.3457E-06
0.68188047	1.8073E-06
0.6604225	1.2359E-06
0.64151031	1.0812E-06
0.62059778	1.0584E-06
0.60095823	1.063E-06
0.58034879	1.0797E-05
0.56070918	1.0936E-06
0.54113019	1.0794E-06
0.52003592	1.0624E-06
0.49888089	1.0471E-06
0.47912011	1.0219E-06
0.46093529	9.9659E-07
0.43941659	9.4792E-07
0.41874659	9.1034E-07
0.39443961	8.4658E-07
0.37528491	7.7009E-07
0.354433	6.9384E-07
0.33412671	5.8662E-07
0.31418401	4.7279E-07
0.2943626	3.3362E-07
0.2752685	1.809E-07
0.25508341	-1.8468E-08
0.2362318	-2.0303E-07
0.21410701	-4.1581E-07
0.1894969	-6.5413E-07
0.1708272	-8.1908E-07
0.1477132	-1.04E-06
0.12727129	-1.2224E-06
0.1051683	-1.3976E-06
0.084126256	-1.5652E-06
0.064157203	-1.6462E-06
0.043715291	-1.6784E-06
0.023418861	-1.6523E-06
0.0043227649	-1.5953E-06
-0.01491276	-1.5237E-06
-0.03286916	-1.4885E-06
-0.057312161	-1.5086E-06
-0.077469148	-1.548E-06
-0.097498827	-1.611E-06
-0.1182681	-1.7117E-06
-0.1392981	-1.8075E-06
-0.1611889	-1.9282E-06
-0.18234611	-2.0495E-06
-0.20090879	-2.1671E-06
-0.2208733	-2.2945E-06
-0.2396642	-2.4455E-06
-0.25930381	-2.6274E-06
-0.27888271	-2.8299E-06
-0.2991285	-3.0513E-06
-0.31955609	-3.3454E-06
-0.33986241	-3.7104E-06
-0.35950199	-4.1288E-06
-0.37962651	-4.7207E-06
-0.40187261	-5.5945E-06
-0.42333069	-6.8638E-06
-0.44497061	-8.7582E-06
-0.46588311	-1.1506E-05
-0.48570451	-1.5463E-05
-0.49782771	-1.8769E-05
-0.47746071	-9.0747E-06
-0.45703319	-5.9529E-06
-0.43751481	-3.9281E-06
-0.41793591	-2.494E-06
-0.39399251	-1.2733E-06
-0.37186769	-4.0341E-07
-0.35095519	1.8816E-07
-0.3305276	6.7656E-07
-0.30967569	1.0916E-06
-0.28924811	1.4653E-06
-0.26924479	1.7545E-06
-0.25063571	1.9704E-06
-0.22984441	2.1942E-06
-0.20893189	2.3458E-06
-0.1862009	2.4652E-06
-0.1627166	2.5144E-06
-0.1439296	2.5089E-06
