"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\2-ethyl-1-butanol_2_20240119_light.txt"


  Open Circuit Potential (V): -0.3248
"E (Volts)"	"I (Amps/cm^2~)"
-0.4981308	-3.3428E-05
-0.47873369	-1.5855E-05
-0.4584879	-1.063E-05
-0.4375754	-6.3701E-06
-0.41672349	-7.5534E-06
-0.3957504	-3.512E-06
-0.3771413	4.2735E-06
-0.35689551	4.3994E-08
-0.33719531	1.4108E-07
-0.31640401	2.1254E-06
-0.29640079	4.4495E-06
-0.27542761	1.4086E-05
-0.25578809	1.9584E-05
-0.2319054	2.783E-05
-0.212872	4.774E-05
-0.192505	7.5757E-05
-0.1700771	0.00011295
-0.1502707	0.0001633
-0.1294287	0.00021431
-0.1100598	0.00026318
-0.08942391	0.00032691
-0.068982013	0.00038088
-0.048897751	0.0004383
-0.02912268	0.00049931
-0.0070257732	0.00056043
0.01346464	0.00061682
0.032294001	0.00067279
0.052384309	0.00073112
0.072547361	0.00078381
0.092104182	0.0008362
0.1096605	0.00088302
0.1312785	0.00093753
0.15189619	0.00098992
0.1721866	0.0010376
0.1920101	0.0010766
0.21337961	0.0011205
0.232898	0.0011562
0.2560533	0.0011931
0.2769658	0.0012234
0.29587799	0.0012496
0.31612369	0.0012732
0.33570269	0.0012941
0.35679701	0.0013146
0.37576979	0.0013275
0.39547011	0.0013445
0.41735241	0.0013577
0.43632519	0.0013665
0.45608601	0.0013787
0.4787564	0.001387
0.49997199	0.0013958
0.52173311	0.0014023
0.54173642	0.0014112
0.56052738	0.001414
0.58022761	0.0014214
0.60107952	0.0014249
0.62059778	0.0014276
0.6418134	0.0014346
0.66127121	0.0014378
0.68060762	0.0014405
0.7003684	0.0014431
0.7221902	0.0014449
0.74649721	0.0014484
0.76650041	0.0014506
0.7867462	0.0014552
0.79480809	0.0014537
0.77456242	0.0014486
0.75468028	0.0014459
0.73431343	0.0014408
0.71449202	0.0014394
0.69527668	0.0014319
0.67363679	0.0014286
0.65387589	0.0014269
0.63520628	0.0014204
0.61538488	0.0014187
0.59477538	0.0014109
0.57331729	0.0014047
0.5535565	0.0014012
0.53349262	0.0013919
0.51154971	0.0013824
0.48906109	0.0013725
0.4699671	0.0013652
0.44941831	0.0013525
0.42971811	0.0013425
0.41050279	0.0013271
0.39056021	0.0013117
0.37128419	0.0012944
0.3497656	0.0012726
0.32885301	0.001252
0.30642521	0.0012254
0.28472459	0.0011943
0.26623681	0.0011659
0.2458092	0.0011322
0.2266545	0.0010952
0.2045297	0.001051
0.1865267	0.0010126
0.1644019	0.00095984
0.14291801	0.0009083
0.1188751	0.00084609
0.095820352	0.00078406
0.074978322	0.00072772
0.052675288	0.00066563
0.031899959	0.00060675
0.01293117	0.000554
-0.0069712121	0.00049918
-0.028746819	0.00043891
-0.048521899	0.00038731
-0.0693518	0.0003294
-0.089787647	0.00027204
-0.1086231	0.00021831
-0.12885889	0.00016331
-0.15035561	0.00011317
-0.1709248	7.1715E-05
-0.1907606	4.2661E-05
-0.21178439	1.7884E-05
-0.23129921	1.5792E-06
