"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\2-ethyl-1-butanol_6_20240119_dark.txt"


  Open Circuit Potential (V): -0.2056
"E (Volts)"	"I (Amps/cm^2~)"
-0.49691841	-3.7852E-05
-0.47727889	-2.597E-05
-0.45521459	-1.7165E-05
-0.43405959	-1.1435E-05
-0.41460189	-7.7982E-06
-0.39465931	-5.1707E-06
-0.37368619	-3.1246E-06
-0.35150069	-1.5528E-06
-0.3307094	-4.1487E-07
-0.31119111	4.5794E-07
-0.2874296	1.3276E-06
-0.2669414	1.934E-06
-0.2475443	2.3791E-06
-0.22808661	2.7624E-06
-0.2074165	3.0626E-06
-0.1861403	3.2505E-06
-0.1656628	3.3542E-06
-0.1438266	3.4131E-06
-0.1237848	3.37E-06
-0.1032822	3.2869E-06
-0.083107047	3.1947E-06
-0.062810622	3.0462E-06
-0.043702401	2.9012E-06
-0.023345361	2.7369E-06
-0.002576079	2.578E-06
0.01811439	2.4167E-06
0.039938498	2.2809E-06
0.05982269	2.1748E-06
0.080913268	2.0638E-06
0.1019432	1.9662E-06
0.1268166	1.8958E-06
0.14710701	1.8334E-06
0.1673307	1.7867E-06
0.1881485	1.7345E-06
0.2076932	1.7121E-06
0.2309583	1.6842E-06
0.25053719	1.6611E-06
0.27108601	1.6339E-06
0.29181671	1.6169E-06
0.31145629	1.5993E-06
0.33218691	1.589E-06
0.35382691	1.5775E-06
0.37607291	1.5641E-06
0.39698541	2.3967E-06
0.41723111	1.549E-06
0.43832549	1.5277E-06
0.45935929	1.5146E-06
0.4795444	1.5087E-06
0.50185108	1.498E-06
0.52221799	1.4925E-06
0.54379737	1.492E-06
0.56616461	1.4968E-06
0.58562237	1.5132E-06
0.60744411	1.5399E-06
0.62750798	1.5829E-06
0.6492691	1.6611E-06
0.67036349	1.7939E-06
0.69145793	2.0123E-06
0.71037012	2.344E-06
0.73079759	2.9322E-06
0.75128591	3.9558E-06
0.77165282	5.7823E-06
0.79098928	9.0308E-06
0.79080749	7.8605E-06
0.77116787	4.262E-06
0.75025541	2.4119E-06
0.7246148	1.438E-06
0.70442969	1.0806E-06
0.68139559	8.9313E-07
0.66224098	8.0906E-07
0.64144969	7.5766E-07
0.62017351	7.2039E-07
0.60035199	7.022E-07
0.57968199	6.8796E-07
0.55604178	7.3031E-07
0.53573543	6.4262E-07
0.51536852	6.168E-07
0.49566829	5.9262E-07
0.475665	6.2358E-07
0.45469189	5.8113E-07
0.43341571	4.7946E-07
0.41274559	4.3612E-07
0.3897115	3.6266E-07
0.36885959	3.1538E-07
0.3478865	2.6119E-07
0.32903489	2.0931E-07
0.30497041	1.247E-07
0.28211811	4.2265E-08
0.25956899	-4.1985E-08
0.2388383	-9.8655E-08
0.218532	-2.0478E-07
0.1974376	-3.2456E-07
0.177495	-4.0368E-07
0.1555032	-5.1797E-07
0.13526741	-6.1895E-07
0.1168321	-7.3896E-07
0.095250487	-8.4878E-07
0.073680997	-9.7298E-07
0.052705601	-1.094E-06
0.03153016	-1.1999E-06
0.01110036	-1.3333E-06
-0.01093593	-1.4764E-06
-0.031759761	-1.6213E-06
-0.051989511	-1.7566E-06
-0.073425628	-1.9239E-06
-0.092188314	-2.0834E-06
-0.1160251	-2.266E-06
-0.1349878	-2.4485E-06
-0.15521149	-2.6322E-06
-0.17858151	-2.8705E-06
-0.19807769	-3.0652E-06
-0.2216613	-3.329E-06
-0.2428769	-3.6043E-06
-0.26221341	-3.8917E-06
-0.28264099	-4.2404E-06
-0.30331099	-4.6443E-06
-0.32404169	-5.2028E-06
-0.34246889	-5.8723E-06
-0.3663516	-7.1451E-06
-0.38520321	-8.5781E-06
-0.40538841	-1.0796E-05
-0.42660391	-1.4264E-05
