"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230607\hematite_meoh_01_2_light.txt"


  Open Circuit Potential (V): -0.2921
"E (Volts)"	"I (Amps/cm^2~)"
-0.4967972	-9.6945E-06
-0.47461179	-6.301E-06
-0.4558208	-4.3544E-06
-0.43484771	-2.8778E-06
-0.41411701	-1.7257E-06
-0.39381069	-7.6999E-07
-0.37223139	2.7478E-08
-0.35113701	7.4304E-07
-0.32858789	1.4551E-06
-0.30749351	2.2215E-06
-0.28694469	3.1608E-06
-0.26803249	4.2881E-06
-0.24711999	5.8896E-06
-0.2268136	7.8508E-06
-0.206871	1.0139E-05
-0.1863828	1.2897E-05
-0.1638259	1.6384E-05
-0.14534821	1.9812E-05
-0.1249366	2.4298E-05
-0.1010695	3.1016E-05
-0.081530862	3.8644E-05
-0.061931599	4.9688E-05
-0.041671552	6.7061E-05
-0.021411501	9.5047E-05
-0.001278757	0.00013928
0.020702969	0.00021164
0.041829921	0.00030775
0.059756011	0.00040744
0.08100421	0.00054205
0.1033194	0.00069595
0.1239674	0.0008419
0.1460764	0.00099768
0.1663183	0.0011336
0.1858933	0.0012572
0.2044802	0.0013666
0.2293216	0.0014956
0.24799129	0.0015833
0.26860079	0.0016726
0.28848279	0.0017493
0.30878919	0.0018192
0.33030781	0.0018867
0.3496443	0.0019426
0.3709206	0.002
0.39007521	0.0020298
0.4115333	0.0020826
0.43262759	0.0021499
0.45208541	0.0021941
0.47451329	0.0022414
0.49809289	0.0022923
0.51918727	0.0023354
0.537857	0.0023693
0.56125468	0.0024178
0.5853799	0.0024657
0.60544378	0.0025015
0.62872028	0.0025469
0.64811742	0.0025809
0.66824198	0.0026191
0.6900031	0.0026554
0.71018821	0.0026882
0.72910041	0.0027191
0.75104338	0.0027555
0.77153158	0.0027876
0.79141372	0.0028227
0.78801918	0.0028161
0.76698542	0.0027767
0.74861872	0.0027433
0.72637272	0.0027057
0.70552081	0.0026663
0.68509322	0.0026312
0.66521108	0.0025966
0.64320761	0.0025554
0.62241632	0.0025172
0.60380721	0.0024796
0.57980323	0.0024354
0.55810273	0.0023923
0.53749329	0.0023505
0.51749003	0.0023081
0.49797171	0.0022663
0.47778651	0.0022208
0.4557223	0.0021723
0.4352341	0.0021268
0.41541269	0.0020801
0.39565191	0.0020316
0.37698221	0.0019789
0.3532207	0.0019171
0.33115649	0.0018534
0.312608	0.0017916
0.291453	0.001717
0.27126789	0.0016364
0.25199199	0.0015582
0.2333829	0.0014666
0.2098033	0.0013378
0.1878603	0.001203
0.1665235	0.0010604
0.1457188	0.00091334
0.1220699	0.00073888
0.1023676	0.00059499
0.081471004	0.00044964
0.0604956	0.00031958
0.040793281	0.00021837
0.02196998	0.00014808
0.001467444	9.3372E-05
-0.019441269	6.0786E-05
-0.038937472	4.3073E-05
-0.05984012	3.1605E-05
-0.080876142	2.3959E-05
-0.1012999	1.8582E-05
-0.1206627	1.4588E-05
-0.1397527	1.127E-05
-0.1603826	8.2019E-06
-0.1812731	5.5852E-06
-0.20076931	3.484E-06
-0.2209339	1.6278E-06
-0.23936111	2.4465E-07
-0.26124349	-1.0519E-06
-0.28239849	-1.99E-06
-0.30270481	-2.6716E-06
-0.3239204	-3.1865E-06
-0.34234771	-3.6437E-06
-0.36374509	-4.255E-06
-0.38356659	-5.0009E-06
-0.4022969	-5.9936E-06
-0.42230019	-7.3968E-06
-0.4416973	-9.0092E-06
-0.46188241	-1.1103E-05
-0.48424971	-1.3891E-05
-0.49261469	-1.5383E-05
-0.48103711	-7.1342E-06
-0.45982149	-4.8863E-06
-0.44078809	-3.4212E-06
-0.41981491	-2.1071E-06
-0.39544731	-9.2216E-07
-0.37417111	-7.223E-08
-0.35283431	6.5917E-07
-0.33167931	1.3472E-06
-0.3107062	2.0735E-06
-0.29015729	2.9334E-06
-0.26748699	4.1874E-06
-0.2469382	5.6562E-06
-0.22741979	7.4287E-06
-0.20644671	9.6851E-06
-0.1871102	1.2109E-05
-0.16311669	1.5675E-05
-0.1409349	1.947E-05
-0.1197473	2.4025E-05
-0.1006936	2.9165E-05
-0.080767021	3.6295E-05
-0.060719151	4.6526E-05
-0.03941033	6.362E-05
-0.01955645	8.9246E-05
0.001091584	0.00013215
0.02192148	0.00019757
0.039374709	0.00027586
0.06068353	0.00038549
0.080725342	0.00051016
0.1017553	0.0006529
0.1211363	0.00078782
0.140966	0.00092825
0.1613351	0.0010675
0.18071011	0.0011921
0.1998183	0.0013072
0.22113851	0.001424
0.2432633	0.0015341
0.2621755	0.0016176
0.28448221	0.0017028
0.30636451	0.0017826
0.32842869	0.0018524
0.3505536	0.0019177
0.37255719	0.0019762
0.39456081	0.0020323
0.41541269	0.002082
0.43462801	0.0021256
0.45511621	0.0021693
0.47505879	0.0022135
0.4945772	0.0022553
0.51639891	0.0022996
0.53525048	0.0023372
0.55555677	0.0023766
0.57489341	0.0024117
0.59689689	0.0024524
0.6153242	0.0024899
0.63617611	0.0025263
0.6559369	0.0025615
0.67606151	0.002596
0.69776189	0.002636
0.71618921	0.0026633
0.73879898	0.0027027
0.75995398	0.0027373
0.78013903	0.0027718
0.79941487	0.0028027
0.77880549	0.0027664
0.75807482	0.0027306
0.7416479	0.0027027
0.71812892	0.0026639
0.69479179	0.0026209
0.6717577	0.0025766
0.65326983	0.0025493
0.62987202	0.002499
0.61059612	0.0024693
0.59125972	0.0024311
0.56931669	0.0023887
0.54876792	0.0023487
0.52743101	0.0023063
0.50663972	0.0022632
0.4885762	0.0022238
0.46802741	0.0021832
0.44790289	0.0021365
0.42553559	0.0020862
0.40383509	0.0020341
0.38140711	0.0019747
