"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\1-butanol_2_20240118_light.txt"


  Open Circuit Potential (V): -0.325
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-3.1929E-05
-0.47661209	-1.6977E-05
-0.45369929	-9.0086E-06
-0.43278679	-4.3108E-06
-0.4159961	-1.6377E-06
-0.39387131	6.3874E-07
-0.3701098	2.2742E-06
-0.35059151	3.4555E-06
-0.33004269	5.0995E-06
-0.3072511	8.1115E-06
-0.2871266	1.3672E-05
-0.26827499	2.3801E-05
-0.2461502	4.3668E-05
-0.2248133	7.2577E-05
-0.206083	0.00010503
-0.18529169	0.0001472
-0.1644807	0.00019328
-0.1441115	0.00024111
-0.1230634	0.00029502
-0.1036217	0.00034632
-0.080251724	0.00041084
-0.058621611	0.00047202
-0.036591381	0.00053575
-0.01682844	0.00059232
0.0021464161	0.00064732
0.02210941	0.00070438
0.045533959	0.00076932
0.065163538	0.00082086
0.086120747	0.00087471
0.1048167	0.0009217
0.1256406	0.00097021
0.1455248	0.0010139
0.16634861	0.0010562
0.1857114	0.0010949
0.20866311	0.0011345
0.22847299	0.0011633
0.248355	0.0011884
0.2701768	0.0012119
0.29036191	0.0012365
0.31030461	0.0012534
0.33188391	0.0012703
0.35146281	0.0012816
0.37346649	0.0012947
0.39577311	0.001306
0.41704929	0.0013137
0.43674949	0.0013213
0.45869249	0.00133
0.48196909	0.0013346
0.50088131	0.0013366
0.52021772	0.0013439
0.53852379	0.0013497
0.55852711	0.0013523
0.58040941	0.001355
0.60211003	0.001359
0.62211323	0.0013616
0.6428439	0.0013657
0.66399878	0.0013661
0.68569928	0.0013677
0.70430851	0.0013684
0.72412992	0.0013738
0.74370879	0.0013746
0.76425773	0.0013776
0.78280622	0.0013791
0.79523242	0.0013799
0.77510792	0.0013795
0.7540136	0.0013766
0.73431343	0.0013736
0.7123704	0.0013702
0.68909383	0.0013672
0.66751462	0.0013667
0.64829928	0.0013613
0.62611377	0.0013573
0.60592872	0.0013579
0.58404642	0.0013529
0.56380057	0.0013462
0.54482782	0.0013411
0.52403653	0.0013399
0.50336647	0.0013319
0.48372689	0.0013257
0.46390551	0.0013215
0.4451752	0.0013123
0.4235352	0.0013046
0.4001981	0.0012936
0.38031599	0.0012829
0.36164629	0.0012724
0.3417643	0.0012591
0.31945759	0.0012423
0.3009091	0.0012277
0.27932981	0.0012055
0.25914469	0.0011812
0.2390808	0.001156
0.2188957	0.0011265
0.1947705	0.0010866
0.1733731	0.0010471
0.1511808	0.0010015
0.1315392	0.00095627
0.1112973	0.00090691
0.092261814	0.00086289
0.071819887	0.00080898
0.051311281	0.00075416
0.029275	0.00069328
0.0083662877	0.00063574
-0.01094199	0.00058074
-0.032178059	0.00052041
-0.05221381	0.00046238
-0.073249817	0.00040404
-0.092679352	0.00034977
-0.1129879	0.0002952
-0.1319506	0.0002476
-0.15244099	0.0001966
-0.17415	0.0001477
-0.1957134	0.00010182
-0.21669079	6.3699E-05
-0.2360879	3.5743E-05
-0.25778839	1.4225E-05
-0.277428	2.4907E-06
-0.2990073	-3.8099E-06
-0.3201623	-6.1124E-06
-0.33889261	-6.7643E-06
-0.35895649	-7.0196E-06
-0.37902039	-7.5084E-06
-0.3984175	-8.2154E-06
-0.41939059	-9.8449E-06
-0.43751481	-1.2467E-05
-0.4593972	-1.8281E-05
-0.4796429	-2.7736E-05
-0.49819139	-4.0795E-05
-0.4803097	-2.1935E-05
-0.4591547	-1.1812E-05
-0.4383634	-5.8662E-06
-0.418542	-2.2732E-06
-0.39659899	1.6064E-07
-0.37635329	1.7976E-06
-0.35550141	3.1753E-06
-0.33622551	4.4033E-06
-0.31543419	6.356E-06
-0.29373369	1.0096E-05
-0.2731849	1.7131E-05
-0.25233299	3.0239E-05
-0.23039	5.3049E-05
-0.21062919	8.2353E-05
-0.1908077	0.00011757
-0.1666691	0.00016741
-0.1457604	0.0002154
-0.12577321	0.00026355
-0.1035308	0.00032109
-0.085289463	0.00037015
-0.063441113	0.00043139
-0.04313862	0.00048912
-0.0226967	0.00054788
-0.001921356	0.00060894
0.020375609	0.00067303
0.04061747	0.00072997
0.05958626	0.00078084
0.079955429	0.00083554
0.1003852	0.00088769
0.1222275	0.00093971
0.1424512	0.0009864
0.1619474	0.0010271
0.1838503	0.0010697
0.20580781	0.0011083
0.2247148	0.0011385
0.2325343	0.0011488
0.25090089	0.0011738
0.27290449	0.0011999
0.29127121	0.0012196
0.31466889	0.0012374
0.3367331	0.0012554
0.35673639	0.001268
0.37867939	0.0012806
0.40104669	0.0012926
0.42080751	0.0012991
0.44372031	0.0013077
0.4625113	0.0013155
0.48184779	0.0013207
0.50445759	0.0013264
0.52421838	0.0013299
0.54258502	0.0013352
0.56289142	0.0013382
0.58434951	0.0013425
0.60398901	0.0013442
0.62223452	0.0013485
0.64223772	0.0013501
0.66205913	0.0013526
0.68024391	0.0013563
0.7004897	0.001357
0.72025049	0.0013608
0.73898083	0.001362
0.75874162	0.001364
0.77880549	0.0013657
