"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230607\hematite_meoh_01_2_dark.txt"


  Open Circuit Potential (V): -0.1896
"E (Volts)"	"I (Amps/cm^2~)"
-0.4978883	-1.7754E-05
-0.47837001	-7.9765E-06
-0.45824549	-5.4563E-06
-0.43763599	-3.6983E-06
-0.41848141	-2.5983E-06
-0.3982963	-1.7432E-06
-0.37720191	-9.7492E-07
-0.35271299	-3.4535E-07
-0.33046699	2.6071E-07
-0.31161541	6.605E-07
-0.29167271	1.0167E-06
-0.27076021	1.3221E-06
-0.2480292	1.6411E-06
-0.2276016	1.8485E-06
-0.2072347	2.0341E-06
-0.1862615	2.1705E-06
-0.165681	2.2384E-06
-0.1446995	2.2948E-06
-0.1241909	2.3197E-06
-0.1016272	2.2736E-06
-0.080185041	2.23E-06
-0.05754859	2.1493E-06
-0.034390781	2.0571E-06
-0.01402161	1.9656E-06
0.006347558	1.8764E-06
0.02856572	1.777E-06
0.051262781	1.6969E-06
0.071886577	1.6581E-06
0.092443667	1.6047E-06
0.1096787	1.5969E-06
0.1304297	1.5829E-06
0.15038671	1.5775E-06
0.16921	1.6005E-06
0.18824551	1.6181E-06
0.2089965	1.6593E-06
0.2312007	1.6927E-06
0.25108281	1.7351E-06
0.27211651	1.7806E-06
0.29260471	1.8036E-06
0.31230491	1.8473E-06
0.33249	1.8685E-06
0.35303879	1.8928E-06
0.3735877	1.9213E-06
0.3940759	1.9419E-06
0.4135336	1.9553E-06
0.43311259	1.9686E-06
0.45341891	1.9734E-06
0.4705126	1.985E-06
0.49306181	1.9838E-06
0.51348943	1.9959E-06
0.53428072	2.0038E-06
0.55434448	2.0104E-06
0.57507509	2.0183E-06
0.5951997	2.0426E-06
0.61417252	2.0511E-06
0.63532752	2.0656E-06
0.65611881	2.082E-06
0.67939532	2.1099E-06
0.69951981	2.1354E-06
0.71921998	2.1748E-06
0.7394051	2.2421E-06
0.75977212	2.381E-06
0.78044218	2.649E-06
0.80002111	3.1517E-06
0.7822606	1.6975E-06
0.76068127	1.3172E-06
0.73807162	1.1475E-06
0.7164923	1.0705E-06
0.69260961	1.0256E-06
0.67212141	9.7986E-07
0.65345168	9.4604E-07
0.63193297	9.2314E-07
0.61138421	8.7367E-07
0.59277499	8.2894E-07
0.57040769	7.8524E-07
0.55004078	7.4421E-07
0.52973437	7.0111E-07
0.50857949	6.3892E-07
0.48784879	5.9874E-07
0.46511781	5.4474E-07
0.4459632	4.7873E-07
0.42517191	4.2649E-07
0.40438059	3.4502E-07
0.3838318	2.5816E-07
0.36479831	1.8779E-07
0.3454012	8.045E-08
0.32418561	-2.8468E-08
0.30454609	-1.5575E-07
0.2823	-3.1486E-07
0.2621755	-4.6796E-07
0.2412024	-6.42E-07
0.21895631	-8.603E-07
0.1996198	-1.045E-06
0.1745854	-1.2151E-06
0.1562188	-1.2836E-06
