"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\meoh_4_20240118_dark.txt"


  Open Circuit Potential (V): -0.2456
"E (Volts)"	"I (Amps/cm^2~)"
-0.49534249	-1.323E-05
-0.47145969	-6.5448E-06
-0.4511534	-3.6455E-06
-0.43139261	-1.987E-06
-0.41060129	-8.8638E-07
-0.39108291	-1.609E-07
-0.37107971	4.0957E-07
-0.34937921	8.7767E-07
-0.32889101	1.2331E-06
-0.30785719	1.5477E-06
-0.28736901	1.7885E-06
-0.26742631	1.9686E-06
-0.2469988	2.1014E-06
-0.223601	2.1905E-06
-0.20402201	2.193E-06
-0.18407939	2.1542E-06
-0.1630379	2.0759E-06
-0.14320821	1.965E-06
-0.1223116	1.8364E-06
-0.1004148	1.6799E-06
-0.081973404	1.5534E-06
-0.061755799	1.5744E-06
-0.04131994	1.2961E-06
-0.020956829	1.1822E-06
-0.00094533281	1.0972E-06
0.019945189	1.0137E-06
0.041369189	9.5792E-07
0.059852999	1.0754E-06
0.080543473	8.8616E-07
0.099566817	8.6404E-07
0.1181779	8.4828E-07
0.1391291	8.367E-07
0.15981349	8.3306E-07
0.1797583	8.3021E-07
0.2045711	8.3264E-07
0.226109	8.3664E-07
0.2463547	8.4312E-07
0.27047989	8.4856E-07
0.29163489	8.5052E-07
0.3184877	8.504E-07
0.33921841	8.7016E-07
0.3606765	8.8343E-07
0.38080099	8.9282E-07
0.39959189	9.0155E-07
0.42220169	9.189E-07
0.44335669	9.1937E-07
0.46505719	9.3345E-07
0.48724261	9.3277E-07
0.50779152	9.4437E-07
0.53100729	9.5468E-07
0.55288982	9.6195E-07
0.57252932	9.6707E-07
0.59150207	9.7893E-07
0.61289948	9.9288E-07
0.63332719	9.947E-07
0.65369409	1.0177E-06
0.67484909	1.0405E-06
0.69485241	1.0638E-06
0.71467382	1.1136E-06
0.73558629	1.1806E-06
0.75661999	1.2852E-06
0.77680522	1.4416E-06
0.79777831	1.723E-06
0.7826243	1.2627E-06
0.75977212	1.0105E-06
0.74079931	8.8155E-07
0.72055352	7.9251E-07
0.69879252	7.4304E-07
0.67818302	7.0002E-07
0.65702802	6.7299E-07
0.63829768	6.5493E-07
0.6172033	6.345E-07
0.59616947	6.1807E-07
0.57477212	6.0298E-07
0.55525368	5.8443E-07
0.53452313	5.6843E-07
0.51385301	5.5164E-07
0.49397099	5.3413E-07
0.4758468	5.1716E-07
0.4551768	4.9782E-07
0.4340218	4.7467E-07
0.41274559	4.5303E-07
0.39031771	4.2697E-07
0.37116301	4.0212E-07
0.35018989	3.7363E-07
0.32842869	3.4047E-07
0.3074556	3.058E-07
0.28484589	2.6701E-07
0.26490319	2.2395E-07
0.2438695	1.801E-07
0.2212597	1.2755E-07
0.1991955	8.2661E-08
0.1791922	2.3112E-08
0.1602194	-2.7862E-08
0.14114781	-7.8594E-08
0.1181052	-1.4975E-07
0.099130347	-2.0758E-07
0.078694478	-5.0859E-07
0.059792381	-3.5019E-07
0.038416881	-4.3238E-07
0.01919347	-5.1906E-07
-0.0028488799	-6.2719E-07
-0.025218589	-7.3356E-07
-0.0471882	-8.5727E-07
-0.068891071	-9.7686E-07
-0.092388347	-1.0895E-06
-0.1113511	-1.2016E-06
-0.1312474	-1.2945E-06
-0.1579577	-1.4467E-06
-0.1783753	-1.5789E-06
-0.19873241	-1.7341E-06
-0.21917599	-1.9167E-06
-0.2392399	-2.1047E-06
-0.2583946	-2.3254E-06
-0.2819742	-2.6322E-06
-0.3011288	-2.9294E-06
-0.32064721	-3.272E-06
-0.34083229	-3.728E-06
