"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221214_newsamples_withwithouttio2\pec\fto_hematite_new_700_3_dark.txt"


  Open Circuit Potential (V): -0.1906
"E (Volts)"	"I (Amps/cm^2~)"
-0.4967972	-7.0281E-06
-0.47467241	-5.1567E-06
-0.454063	-3.8481E-06
-0.43333229	-2.836E-06
-0.41472319	-2.0998E-06
-0.3941744	-1.4673E-06
-0.37186769	-9.1549E-07
-0.35204631	-5.5589E-07
-0.32992139	-2.3934E-07
-0.3097969	-1.1939E-08
-0.2880964	3.0036E-07
-0.26748699	3.3008E-07
-0.244756	4.4954E-07
-0.2202065	5.5263E-07
-0.19941521	6.5147E-07
-0.17632049	7.3091E-07
-0.1565634	7.8731E-07
-0.13357531	8.431E-07
-0.1137033	8.9646E-07
-0.094370723	9.4012E-07
-0.069594286	9.759E-07
-0.04674565	1.0093E-06
-0.023824271	1.0384E-06
-0.0028428179	1.0608E-06
0.022066981	1.0808E-06
0.04403659	1.1499E-06
0.066879153	1.1633E-06
0.091182724	1.1706E-06
0.1128977	1.1724E-06
0.1365951	1.1706E-06
0.1594982	1.1742E-06
0.1851901	1.1821E-06
0.2084267	1.1863E-06
0.2312007	1.1469E-06
0.25053719	1.1572E-06
0.27393499	1.1724E-06
0.29605979	1.2027E-06
0.31854841	1.2354E-06
0.34067321	1.2761E-06
0.36261621	1.3313E-06
0.38255879	1.3846E-06
0.4081994	1.4635E-06
0.43305191	1.5441E-06
0.4543888	1.609E-06
0.47457391	1.6715E-06
0.4940922	1.7315E-06
0.51445919	1.7976E-06
0.53391701	1.8697E-06
0.55361718	1.9668E-06
0.57416588	2.1226E-06
0.59374487	2.387E-06
0.61253589	2.84E-06
0.6316905	3.6556E-06
0.65187562	5.171E-06
0.66903001	7.2401E-06
0.69297332	1.1832E-05
0.71388578	1.8473E-05
0.73643488	3.2199E-05
0.75668073	5.8875E-05
0.77632028	0.00010579
0.79547489	0.00017714
0.78650379	0.00014287
0.76637918	8.1697E-05
0.74692148	4.2582E-05
0.72625148	1.8249E-05
0.70503592	5.3936E-06
0.68406272	-4.2308E-07
0.66424131	-2.6195E-06
0.64441979	-3.218E-06
0.62399232	-3.0519E-06
0.60344338	-2.5807E-06
0.58277339	-2.0519E-06
0.5630126	-1.5989E-06
0.54270631	-1.2351E-06
0.5189448	-9.0154E-07
0.49645621	-6.6989E-07
0.47766531	-5.3224E-07
0.45754081	-4.2005E-07
0.4344461	-3.3819E-07
0.41244251	-2.9028E-07
0.39043891	-2.6845E-07
0.36928391	-2.7209E-07
0.3464317	-2.9028E-07
0.32654959	-3.1878E-07
0.303455	-3.6608E-07
0.2812089	-4.1884E-07
0.25823551	-4.7463E-07
0.2382322	-5.1768E-07
0.2152587	-5.5589E-07
0.1932551	-5.8136E-07
0.1733125	-6.0501E-07
0.150417	-6.3472E-07
0.1292112	-6.6443E-07
0.1080843	-7.0385E-07
0.086144991	-7.463E-07
0.064405747	-7.9845E-07
0.04380016	-8.4696E-07
0.020139189	-9.167E-07
-0.005589019	-1.1186E-06
-0.029722851	-1.8524E-06
-0.051910698	-1.1574E-06
-0.071043164	-1.2278E-06
-0.094637454	-1.3242E-06
-0.116892	-1.4146E-06
-0.1362851	-1.4946E-06
-0.1585457	-1.571E-06
-0.1806608	-1.6559E-06
-0.2019939	-1.7172E-06
-0.22202501	-1.7657E-06
-0.2420283	-1.7996E-06
-0.26191029	-1.8354E-06
-0.2819742	-1.8506E-06
-0.3031292	-1.8791E-06
-0.32476911	-1.9415E-06
-0.34604529	-2.0489E-06
-0.36532119	-2.2168E-06
-0.38496071	-2.4831E-06
-0.40526709	-2.9021E-06
-0.42478541	-3.4715E-06
-0.4439401	-4.2592E-06
-0.46467069	-5.4708E-06
-0.48461339	-7.0572E-06
-0.49710029	-8.3191E-06
-0.47958231	-5.4605E-06
-0.45697251	-3.9178E-06
-0.4379997	-2.9276E-06
-0.41714779	-2.0792E-06
-0.39769009	-1.4631E-06
-0.3758077	-9.2458E-07
-0.3565318	-5.6135E-07
-0.33567989	-2.6299E-07
-0.31216091	-1.3151E-08
-0.2927638	1.4876E-07
-0.26972979	3.0764E-07
-0.2488779	4.1437E-07
-0.22548009	5.3504E-07
-0.20305219	6.1569E-07
-0.1839581	6.8786E-07
-0.15941259	7.861E-07
-0.1360184	8.4552E-07
-0.1131455	8.9949E-07
-0.090218067	9.4376E-07
-0.066957213	9.8075E-07
-0.04482998	1.0129E-06
-0.022969499	1.0341E-06
-0.0048251748	1.0237E-06
0.019144971	1.0687E-06
0.03935653	1.045E-06
0.060210671	1.7357E-06
0.083192676	1.062E-06
0.1048531	1.0638E-06
0.1287626	1.0638E-06
0.1480163	1.0663E-06
0.167749	1.0717E-06
0.1907855	1.0693E-06
0.21071219	1.0735E-06
0.2326555	1.0808E-06
0.25362861	1.0935E-06
0.27557161	1.1081E-06
0.297454	1.1299E-06
0.31830591	1.1505E-06
0.33758181	1.1833E-06
0.36013091	1.2251E-06
0.38177079	1.2755E-06
0.40104669	1.3252E-06
0.4198983	1.3701E-06
0.4408108	1.4313E-06
0.46257189	1.4877E-06
0.48378751	1.5435E-06
0.50627607	1.5957E-06
0.52694613	1.6587E-06
0.54688883	1.7363E-06
0.56689203	1.8546E-06
0.58774388	2.0759E-06
0.60671681	2.4568E-06
0.62750798	3.2281E-06
0.64745069	4.5798E-06
0.66775697	6.8878E-06
0.68836647	1.0595E-05
0.7086122	1.6228E-05
0.72776687	2.5166E-05
0.74783069	4.3893E-05
0.76716721	7.8985E-05
0.7863825	0.00013505
0.79486883	0.00016743
0.77407742	9.7529E-05
0.75298321	5.0167E-05
0.73122197	2.1477E-05
0.70970333	6.7198E-06
0.68994248	3.3553E-07
0.67018169	-2.5322E-06
0.64932978	-3.4891E-06
0.62817478	-3.4278E-06
0.60841399	-3.0021E-06
0.58816832	-2.4618E-06
0.56737697	-1.9555E-06
0.54919219	-1.5831E-06
0.52706742	-1.2144E-06
0.50488192	-9.452E-07
0.48403001	-7.5236E-07
0.45941991	-5.8803E-07
0.4371132	-4.8494E-07
0.41389731	-4.243E-07
0.39207551	-3.8549E-07
0.37401199	-3.7336E-07
0.35261449	-3.7882E-07
0.33297491	-4.0004E-07
0.3130323	-4.2369E-07
0.2912105	-4.6796E-07
0.26890391	-5.2314E-07
0.2456273	-5.7165E-07
0.22774559	-6.0258E-07
0.20465089	-6.3593E-07
0.1855569	-6.5049E-07
