"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_hematite_new_700_11_dark.txt"


  Open Circuit Potential (V): -0.158
"E (Volts)"	"I (Amps/cm^2~)"
-0.49461511	-1.5709E-05
-0.47255081	-9.6811E-06
-0.4516989	-6.1955E-06
-0.43042269	-3.97E-06
-0.41066191	-2.6407E-06
-0.3901737	-1.7438E-06
-0.36683649	-1.0847E-06
-0.34568161	-6.9172E-07
-0.32658759	-4.4673E-07
-0.3051295	-2.4359E-07
-0.2859748	-8.7133E-08
-0.26469859	3.3542E-08
-0.2450591	1.3299E-07
-0.2263893	2.1061E-07
-0.2059617	2.9005E-07
-0.1856554	3.5314E-07
-0.16445041	4.362E-07
-0.14311729	5.1867E-07
-0.1211841	5.9083E-07
-0.100918	6.4268E-07
-0.073807552	7.4425E-07
-0.05574204	8.1399E-07
-0.034408972	8.7584E-07
-0.01149365	9.5286E-07
0.01075482	1.7109E-06
0.035403941	1.1075E-06
0.058246501	1.1881E-06
0.080161542	1.2597E-06
0.1030102	1.3337E-06
0.1249859	1.404E-06
0.1486226	1.4738E-06
0.1712711	1.5405E-06
0.19231319	1.6035E-06
0.21386451	1.6636E-06
0.2353832	1.7218E-06
0.25611389	1.7642E-06
0.27569291	1.8049E-06
0.2953324	1.8443E-06
0.31533569	1.8831E-06
0.33630881	1.9304E-06
0.3558878	1.9722E-06
0.3768003	2.0201E-06
0.39692479	2.0656E-06
0.41626129	2.1172E-06
0.43674949	2.162E-06
0.4576014	2.2178E-06
0.48136291	2.2876E-06
0.50051749	2.3506E-06
0.52124822	2.4349E-06
0.54210007	2.5489E-06
0.56186092	2.6902E-06
0.58307648	2.8909E-06
0.60338283	3.1857E-06
0.6253258	3.7223E-06
0.645814	4.5695E-06
0.66515052	5.9284E-06
0.68545687	8.3062E-06
0.7075817	1.2781E-05
0.72885787	2.104E-05
0.74819452	3.6854E-05
0.76862198	7.1242E-05
0.78783733	0.00012633
0.79359579	0.00014778
0.7745018	8.6018E-05
0.75577152	4.4548E-05
0.73485887	1.7375E-05
0.71455258	4.7308E-06
0.69170028	-6.2987E-07
0.67218202	-1.7754E-06
0.6500572	-1.5643E-06
0.6275686	-1.6238E-06
0.60453463	-2.4116E-07
0.58137918	2.6883E-07
0.56040609	5.9811E-07
0.53919047	8.1035E-07
0.51615638	9.5832E-07
0.49621379	1.0323E-06
0.47311911	1.0735E-06
0.4531765	1.0863E-06
0.43365809	1.0747E-06
0.41238189	1.0566E-06
0.389166	1.0202E-06
0.3693445	9.759E-07
0.35079601	9.3345E-07
0.32891369	9.9955E-07
0.30630389	8.152E-07
0.2837548	7.5699E-07
0.26369089	7.012E-07
0.2443544	6.3874E-07
0.2231994	5.8113E-07
0.2011352	5.1806E-07
0.1799802	4.5378E-07
0.16003761	3.9496E-07
0.13957161	3.3796E-07
0.1177657	2.755E-07
0.095887043	1.9646E-07
0.076154403	1.4937E-07
0.055282071	1.2208E-07
0.033203341	2.5659E-08
0.01294935	-4.3472E-08
-0.0096628526	-1.4292E-07
-0.03052913	-2.3328E-07
-0.0501284	-3.1818E-07
-0.073522627	-4.3279E-07
-0.097389713	-5.5286E-07
-0.116989	-6.4624E-07
-0.1388495	-7.4873E-07
-0.15837599	-8.3969E-07
-0.1804426	-9.1064E-07
-0.2023031	-9.8401E-07
-0.22323731	-1.0398E-06
-0.244271	-1.1071E-06
-0.26730511	-1.1781E-06
-0.28749019	-1.2569E-06
-0.31028181	-1.3636E-06
-0.33337659	-1.5134E-06
-0.35325861	-1.6771E-06
-0.37368619	-1.9161E-06
-0.39411381	-2.2605E-06
-0.4145413	-2.7978E-06
-0.43624189	-3.7571E-06
-0.45533589	-5.1525E-06
-0.47558159	-7.5902E-06
-0.49576679	-1.1579E-05
-0.48140079	-7.5181E-06
-0.45842731	-4.5182E-06
-0.43915141	-3.0009E-06
-0.41902691	-1.99E-06
-0.39969039	-1.3442E-06
-0.37683821	-8.3969E-07
-0.35525891	-5.1101E-07
-0.33689219	-3.109E-07
-0.3120397	-1.1321E-07
-0.29167271	4.0212E-08
-0.27015409	1.3239E-07
-0.2471806	2.3487E-07
-0.2250558	3.0279E-07
-0.2050525	3.9557E-07
-0.1861403	4.2346E-07
-0.1649354	4.7804E-07
-0.14379629	5.3322E-07
-0.1213114	5.8295E-07
-0.1025063	6.2479E-07
-0.079105973	6.6785E-07
-0.057966892	7.1333E-07
-0.038694981	7.4304E-07
-0.01868955	7.7639E-07
0.0021039799	8.1278E-07
0.02509811	8.3885E-07
0.04497017	8.6068E-07
0.064442128	8.904E-07
0.088885143	9.1587E-07
0.1099454	9.3709E-07
0.12947799	9.6317E-07
0.14781021	9.8197E-07
0.1707316	1.1196E-06
0.189658	1.0244E-06
0.2095785	1.0456E-06
0.2325343	1.0693E-06
0.25429541	1.0899E-06
0.27435929	1.1129E-06
0.29339269	1.133E-06
0.32073051	1.1633E-06
0.3425523	1.1863E-06
0.36594999	1.2082E-06
0.38534719	1.2276E-06
0.40662339	1.2512E-06
0.42662671	1.2706E-06
0.44929701	1.2979E-06
0.47105819	1.3306E-06
0.4943347	1.3779E-06
0.51391357	1.4265E-06
0.53731138	1.515E-06
0.55725408	1.612E-06
0.57622689	1.7418E-06
0.594836	1.9486E-06
0.61514229	2.3415E-06
0.63684279	3.0341E-06
0.6563006	4.1407E-06
0.67563713	5.9642E-06
0.695701	9.0048E-06
0.71606803	1.4237E-05
0.73734409	2.4863E-05
0.75922662	4.9093E-05
0.78032088	9.5108E-05
0.79989988	0.00016129
0.78068459	9.6182E-05
0.76013583	4.8086E-05
0.7394051	1.9347E-05
0.71861392	4.886E-06
0.69564039	-1.4231E-06
0.67721307	-2.8972E-06
0.65757358	-2.9621E-06
0.63690352	-2.437E-06
0.6172033	-1.8178E-06
0.59532088	-1.2126E-06
0.57549948	-7.6207E-07
0.5542233	-4.1581E-07
0.53161353	-2.1448E-07
0.51021612	-2.5886E-08
0.48730329	9.7215E-08
0.46529961	1.5907E-07
0.44353849	1.9545E-07
0.42141369	2.1728E-07
0.4001981	2.1486E-07
0.37473929	1.8575E-07
0.3517659	1.8272E-07
0.32988349	1.7059E-07
0.30878919	1.3117E-07
0.2867856	9.1151E-08
0.2639333	8.1448E-08
0.2436876	3.6574E-08
0.2225932	2.4446E-08
0.2032567	-3.2557E-08
0.1811925	-6.409E-08
0.1616742	-1.2291E-07
0.1418086	-1.5202E-07
0.1190752	-1.9689E-07
0.099815384	-2.3207E-07
0.076942503	-2.8179E-07
0.05560942	-3.3152E-07
0.035810109	-3.8427E-07
0.01347677	-4.5098E-07
-0.009456736	-5.2375E-07
-0.03018358	-6.0804E-07
-0.04997078	-6.9294E-07
-0.073498383	-8.0694E-07
-0.096431881	-9.3247E-07
-0.1184864	-1.0537E-06
-0.1384857	-1.1496E-06
-0.159352	-1.2417E-06
-0.1787997	-1.2878E-06
-0.2007269	-1.3351E-06
-0.2220856	-1.3648E-06
-0.24227069	-1.3848E-06
-0.262274	-1.4121E-06
-0.28530809	-1.4643E-06
-0.3077966	-1.5298E-06
-0.32695121	-1.625E-06
-0.34750009	-1.7347E-06
