"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221214_newsamples_withwithouttio2\pec\fto_hematite_new_700_6_dark.txt"


  Open Circuit Potential (V): -0.1171
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-1.2509E-05
-0.4765515	-7.3737E-06
-0.45733619	-4.8972E-06
-0.43684801	-3.2016E-06
-0.41381389	-2.0167E-06
-0.3933863	-1.3563E-06
-0.37229201	-8.8577E-07
-0.3511976	-5.6074E-07
-0.32852721	-3.2909E-07
-0.3077966	-1.8454E-07
-0.28530809	-2.5886E-08
-0.26154661	9.9641E-08
-0.2430587	1.5422E-07
-0.2231161	1.997E-07
-0.20208231	2.5973E-07
-0.174987	3.228E-07
-0.1535019	3.7131E-07
-0.1304411	4.0993E-07
-0.1067923	4.7622E-07
-0.082337141	5.1437E-07
-0.061949778	5.6415E-07
-0.040362101	6.0292E-07
-0.01624646	6.6117E-07
0.0026192721	6.9695E-07
0.024788929	7.4607E-07
0.044648871	7.9155E-07
0.06755206	8.34E-07
0.086539038	8.7645E-07
0.1094422	9.2436E-07
0.1323515	9.7226E-07
0.15425441	1.0214E-06
0.17516311	1.0723E-06
0.1948836	1.116E-06
0.21950179	1.1706E-06
0.2412024	1.2148E-06
0.26156929	1.2633E-06
0.28369421	1.3119E-06
0.3079406	1.3616E-06
0.33133829	1.401E-06
0.35328129	1.4337E-06
0.37461811	1.4593E-06
0.39577311	1.492E-06
0.4176555	1.5162E-06
0.43874979	1.538E-06
0.45796511	1.5544E-06
0.4782109	1.5726E-06
0.49827471	1.589E-06
0.51555032	1.6126E-06
0.53791761	1.6527E-06
0.55846637	1.7163E-06
0.57943952	1.837E-06
0.60126132	2.0686E-06
0.62332553	2.5423E-06
0.64357132	3.3791E-06
0.66369581	4.903E-06
0.68479007	7.718E-06
0.70552081	1.278E-05
0.72522098	2.2253E-05
0.74401188	4.3389E-05
0.76443952	9.2341E-05
0.78432149	0.00017622
0.79856628	0.00025852
0.77492613	0.00014637
0.75577152	7.876E-05
0.7356469	3.5252E-05
0.70976388	8.63E-06
0.68879068	7.5153E-07
0.66963607	-1.8475E-06
0.64969349	-2.5407E-06
0.62914473	-2.4273E-06
0.60914129	-2.0531E-06
0.58744079	-1.6013E-06
0.5671345	-1.2235E-06
0.54761612	-9.258E-07
0.52603692	-6.6747E-07
0.50354832	-4.5947E-07
0.47948381	-3.0726E-07
0.4578439	-2.0478E-07
0.43868929	-1.4292E-07
0.41983771	-1.1805E-07
0.3987433	-5.6813E-08
0.37710339	-3.3769E-08
0.3556453	-5.6207E-08
0.3355208	-5.8632E-08
0.31557819	-7.4399E-08
0.29605979	-1.1867E-07
0.27435929	-1.4838E-07
0.25296181	-1.8355E-07
0.230049	-2.2297E-07
0.2064694	-2.6057E-07
0.1850719	-3.1571E-07
0.1647656	-3.3334E-07
0.1425906	-3.7457E-07
0.1205847	-4.2612E-07
0.097711779	-4.7584E-07
0.076111957	-5.5209E-07
0.052584361	-5.8378E-07
0.028977949	-6.5473E-07
0.0080449888	-7.1295E-07
-0.01394887	-7.7238E-07
-0.03520919	-8.3484E-07
-0.05453565	-8.9911E-07
-0.07660225	-9.7734E-07
-0.097529143	-1.0404E-06
-0.1166556	-1.1083E-06
-0.1361154	-1.1714E-06
-0.1579092	-1.2357E-06
-0.18049709	-1.303E-06
-0.2022849	-1.5583E-06
-0.227541	-1.4194E-06
-0.25075689	-1.4831E-06
-0.2745184	-1.5504E-06
-0.29627949	-1.6232E-06
-0.31343389	-1.6941E-06
-0.33434641	-1.7924E-06
-0.3565318	-1.9385E-06
-0.37550461	-2.1107E-06
-0.39611411	-2.3763E-06
-0.41460189	-2.7584E-06
-0.43563569	-3.4084E-06
-0.45630571	-4.5206E-06
-0.4767333	-6.4611E-06
-0.49728209	-9.8352E-06
-0.47715771	-5.4217E-06
-0.45430541	-3.3114E-06
-0.43399909	-2.1889E-06
-0.41102561	-1.4067E-06
-0.38865829	-9.3914E-07
-0.36859441	-6.5109E-07
-0.3457422	-4.1399E-07
-0.32379919	-2.5147E-07
-0.30403841	-1.3868E-07
-0.28415641	-4.4685E-08
-0.26269829	8.6906E-08
-0.24293751	1.5543E-07
-0.22135819	2.003E-07
-0.2009912	2.6034E-07
-0.17916951	3.1916E-07
-0.1550781	4.4469E-07
-0.1318173	4.9926E-07
-0.1108115	5.5445E-07
-0.091400214	1.0329E-06
-0.068012036	6.5814E-07
-0.047406439	7.0544E-07
-0.025545949	7.5335E-07
-0.0011635741	8.0671E-07
0.02069691	8.5523E-07
0.041757181	8.4613E-07
0.066133492	8.9464E-07
0.088054597	9.3507E-07
0.1100363	9.8742E-07
0.129963	1.0208E-06
0.1519507	1.0644E-06
0.1717319	1.1069E-06
0.19471391	1.1457E-06
0.21919879	1.1881E-06
0.2422934	1.227E-06
0.26544869	1.2609E-06
0.28448221	1.2888E-06
0.30612209	1.3155E-06
0.3278226	1.3361E-06
0.3485533	1.3531E-06
0.3704963	1.3652E-06
0.39310601	1.3786E-06
0.4203226	1.3858E-06
0.43965909	1.3961E-06
0.45966241	1.4016E-06
0.48257521	1.4143E-06
0.50245732	1.4319E-06
0.52537012	1.4622E-06
0.54816169	1.4998E-06
0.56822562	1.575E-06
0.58938062	1.7163E-06
0.60895962	1.9813E-06
0.62787169	2.4574E-06
0.64787501	3.4094E-06
0.66666591	4.9733E-06
0.68824518	8.0879E-06
0.70836967	1.3233E-05
0.72740322	2.2169E-05
0.7463153	4.1471E-05
0.7669248	8.4592E-05
0.78729182	0.00016098
0.79220158	0.00018836
0.77007681	0.00010198
0.751104	5.2443E-05
0.72831237	1.9092E-05
0.70739979	5.128E-06
0.68436581	-9.8522E-07
0.66533238	-2.6456E-06
0.64454108	-2.9949E-06
0.62550771	-2.7511E-06
0.60477698	-2.3017E-06
0.58410698	-1.8251E-06
0.56295198	-1.4097E-06
0.5428881	-1.0816E-06
0.52397591	-8.4636E-07
0.50488192	-6.5291E-07
0.48112041	-4.7463E-07
0.45887429	-4.0429E-07
0.43474919	-2.6481E-07
0.41183639	-2.169E-07
0.39080259	-1.7749E-07
0.37061751	-1.696E-07
0.35158411	-1.7385E-07
0.3278226	-1.8416E-07
0.30727381	-2.1023E-07
0.28763419	-2.2843E-07
0.26666111	-2.5935E-07
0.2456273	-2.921E-07
0.22168399	-3.2545E-07
0.2003472	-3.5941E-07
0.17464601	-4.0489E-07
0.15259939	-4.3642E-07
0.1316725	-4.7584E-07
0.1096059	-5.2011E-07
0.086605728	-5.759E-07
0.063278183	-6.2744E-07
