"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230529\hematite_etoh_01_4_dark.txt"


  Open Circuit Potential (V): -0.264
"E (Volts)"	"I (Amps/cm^2~)"
-0.49800959	-2.4732E-05
-0.47824869	-1.5822E-05
-0.4586091	-1.1295E-05
-0.43957579	-8.1117E-06
-0.41926941	-5.6503E-06
-0.39835691	-3.7159E-06
-0.3784748	-2.3205E-06
-0.35616821	-1.1405E-06
-0.3360436	-3.091E-07
-0.3177982	2.4659E-07
-0.2979162	8.1615E-07
-0.27851909	1.1916E-06
-0.2593644	1.5878E-06
-0.2389974	1.8722E-06
-0.2190548	2.1529E-06
-0.1983241	2.3524E-06
-0.1778359	2.5332E-06
-0.1572727	2.649E-06
-0.13616391	2.7393E-06
-0.1167829	2.806E-06
-0.097280599	2.8224E-06
-0.075971782	2.8352E-06
-0.05574204	2.8036E-06
-0.035372868	2.7624E-06
-0.01427623	2.7017E-06
0.0062141879	2.6569E-06
0.02651668	2.5841E-06
0.048534781	2.5368E-06
0.06870389	2.4774E-06
0.089661099	2.4192E-06
0.1111518	2.3834E-06
0.131236	2.3712E-06
0.1518598	2.3567E-06
0.1712227	2.3634E-06
0.1911796	2.3664E-06
0.21271279	2.3706E-06
0.2333829	2.3725E-06
0.25217381	2.4022E-06
0.27332881	2.4052E-06
0.29278651	2.4088E-06
0.31272921	2.4161E-06
0.33291429	2.4228E-06
0.35352379	2.4216E-06
0.3737089	2.3852E-06
0.39492449	2.3397E-06
0.41377601	2.3415E-06
0.43559781	2.3379E-06
0.45541921	2.3488E-06
0.47657421	2.3579E-06
0.496335	2.3755E-06
0.51742941	2.3803E-06
0.54240322	2.3688E-06
0.56264889	2.3907E-06
0.58277339	2.4313E-06
0.60320097	2.4931E-06
0.62235558	2.5689E-06
0.64405608	2.7133E-06
0.66296828	2.9322E-06
0.6833353	3.353E-06
0.70273238	4.1347E-06
0.7227357	5.8957E-06
0.74370879	1.0222E-05
0.76340908	1.8937E-05
0.78335172	3.6295E-05
0.79971802	5.9737E-05
0.77892667	3.0925E-05
0.75959021	1.6028E-05
0.7381928	7.5851E-06
0.71885628	3.8521E-06
0.69770128	1.9765E-06
0.6786679	1.2679E-06
0.6575129	9.8621E-07
0.63556987	8.8858E-07
0.61429381	8.53E-07
0.59592712	8.4028E-07
0.57283241	8.204E-07
0.55131382	7.964E-07
0.52985573	7.6275E-07
0.51130718	7.3378E-07
0.49027339	6.8402E-07
0.47178549	6.408E-07
0.4516004	5.928E-07
0.43183959	5.3085E-07
0.411897	4.4772E-07
0.39134821	3.7102E-07
0.3718904	2.9914E-07
0.35067481	1.7797E-07
0.3315202	6.2631E-08
0.31145629	-8.3079E-08
0.29151359	-2.1412E-07
0.2708436	-3.6965E-07
0.2525982	-4.8676E-07
0.2287761	-6.4867E-07
0.20877279	-7.6874E-07
0.1888908	-8.7304E-07
0.165493	-9.7492E-07
0.1447064	-1.0738E-06
0.1231247	-1.2038E-06
0.1006095	-1.3066E-06
0.077227421	-1.4194E-06
0.055379059	-1.5134E-06
0.032863852	-1.5953E-06
0.0084208483	-1.6226E-06
-0.01168158	-1.6547E-06
-0.030523069	-1.699E-06
-0.053759679	-1.7717E-06
-0.072801217	-1.8397E-06
-0.093703873	-1.9118E-06
-0.1138609	-2.0192E-06
-0.1344361	-2.118E-06
-0.1547326	-2.2023E-06
-0.1758959	-2.3127E-06
-0.1949314	-2.4345E-06
-0.2141449	-2.5655E-06
-0.2365728	-2.7438E-06
-0.25724289	-2.9069E-06
-0.2773068	-3.1022E-06
-0.29846171	-3.369E-06
-0.3204653	-3.7122E-06
-0.33980179	-4.1107E-06
-0.35980511	-4.691E-06
-0.38011149	-5.5721E-06
-0.40035719	-6.8104E-06
-0.42126971	-8.6405E-06
-0.4423641	-1.1141E-05
-0.461943	-1.4203E-05
-0.48140079	-1.8089E-05
-0.49728221	-1.7596E-05
-0.4797641	-1.3042E-05
-0.45800301	-9.125E-06
-0.43363541	-6.0875E-06
-0.41429889	-4.2574E-06
-0.3944169	-2.8166E-06
-0.37544399	-1.7511E-06
-0.3528949	-7.4114E-07
-0.33137619	3.3526E-09
-0.30943319	5.9316E-07
-0.28870249	1.0778E-06
-0.26512289	1.5114E-06
-0.2445135	1.8315E-06
-0.225177	2.0577E-06
-0.2045676	2.2888E-06
-0.18383691	2.4543E-06
-0.1624741	2.5993E-06
-0.1417594	2.6896E-06
-0.1212992	2.7405E-06
-0.102385	2.7551E-06
-0.082543261	2.7345E-06
-0.061561801	2.7218E-06
-0.0416473	2.672E-06
-0.0206719	2.5944E-06
-0.00057553529	2.5301E-06
0.02033318	2.458E-06
0.040302239	2.3882E-06
0.06140494	2.3173E-06
0.08403533	2.2445E-06
0.1016704	2.2015E-06
0.1242402	2.1523E-06
0.1476647	2.1208E-06
0.16629399	2.0947E-06
0.1876574	2.0771E-06
0.2071536	2.0711E-06
0.2288973	2.0693E-06
0.249143	2.0814E-06
0.26902509	2.0868E-06
0.28969511	2.0941E-06
0.31291109	2.1117E-06
0.33279309	2.1269E-06
0.35285699	2.1408E-06
