"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230526\hematite_butanol_2_dark.txt"


  Open Circuit Potential (V): -0.3033
"E (Volts)"	"I (Amps/cm^2~)"
-0.49431199	-1.535E-05
-0.47449061	-9.3482E-06
-0.45594209	-5.8462E-06
-0.43509021	-3.2453E-06
-0.41429889	-1.3946E-06
-0.39302269	-9.8293E-08
-0.37326181	8.5046E-07
-0.35441029	1.5453E-06
-0.3333765	2.1269E-06
-0.31252459	2.5398E-06
-0.29252139	2.8594E-06
-0.27154821	3.0674E-06
-0.24978711	3.1323E-06
-0.227541	3.1523E-06
-0.20674969	3.0783E-06
-0.18674649	2.971E-06
-0.1659174	2.8285E-06
-0.1448693	2.6453E-06
-0.1248275	2.4998E-06
-0.1048463	2.3336E-06
-0.082276523	2.1608E-06
-0.063835137	2.0329E-06
-0.044872422	1.9261E-06
-0.02430319	1.8079E-06
-0.0059285052	1.7303E-06
0.01435579	1.6611E-06
0.032924481	1.5969E-06
0.05302085	1.5429E-06
0.072377622	1.5095E-06
0.094668522	1.4757E-06
0.115553	1.4423E-06
0.1343763	1.4307E-06
0.15393309	1.4196E-06
0.17535099	1.4363E-06
0.19528981	1.4384E-06
0.2191381	1.4604E-06
0.239687	1.4696E-06
0.26144809	1.4689E-06
0.2823	2.1917E-06
0.30315191	1.4888E-06
0.32454929	1.5059E-06
0.3458862	1.5017E-06
0.36376789	1.5122E-06
0.38498351	1.5099E-06
0.40577471	1.5062E-06
0.4252325	1.4925E-06
0.44584191	1.488E-06
0.46651191	1.4898E-06
0.48700011	1.4913E-06
0.5077914	1.5277E-06
0.52931011	1.5368E-06
0.54870719	1.5065E-06
0.56810433	1.5605E-06
0.59113842	1.5926E-06
0.61102039	1.6399E-06
0.63241792	1.7084E-06
0.65296668	1.8885E-06
0.67412168	2.2457E-06
0.69430679	2.9006E-06
0.71358269	4.1207E-06
0.73431343	6.9284E-06
0.75474101	1.2948E-05
0.77353191	2.4098E-05
0.79280782	4.4942E-05
0.78911018	3.9335E-05
0.76947057	2.0494E-05
0.74892181	1.0098E-05
0.72758502	4.7502E-06
0.70673299	2.3136E-06
0.6874572	1.289E-06
0.66806012	8.0894E-07
0.64696568	6.0359E-07
0.62611377	5.3395E-07
0.60677743	5.214E-07
0.58677411	5.1734E-07
0.56695259	5.2722E-07
0.54931343	5.2625E-07
0.52815843	5.1758E-07
0.5079127	5.074E-07
0.48742449	4.9031E-07
0.46669379	4.6364E-07
0.44541761	4.3297E-07
0.42553559	3.9999E-07
0.40504739	3.5302E-07
0.38540781	2.9598E-07
0.36637431	2.2998E-07
0.3452194	1.2882E-07
0.32588291	1.9657E-08
0.30490971	-1.2642E-07
0.28466401	-2.9952E-07
0.2646001	-4.8663E-07
0.2450818	-6.3593E-07
0.2251997	-7.9242E-07
0.2054995	-8.9915E-07
0.1847689	-9.1973E-07
0.1657355	-1.0189E-06
0.142233	-1.0537E-06
0.1229186	-1.1129E-06
0.099815369	-1.1872E-06
0.077973083	-1.2551E-06
0.05827076	-1.3036E-06
0.036767941	-1.3236E-06
0.01432548	-1.3303E-06
-0.0092445565	-1.3527E-06
-0.028401271	-1.4078E-06
-0.048770439	-1.4673E-06
-0.071000732	-1.5753E-06
-0.09129715	-1.7075E-06
-0.1112602	-1.8245E-06
-0.132084	-1.9706E-06
-0.15111341	-2.0998E-06
-0.1750714	-2.2769E-06
-0.1946343	-2.4382E-06
-0.21572091	-2.577E-06
-0.23814879	-2.7814E-06
-0.25833401	-3.0082E-06
-0.2790646	-3.2107E-06
-0.30137131	-3.4648E-06
-0.3217383	-3.762E-06
-0.3414385	-4.1076E-06
-0.36222979	-4.5351E-06
-0.38532439	-5.1385E-06
-0.4068431	-5.9875E-06
-0.4279981	-7.15E-06
-0.44733459	-8.8E-06
-0.46758029	-1.1491E-05
-0.48752299	-1.5673E-05
-0.497464	-1.8524E-05
-0.47970349	-8.8467E-06
-0.4591547	-5.3683E-06
-0.4387877	-3.0549E-06
-0.41781461	-1.4206E-06
-0.398963	-2.7116E-07
-0.3788991	6.3383E-07
-0.3579866	1.3667E-06
-0.33737719	1.9474E-06
-0.31682831	2.4082E-06
-0.29749179	2.7127E-06
-0.27645811	2.9607E-06
-0.25730351	3.1202E-06
-0.23639099	3.1875E-06
-0.2165089	3.1535E-06
-0.1966269	3.0698E-06
-0.1760174	2.9528E-06
-0.15440521	2.7769E-06
-0.13469081	2.5926E-06
-0.1144428	2.4125E-06
-0.093334056	2.2384E-06
-0.073365003	2.0686E-06
-0.05271697	1.9237E-06
-0.03154758	1.7952E-06
-0.01217263	1.6787E-06
0.0092574386	1.5896E-06
0.031681709	1.502E-06
0.052705601	1.4452E-06
0.072274558	1.4137E-06
0.092704363	1.374E-06
0.1153347	1.3354E-06
0.13369121	1.3294E-06
0.1551819	1.3222E-06
0.1766787	1.3282E-06
0.2000244	1.3282E-06
0.222472	1.344E-06
0.2427178	1.3567E-06
0.26235741	1.3485E-06
0.28496709	1.4137E-06
0.30430359	1.3889E-06
0.3244887	1.3922E-06
0.34437081	1.3978E-06
0.36358601	1.4058E-06
0.38831729	1.4039E-06
0.40662339	1.4053E-06
0.4340218	1.3967E-06
0.45420691	1.401E-06
0.4762105	1.3973E-06
0.49639559	1.3977E-06
0.51470172	2.3246E-06
0.53664458	1.4034E-06
0.55652672	1.3974E-06
0.57586318	1.4083E-06
0.59489661	1.4332E-06
0.61556667	1.4922E-06
0.63696408	1.5963E-06
0.65605807	1.7576E-06
0.67842537	2.1238E-06
0.69824678	2.7684E-06
0.71800762	4.1195E-06
0.73855639	6.9521E-06
0.75952959	1.3248E-05
0.7822606	2.7836E-05
0.79941487	4.8098E-05
0.78038138	2.5561E-05
0.75965083	1.2652E-05
0.73964763	6.245E-06
0.7182501	2.917E-06
0.69970173	1.5447E-06
0.67884982	8.4052E-07
0.65763408	5.6607E-07
0.6376915	4.8212E-07
0.61623353	4.6691E-07
0.59629083	4.7006E-07
0.57234752	4.8661E-07
0.55216229	4.86E-07
0.53209841	4.8376E-07
0.51476228	4.7509E-07
0.49336481	4.5915E-07
0.4729372	4.3715E-07
0.45178229	4.109E-07
0.43074849	3.8302E-07
0.40910861	3.3544E-07
0.39068139	2.8707E-07
0.3675867	1.9943E-07
0.3435221	9.033E-08
0.32418561	-2.2104E-08
0.30260631	-1.7963E-07
0.2833305	-3.5813E-07
0.26381209	-5.1778E-07
0.24132361	-7.0446E-07
0.2198049	-8.5678E-07
0.1966496	-9.6431E-07
0.1713727	-1.0263E-06
0.1490954	-1.0622E-06
0.1237795	-1.132E-06
0.100943	-1.2132E-06
0.080846593	-1.2781E-06
0.05894367	-1.3394E-06
0.034500659	-1.3794E-06
0.01207033	-1.3988E-06
-0.0084928377	-1.4249E-06
-0.032262929	-1.4788E-06
-0.055287369	-1.5674E-06
-0.075177617	-1.662E-06
-0.099741884	-1.816E-06
-0.118838	-1.927E-06
-0.13932841	-2.0549E-06
-0.16161931	-2.2132E-06
-0.18290991	-2.3733E-06
-0.20385499	-2.5407E-06
-0.2235404	-2.688E-06
-0.2416039	-2.8517E-06
-0.2616072	-3.05E-06
-0.28058001	-3.2289E-06
-0.30149251	-3.4764E-06
-0.32107151	-3.7432E-06
-0.34192339	-4.0882E-06
-0.36174479	-4.4866E-06
-0.38229361	-4.9948E-06
-0.4028424	-5.7225E-06
-0.42181531	-6.6127E-06
-0.44175789	-7.9601E-06
-0.4615187	-9.9504E-06
-0.48152199	-1.3038E-05
-0.48794729	-1.4349E-05
