"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\1-butanol_3_20240118_dark.txt"


  Open Circuit Potential (V): -0.2535
"E (Volts)"	"I (Amps/cm^2~)"
-0.497464	-5.2427E-05
-0.475521	-3.2463E-05
-0.45527521	-2.0721E-05
-0.4341203	-1.277E-05
-0.41363209	-7.8661E-06
-0.39478049	-4.8929E-06
-0.37453479	-2.7929E-06
-0.35337979	-1.3175E-06
-0.33592239	-4.0523E-07
-0.3114942	5.4146E-07
-0.28924811	1.1706E-06
-0.26554719	1.7206E-06
-0.24590769	2.0826E-06
-0.2272379	2.3603E-06
-0.2061436	2.6174E-06
-0.185716	2.7951E-06
-0.1643897	2.9213E-06
-0.1444813	2.9807E-06
-0.1239727	2.9861E-06
-0.1050039	2.9291E-06
-0.085028782	2.8461E-06
-0.06453231	2.7339E-06
-0.046763841	2.6472E-06
-0.025594451	2.5119E-06
-0.0060982481	2.3876E-06
0.01519238	2.253E-06
0.03715593	2.136E-06
0.05797977	2.0389E-06
0.078930907	1.9637E-06
0.099821441	1.9031E-06
0.1217122	1.8491E-06
0.1424633	1.8103E-06
0.1618201	1.7782E-06
0.1815709	1.7563E-06
0.2020674	1.7327E-06
0.2227751	1.7181E-06
0.2446575	1.6969E-06
0.26514569	1.6775E-06
0.28514889	1.6599E-06
0.30454609	1.6448E-06
0.3255192	1.6169E-06
0.34546179	1.5993E-06
0.36516199	1.5859E-06
0.3850441	1.5733E-06
0.40444121	1.5629E-06
0.4312335	1.5714E-06
0.45135799	1.5479E-06
0.4707551	1.5422E-06
0.4896673	1.5678E-06
0.51154971	1.5425E-06
0.53421998	1.5526E-06
0.55325347	1.5781E-06
0.57319611	1.5841E-06
0.59471482	1.6035E-06
0.61677903	1.6405E-06
0.63575178	1.6739E-06
0.65587628	1.7661E-06
0.67636448	1.9073E-06
0.69654971	2.1499E-06
0.71734089	2.5902E-06
0.7369805	3.3512E-06
0.7574687	4.9727E-06
0.77729011	8.368E-06
0.79844511	1.5972E-05
0.78365469	9.274E-06
0.7626211	4.5398E-06
0.74292088	2.4264E-06
0.71976548	1.3701E-06
0.70097458	1.0331E-06
0.67963779	9.0253E-07
0.65933138	8.43E-07
0.63902509	8.4609E-07
0.6206584	8.4506E-07
0.59713942	8.3088E-07
0.57749993	8.2946E-06
0.55743593	8.1609E-07
0.53676587	8.0906E-07
0.51736879	7.9591E-07
0.49772921	7.7591E-07
0.47390711	7.4293E-07
0.45263091	7.119E-07
0.43274891	6.9147E-07
0.41201821	6.5493E-07
0.39110571	6.0353E-07
0.3704356	5.6304E-07
0.35182649	5.1188E-07
0.3308534	4.3091E-07
0.3098197	3.3029E-07
0.28739169	2.3446E-07
0.26775211	1.3888E-07
0.2477489	1.3838E-08
0.2265939	-1.5418E-07
0.2064088	-2.9028E-07
0.18561751	-5.0336E-07
0.1643413	-6.8362E-07
0.1421784	-8.1967E-07
0.12227	-9.6031E-07
0.1024949	-1.0058E-06
0.082513697	-1.0574E-06
0.061811108	-1.0944E-06
0.040302239	-1.1602E-06
0.02033318	-1.2041E-06
0.00035805171	-1.2884E-06
-0.0200778	-1.4E-06
-0.039313331	-1.514E-06
-0.060349349	-1.6474E-06
-0.079651557	-1.7893E-06
-0.1006209	-1.9518E-06
-0.1215296	-2.1053E-06
-0.14416	-2.3114E-06
-0.1641351	-2.4946E-06
-0.1848983	-2.6989E-06
-0.2043885	-2.913E-06
-0.22469211	-3.1258E-06
-0.2468169	-3.3945E-06
-0.26742631	-3.6468E-06
-0.28991491	-3.9954E-06
-0.3104637	-4.3999E-06
-0.32919401	-4.8565E-06
-0.347197	-5.449E-06
-0.36798829	-6.4071E-06
-0.38847649	-7.8916E-06
-0.41102561	-1.0579E-05
-0.43005899	-1.4306E-05
-0.45206261	-2.1189E-05
-0.4720659	-3.2111E-05
-0.49103871	-4.6984E-05
-0.49406949	-4.9794E-05
-0.48237059	-3.344E-05
-0.46454951	-2.199E-05
-0.44309151	-1.3204E-05
-0.4232094	-8.0541E-06
-0.40217569	-4.677E-06
-0.38102069	-2.5073E-06
-0.35907769	-1.0637E-06
-0.33792269	-6.4775E-08
-0.31597969	6.8147E-07
-0.29433981	1.2753E-06
-0.27500331	1.6902E-06
-0.2549395	2.0395E-06
-0.23445129	2.3579E-06
-0.212084	2.6247E-06
-0.1922625	2.8012E-06
-0.1712288	2.9437E-06
-0.15191969	3.0116E-06
-0.1330055	3.0444E-06
-0.1124908	3.0407E-06
-0.093849361	2.9813E-06
-0.073067963	2.9097E-06
-0.052025881	2.7891E-06
-0.032190189	2.6775E-06
-0.01162096	2.5483E-06
0.007220523	2.4295E-06
0.03024496	2.2857E-06
0.05003215	2.176E-06
0.070922673	2.0814E-06
0.092086002	1.9983E-06
0.1138495	1.9365E-06
0.13355181	1.897E-06
0.15650959	1.8576E-06
0.17686661	1.8382E-06
0.19669621	1.8224E-06
0.2178652	1.8121E-06
0.23944449	1.8055E-06
0.26144809	1.7958E-06
0.27860239	1.7885E-06
0.3015759	1.7849E-06
0.32145789	1.7733E-06
0.3421886	1.7685E-06
0.3633436	1.7661E-06
0.38322559	1.7606E-06
0.40413809	1.7636E-06
0.42329279	1.7612E-06
0.44329599	1.7624E-06
0.46311751	1.7642E-06
0.48293889	1.7679E-06
0.50385141	1.7739E-06
0.52318788	1.7776E-06
0.54379737	1.7885E-06
0.56464922	1.8E-06
0.58798641	1.8261E-06
0.60835338	1.8546E-06
0.62938708	1.9031E-06
0.64963287	1.9686E-06
0.66963607	2.0759E-06
0.68830591	2.2384E-06
0.70727861	2.501E-06
0.72837299	3.0407E-06
0.74898243	4.1092E-06
0.76898569	6.4142E-06
0.79062569	1.1919E-05
0.78935272	1.0666E-05
0.7697131	5.4858E-06
0.74904311	2.9237E-06
0.73055518	1.8958E-06
0.71006697	1.4329E-06
0.6874572	1.2426E-06
0.66660529	1.1925E-06
0.64205593	1.1565E-06
0.61908239	1.1463E-06
