"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_hematite_new_700_8.txt"


  Open Circuit Potential (V): -0.339
"E (Volts)"	"I (Amps/cm^2~)"
-0.4960092	-6.2943E-06
-0.47315699	-3.5309E-06
-0.45030481	-1.8494E-06
-0.42987719	-9.7916E-07
-0.40969199	-3.2595E-07
-0.39114359	1.6453E-07
-0.36774579	7.6688E-07
-0.34834871	9.8805E-07
-0.3307094	1.3373E-06
-0.30816031	2.0492E-06
-0.2882176	2.5732E-06
-0.26803249	3.8394E-06
-0.2482717	5.3099E-06
-0.22717731	8.0751E-06
-0.2082651	1.14E-05
-0.18723141	1.6332E-05
-0.16649941	2.2047E-05
-0.147276	2.8492E-05
-0.12792531	3.5895E-05
-0.1089686	4.3856E-05
-0.088429712	5.365E-05
-0.067811988	6.3784E-05
-0.047606491	7.4895E-05
-0.025079161	8.7832E-05
-0.00400677	0.00010072
0.017805209	0.00011467
0.041987538	0.0001299
0.061726239	0.00014254
0.082004473	0.00015527
0.1014704	0.00016696
0.1211303	0.00017878
0.1410569	0.00019075
0.1635175	0.0002025
0.1827106	0.00021182
0.2021765	0.00022116
0.2212597	0.00022892
0.2424147	0.00023766
0.26187241	0.00024408
0.28126949	0.00025075
0.30163649	0.00025688
0.32097301	0.00026306
0.3409763	0.00026791
0.360434	0.00027301
0.38001299	0.00027774
0.40098611	0.00028198
0.4204438	0.00028689
0.44165939	0.00029126
0.46093529	0.00029569
0.48136291	0.00029987
0.50172979	0.00030405
0.52324861	0.00030878
0.54325181	0.00031297
0.56307322	0.00031733
0.58125812	0.00032158
0.60156441	0.00032631
0.62126458	0.00033043
0.64054048	0.00033577
0.65872532	0.00034141
0.6786679	0.00034923
0.69891357	0.00035826
0.71921998	0.00036997
0.73740482	0.000385
0.75765049	0.00041168
0.77686578	0.00045061
0.79705089	0.00051052
0.78292739	0.00046389
0.76201493	0.00041466
0.74140543	0.00038143
0.72049302	0.00036251
0.7010352	0.00035038
0.68139559	0.00034177
0.66024071	0.00033468
0.63793403	0.00032813
0.61774892	0.00032352
0.59592712	0.00031842
0.57701492	0.00031418
0.55792087	0.00031054
0.53579599	0.00030545
0.51379251	0.00030132
0.49372861	0.00029672
0.47414961	0.00029247
0.45384321	0.00028865
0.43565851	0.00028489
0.4123213	0.00027937
0.39371219	0.00027513
0.37176919	0.00027101
0.35188711	0.00026561
0.33133829	0.00025997
0.31163809	0.00025457
0.29060441	0.00024839
0.27229831	0.00024263
0.25174949	0.00023523
0.2312007	0.00022753
0.2116217	0.00021922
0.1904062	0.0002097
0.1704635	0.00019933
0.1509808	0.00018915
0.1311087	0.00017756
0.1107093	0.00016538
0.091376722	0.00015348
0.071104541	0.0001405
0.050765678	0.000127
0.02990547	0.00011329
0.0082389796	9.9538E-05
-0.01314865	8.6242E-05
-0.03442109	7.3451E-05
-0.054014299	6.2473E-05
-0.074347094	5.1739E-05
-0.094934508	4.1374E-05
-0.1146671	3.2272E-05
-0.1351939	2.4578E-05
-0.1542536	1.8103E-05
-0.17537449	1.2045E-05
-0.19570731	7.1692E-06
-0.21766061	2.9673E-06
-0.2389974	4.0436E-07
-0.26003119	-1.2488E-06
-0.2798526	-1.9737E-06
-0.29924971	-2.42E-06
-0.31864679	-2.6601E-06
-0.3393169	-2.671E-06
-0.3613205	-2.6911E-06
-0.3819299	-2.873E-06
-0.40435779	-2.9554E-06
-0.42369431	-3.2289E-06
-0.44297019	-3.7874E-06
