"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\meoh_6_20240118_dark.txt"


  Open Circuit Potential (V): -0.2654
"E (Volts)"	"I (Amps/cm^2~)"
-0.4980095	-2.5934E-05
-0.4784306	-1.2119E-05
-0.45885161	-6.6612E-06
-0.4385452	-3.346E-06
-0.4144201	-1.1303E-06
-0.3932651	4.3851E-08
-0.37271631	7.6881E-07
-0.35125819	1.3434E-06
-0.3289516	1.7242E-06
-0.30967569	1.9601E-06
-0.28991491	2.1214E-06
-0.2691842	2.2451E-06
-0.2492415	2.2912E-06
-0.2292383	2.2967E-06
-0.2061436	2.2518E-06
-0.18656459	2.1772E-06
-0.16572949	2.0662E-06
-0.1447541	1.9358E-06
-0.1253913	1.7988E-06
-0.1054283	1.6533E-06
-0.085459203	1.5097E-06
-0.065229468	1.3627E-06
-0.042605139	1.2245E-06
-0.021187199	1.1075E-06
0.001231016	9.9955E-07
0.020260431	9.1343E-07
0.039696019	8.5246E-07
0.06030767	7.9827E-07
0.082719833	7.5257E-07
0.1020766	7.2808E-07
0.1230944	7.0754E-07
0.1415782	6.9426E-07
0.1622626	6.8675E-07
0.1827409	6.7984E-07
0.2034253	7.1696E-07
0.2256847	6.8725E-07
0.2466578	6.785E-07
0.2661761	6.9089E-07
0.28884649	6.9453E-07
0.30860731	6.8784E-07
0.33200511	6.9938E-07
0.35103849	6.8978E-07
0.37158731	6.9347E-07
0.39243919	6.8093E-07
0.41244251	6.8214E-07
0.43262759	6.9838E-07
0.4543888	7.1515E-07
0.474089	7.1026E-07
0.49330419	7.1596E-07
0.51397431	7.1954E-07
0.53421998	7.2317E-07
0.55519313	7.3637E-07
0.57386291	7.3099E-07
0.59471482	7.3651E-07
0.617567	7.5456E-07
0.63750958	7.5403E-07
0.65860403	7.6348E-07
0.67957711	7.8257E-07
0.70236868	8.1763E-07
0.72443289	8.6088E-07
0.74558789	9.4983E-07
0.76419711	1.0727E-06
0.78626132	1.3159E-06
0.7968691	1.2746E-06
0.77492613	9.4622E-07
0.75413477	7.3748E-07
0.73340422	6.066E-07
0.71431011	5.2649E-07
0.69351882	4.6891E-07
0.67490971	4.3624E-07
0.65387589	4.0854E-07
0.63259977	3.8708E-07
0.61271769	3.7011E-07
0.59028977	3.5555E-07
0.56980163	3.3896E-07
0.5494346	3.2587E-07
0.52955258	3.1011E-07
0.50973117	2.9768E-07
0.4877882	2.8083E-07
0.46675441	2.6877E-07
0.44675109	2.5234E-07
0.42717221	2.3749E-07
0.40625969	2.2131E-07
0.38577151	2.0398E-07
0.36522269	1.8585E-07
0.34303719	1.667E-07
0.32030621	1.4458E-07
0.29781771	1.2476E-07
0.27466241	1.0045E-07
0.25308311	7.3722E-08
0.2307764	4.5174E-08
0.2095608	4.567E-08
0.1865267	-1.3316E-08
0.1645838	-4.6834E-08
0.1445366	-7.8412E-08
0.1180264	-1.2036E-07
0.095111057	-1.3868E-07
0.074541837	-2.1006E-07
0.055372991	-2.5667E-07
0.03480377	-3.1716E-07
0.0141133	-3.8541E-07
-0.0073349481	-5.668E-07
-0.02909237	-5.6488E-07
-0.046521351	-6.5701E-07
-0.06842427	-7.7453E-07
-0.088854067	-8.9091E-07
-0.1072106	-1.0007E-06
-0.130041	-1.1156E-06
-0.1498706	-1.2551E-06
-0.1683605	-1.3782E-06
-0.1927247	-1.5789E-06
-0.2120876	-1.7705E-06
-0.2330571	-1.9943E-06
-0.25354531	-2.2453E-06
-0.2739729	-2.5334E-06
-0.2946429	-2.8712E-06
-0.3133733	-3.2326E-06
-0.334407	-3.7062E-06
-0.3538647	-4.2774E-06
-0.3743529	-5.0015E-06
-0.39520481	-5.9972E-06
-0.41429889	-7.2597E-06
-0.43563569	-9.3003E-06
-0.4564876	-1.2412E-05
-0.47703639	-1.7389E-05
-0.49606979	-2.4842E-05
-0.4817645	-1.0959E-05
-0.4613975	-5.9347E-06
-0.44181851	-3.1331E-06
-0.42436111	-1.5249E-06
-0.40247881	-2.274E-07
-0.38041461	6.0777E-07
-0.36028999	1.1527E-06
-0.34046859	1.5799E-06
-0.32161701	1.8764E-06
-0.30185619	2.1226E-06
-0.28094369	2.3427E-06
-0.26136479	2.4604E-06
-0.24154329	2.5301E-06
-0.2185093	2.5568E-06
-0.1957783	2.5016E-06
-0.1754113	2.4028E-06
-0.1567452	2.2718E-06
-0.1365761	2.0984E-06
-0.115334	1.8885E-06
-0.095825657	1.683E-06
-0.074923009	1.4663E-06
-0.053353511	1.2609E-06
-0.032984339	1.1105E-06
-0.01314865	9.6611E-07
0.0072083981	8.6222E-07
0.032694109	7.7154E-07
0.052857161	7.1802E-07
0.073620372	7.3091E-07
0.093844064	6.4777E-07
0.1146679	6.2995E-07
0.135031	6.1723E-07
0.1547212	6.1086E-07
0.1734172	6.085E-07
0.1943744	6.0819E-07
0.21410701	6.0492E-07
0.2354438	6.0995E-07
0.2560533	6.1523E-07
0.27860239	6.3449E-07
0.29939371	6.2874E-07
0.32066989	6.3505E-07
0.34134001	6.4202E-07
0.36085829	6.4777E-07
0.38080099	6.5402E-07
0.40068299	6.6081E-07
0.42092869	6.6456E-07
0.440144	6.7299E-07
0.46057159	6.9271E-07
0.48196909	6.9756E-07
0.50288153	6.9281E-07
0.52246052	6.9578E-07
0.54137272	7.0129E-07
0.56089097	7.0681E-07
0.58101559	7.1669E-07
0.60047328	7.1966E-07
0.61987042	7.276E-07
0.63944942	7.3687E-07
0.65951329	7.4784E-07
0.68030453	7.6924E-07
0.70158082	7.9621E-07
0.72085661	8.3658E-07
0.74140543	9.1174E-07
0.76134813	1.031E-06
0.78110898	1.2175E-06
0.79959679	1.4852E-06
0.78141201	9.9083E-07
0.76201493	7.7839E-07
0.74189037	6.4541E-07
0.72206903	5.4116E-07
0.69951981	4.7703E-07
0.67878908	4.3654E-07
0.65690678	4.0927E-07
0.6376915	3.8684E-07
0.61780947	3.7236E-07
0.59368432	3.6525E-07
0.57465088	3.4308E-07
0.55501127	3.4099E-07
0.53240162	3.158E-07
0.51264071	3.0047E-07
0.49227369	2.858E-07
0.47160369	2.7029E-07
0.45166111	2.5695E-07
0.43129411	2.4125E-07
0.40977541	2.2525E-07
0.39068139	2.0925E-07
0.36873841	1.927E-07
0.34770459	1.7209E-07
0.32654959	1.5185E-07
0.303758	1.307E-07
0.28011781	1.0676E-07
0.2573868	7.9359E-08
0.2359287	5.2812E-08
0.2137433	2.3173E-08
0.19458871	-3.3147E-09
0.1724032	-3.2287E-08
0.14884689	-6.829E-08
0.12947799	-9.8778E-08
0.1083813	-1.4011E-07
0.088218287	-1.8042E-07
0.066915527	-2.2836E-07
0.044873182	-2.8661E-07
0.022509521	-3.5819E-07
0.0017463079	-4.3614E-07
-0.016743559	-4.9949E-07
-0.038500991	-6.1864E-07
-0.058930781	-7.2532E-07
-0.078754351	-8.4224E-07
-0.098650657	-9.4581E-07
-0.1214084	-1.0871E-06
-0.1422383	-1.2422E-06
-0.1648505	-1.3921E-06
-0.1840739	-1.5546E-06
-0.2045764	-1.7263E-06
-0.2240859	-1.9221E-06
-0.24518029	-2.1617E-06
-0.26633519	-2.437E-06
-0.28906631	-2.779E-06
-0.3090089	-3.1459E-06
-0.3294971	-3.5849E-06
-0.34901541	-4.09E-06
-0.37265569	-4.8814E-06
-0.39138609	-5.7237E-06
-0.41217729	-6.9717E-06
-0.43351409	-8.8158E-06
-0.45400241	-1.1521E-05
-0.47461179	-1.5903E-05
-0.4904325	-2.0988E-05
