"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20240130_for_onset\2-ethyl-1-butanol_1_20240119_dark.txt"


  Open Circuit Potential (V): -0.2232
"E (Volts)"	"I (Amps/cm^2~)"
-0.49710029	-1.4774E-05
-0.47600591	-1.0328E-05
-0.4550328	-7.375E-06
-0.43593881	-5.278E-06
-0.4152081	-3.2623E-06
-0.3955079	-1.9088E-06
-0.37550461	-8.9851E-07
-0.35731989	8.6906E-08
-0.3373166	9.9652E-07
-0.3165859	1.9164E-06
-0.2967039	2.33E-06
-0.27560949	2.5392E-06
-0.256273	2.8394E-06
-0.2324509	3.2651E-06
-0.2127507	3.1493E-06
-0.1897167	3.162E-06
-0.1715319	3.0559E-06
-0.1508891	3.0171E-06
-0.1287801	2.7478E-06
-0.1076107	2.578E-06
-0.084580183	2.5592E-06
-0.06367147	2.3355E-06
-0.043447789	2.2857E-06
-0.022611819	2.0535E-06
-0.001715239	1.9686E-06
0.019448079	1.9595E-06
0.040605351	1.7867E-06
0.061229128	1.6715E-06
0.084186882	1.7375E-06
0.1040771	1.6672E-06
0.1241735	1.6332E-06
0.145064	1.498E-06
0.1642874	1.4786E-06
0.18491121	1.4428E-06
0.2051955	1.4992E-06
0.2247148	1.4719E-06
0.2434452	1.4683E-06
0.26290289	1.4453E-06
0.28278491	1.3986E-06
0.30484909	1.4232E-06
0.32467061	1.3598E-06
0.34576491	1.3528E-06
0.37486061	1.3682E-06
0.39844021	1.3555E-06
0.41904971	1.3024E-06
0.4425081	1.2918E-06
0.46681511	2.1117E-06
0.4877882	1.2979E-06
0.5082764	1.2694E-06
0.52949202	1.2421E-06
0.55064702	1.263E-06
0.57307488	1.2846E-06
0.59380549	1.263E-06
0.61677903	1.259E-06
0.63944942	1.3076E-06
0.65866458	1.3529E-06
0.67781931	1.4635E-06
0.69770128	1.6047E-06
0.71818948	1.8885E-06
0.73716241	2.2833E-06
0.7574687	3.0419E-06
0.78141201	4.9473E-06
0.79759651	6.8478E-06
0.77498668	3.2433E-06
0.75455922	1.8055E-06
0.73473769	1.2092E-06
0.71443129	8.6488E-07
0.69485241	7.2075E-07
0.67393988	6.3559E-07
0.65175438	5.908E-07
0.63120562	5.8577E-07
0.61199027	5.8962E-07
0.59168398	5.9462E-07
0.57046843	5.6577E-07
0.55137432	5.7334E-07
0.53161353	5.5928E-07
0.51118588	5.4073E-07
0.4917888	4.7418E-07
0.47111881	5.0291E-07
0.45069119	4.4351E-07
0.43044549	4.3394E-07
0.40983599	3.7751E-07
0.39086321	3.8266E-07
0.37013251	3.895E-07
0.3507354	2.978E-07
0.32970169	1.9688E-07
0.30927411	1.1876E-07
0.28690681	4.0689E-08
0.26569119	-2.6711E-08
0.2451424	-9.3804E-08
0.2262302	-1.9927E-07
0.20677251	-3.2727E-07
0.1872541	-4.3499E-07
0.16537181	-5.9348E-07
0.1440516	-6.6495E-07
0.1214031	-8.4278E-07
0.098766617	-9.7795E-07
0.076839432	-9.3655E-07
0.057203799	-1.0422E-06
0.03710743	-1.2284E-06
0.01826595	-1.3576E-06
-0.0027094481	-1.2884E-06
-0.02380609	-1.6147E-06
-0.04317499	-1.5249E-06
-0.06207709	-1.7075E-06
-0.082579643	-2.0452E-06
-0.1030822	-2.058E-06
-0.12557919	-2.1871E-06
-0.145815	-2.6735E-06
-0.1656507	-2.5225E-06
-0.186814	-2.745E-06
-0.2058374	-3.3539E-06
-0.2269955	-3.6346E-06
-0.2482111	-3.9609E-06
-0.26936609	-4.4181E-06
-0.28997549	-4.7068E-06
-0.30973631	-5.7856E-06
-0.32967901	-6.5533E-06
-0.3504096	-7.4938E-06
-0.36950359	-8.8061E-06
-0.39011309	-1.0087E-05
-0.40890399	-1.1486E-05
-0.43048331	-1.2751E-05
-0.44854689	-1.4528E-05
-0.46958059	-1.6387E-05
-0.49273601	-1.9696E-05
-0.49637291	-2.0145E-05
-0.4801884	-9.3913E-06
-0.45909399	-6.512E-06
-0.43830279	-4.1204E-06
-0.41969371	-2.3703E-06
-0.39975101	-1.7675E-06
-0.37877789	4.3245E-08
-0.35774419	4.6712E-07
-0.3377409	1.2918E-06
-0.31676781	2.2942E-06
-0.29749191	2.253E-06
-0.27748859	2.743E-06
-0.25797021	2.9461E-06
-0.23736081	3.5725E-06
-0.2177819	3.5271E-06
-0.1977786	3.5089E-06
-0.17650241	3.3658E-06
-0.1560602	2.9413E-06
-0.1351454	3.0935E-06
-0.1160372	2.7921E-06
-0.092915781	2.5271E-06
-0.073346823	2.3949E-06
-0.052898839	2.3779E-06
-0.032857031	2.2827E-06
-0.0118877	1.9498E-06
0.0077539999	1.9177E-06
0.028723329	1.8613E-06
0.047498129	1.7806E-06
0.067461133	1.7054E-06
0.092158742	1.6775E-06
0.1109214	1.6266E-06
0.1316179	1.5665E-06
0.15198711	1.5241E-06
0.172811	1.4859E-06
0.19324081	1.421E-06
0.213319	1.4501E-06
0.23386779	1.4155E-06
0.2545985	1.3955E-06
0.2775113	1.381E-06
0.29757521	1.3355E-06
0.31703299	1.3795E-06
0.3368544	1.3294E-06
0.35703951	1.3477E-06
0.37740651	1.2858E-06
0.39789471	1.2699E-06
0.41880721	1.3137E-06
0.43832549	1.347E-06
0.45978361	1.2931E-06
0.480878	1.2239E-06
0.50027508	1.242E-06
0.5218544	1.2718E-06
0.54470658	1.2749E-06
0.56477052	1.2633E-06
0.58562237	1.3131E-06
0.60647428	1.2602E-06
0.63126618	1.2727E-06
0.65326983	1.3695E-06
0.67315191	1.381E-06
0.69273078	1.5477E-06
0.71352208	1.7485E-06
0.73394972	2.102E-06
0.75364977	2.7921E-06
0.77438062	4.1165E-06
0.79705089	7.2601E-06
0.7839579	4.1353E-06
0.7655912	2.3324E-06
0.74437559	1.3395E-06
0.72182649	8.8634E-07
0.69909549	6.9028E-07
0.67975903	6.2226E-07
0.65860403	6.1595E-07
0.63902509	5.6294E-07
0.61793071	5.8983E-07
0.59756368	5.497E-07
0.57792407	5.2085E-07
0.5554356	5.0897E-07
0.53512931	5.4146E-07
0.51445919	4.7903E-07
0.49445599	4.9697E-07
0.47269481	4.7388E-07
0.4516004	4.663E-07
0.43008181	3.8066E-07
0.40971479	3.8417E-07
0.3875294	3.1914E-07
0.36552581	2.5198E-07
0.3454012	1.9404E-07
0.32582229	1.8818E-07
0.30406111	5.0993E-08
0.28466401	-1.8952E-08
0.2640546	-8.5443E-08
0.244415	-1.7533E-07
0.2235025	-3.1514E-07
0.2027718	-4.1644E-07
0.17979839	-5.7427E-07
0.16052251	-6.7899E-07
0.13886841	-8.0209E-07
0.1180264	-8.8092E-07
0.095189877	-9.7492E-07
0.07488133	-1.1987E-06
0.055839788	-1.1405E-06
0.034876522	-1.3497E-06
0.01364045	-1.5079E-06
-0.0075350022	-1.4352E-06
-0.026091561	-1.7081E-06
-0.04772168	-1.839E-06
-0.066357046	-1.8239E-06
-0.087192997	-2.0064E-06
-0.1072894	-2.0774E-06
-0.128186	-2.3284E-06
-0.14834291	-2.7499E-06
-0.1682393	-2.8093E-06
-0.1877294	-3.064E-06
-0.2082926	-3.0798E-06
-0.2309355	-3.6443E-06
-0.2508176	-4.1664E-06
-0.27009341	-3.5479E-06
-0.27482149	-3.4915E-06
-0.2975525	-5.0664E-06
-0.31864679	-6.0117E-06
-0.33780149	-6.6909E-06
-0.35786539	-8.045E-06
-0.37780809	-8.9098E-06
-0.398175	-1.0169E-05
-0.41872379	-1.1531E-05
-0.43896961	-1.3865E-05
-0.46012449	-1.5773E-05
-0.47824869	-1.7378E-05
-0.48661369	-1.8385E-05
