"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230524\pec\hematite_etoh_0025_2_light.txt"


  Open Circuit Potential (V): -0.308
"E (Volts)"	"I (Amps/cm^2~)"
-0.49800959	-1.3542E-05
-0.476794	-7.2907E-06
-0.45721501	-5.2416E-06
-0.43648431	-3.5716E-06
-0.41581431	-2.2423E-06
-0.39520481	-1.0935E-06
-0.37483779	-1.6321E-07
-0.35628939	6.2535E-07
-0.33495259	1.7485E-06
-0.31343389	2.4598E-06
-0.29452169	3.5349E-06
-0.2749427	4.9928E-06
-0.25463629	7.0994E-06
-0.2336632	1.0135E-05
-0.2143268	1.4117E-05
-0.1889286	2.1974E-05
-0.16712379	3.1963E-05
-0.1457483	4.6283E-05
-0.1266946	6.3875E-05
-0.1067195	8.8172E-05
-0.086216994	0.00012064
-0.066175178	0.00016088
-0.044678431	0.00021346
-0.02284825	0.00027792
-0.002279029	0.00034705
0.01741723	0.00041939
0.036319342	0.00049354
0.056470271	0.00057583
0.076572701	0.00065781
0.096596323	0.00073797
0.1148922	0.00080928
0.138632	0.00089878
0.16045611	0.00097646
0.1797462	0.0010398
0.2025584	0.0011125
0.2246542	0.0011767
0.24647591	0.001236
0.2684795	0.001291
0.29024071	0.0013417
0.31230491	0.0013869
0.33236879	0.0014261
0.35425109	0.001466
0.37625471	0.0015019
0.3977128	0.001536
0.41959521	0.0015705
0.440144	0.0015965
0.46178389	0.0016229
0.48063549	0.0016434
0.50130552	0.00167
0.52021772	0.0016887
0.53919047	0.0017102
0.56022429	0.0017311
0.57943952	0.0017487
0.60132188	0.0017684
0.62320429	0.0017893
0.64260137	0.0018047
0.66333199	0.0018203
0.68636608	0.0018379
0.70673299	0.0018518
0.72849423	0.0018667
0.74898243	0.0018796
0.76959193	0.0018916
0.78904963	0.0019026
0.79183787	0.0019032
0.77007681	0.0018878
0.75152832	0.0018766
0.72752428	0.0018581
0.70576328	0.0018434
0.68406272	0.001829
0.66496873	0.0018133
0.64520788	0.0017977
0.6259926	0.001782
0.60665607	0.001763
0.58677411	0.0017455
0.56677079	0.0017261
0.54591888	0.0017055
0.52355158	0.0016818
0.50457883	0.0016608
0.48415121	0.0016366
0.4646329	0.0016103
0.44602379	0.0015863
0.4252325	0.001558
0.40316829	0.0015241
0.38322559	0.0014936
0.36340421	0.0014596
0.34400699	0.0014249
0.32485241	0.0013861
0.30442479	0.0013442
0.28448221	0.0012989
0.26653981	0.0012543
0.2465366	0.0012014
0.226109	0.001143
0.20537829	0.0010797
0.1873754	0.0010207
0.166281	0.00094808
0.1431181	0.00086167
0.1230156	0.00078436
0.1017795	0.00069819
0.081277013	0.000613
0.060707781	0.0005278
0.040884212	0.00044685
0.021248581	0.00037051
0.001152207	0.00029884
-0.019150279	0.0002339
-0.037846271	0.0001829
-0.056196701	0.00014068
-0.076899298	0.00010217
-0.096928976	7.3123E-05
-0.1178862	5.0319E-05
-0.14204431	3.135E-05
-0.1625407	2.0111E-05
-0.1818914	1.254E-05
-0.20264859	6.8738E-06
-0.2214188	3.2742E-06
-0.2413009	5.8062E-07
-0.26069799	-1.326E-06
-0.2833077	-2.9639E-06
-0.30228049	-3.9584E-06
-0.3227081	-4.8778E-06
-0.3433176	-5.7765E-06
