"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230524\pec\hematite_etoh_0025_2_dark.txt"


  Open Circuit Potential (V): -0.2045
"E (Volts)"	"I (Amps/cm^2~)"
-0.49588799	-1.4436E-05
-0.4724296	-9.5465E-06
-0.45078969	-6.6679E-06
-0.43139261	-4.7528E-06
-0.4086616	-3.1246E-06
-0.38987061	-2.0416E-06
-0.3667759	-9.3716E-07
-0.34713629	-1.8539E-07
-0.32689059	3.8248E-07
-0.3068873	9.1331E-07
-0.28839949	1.3357E-06
-0.26730511	1.72E-06
-0.24760491	2.0007E-06
-0.2271167	2.2585E-06
-0.20674969	2.4349E-06
-0.1859585	2.5647E-06
-0.16324399	2.6745E-06
-0.14300209	2.7023E-06
-0.1223056	2.6702E-06
-0.1034035	2.6356E-06
-0.082840301	2.5617E-06
-0.062943988	2.4755E-06
-0.042314149	2.3876E-06
-0.021017451	2.276E-06
-0.0019274181	2.1881E-06
0.02035136	2.1093E-06
0.038780611	2.0226E-06
0.05894367	1.9559E-06
0.079294652	1.9158E-06
0.097517781	1.8952E-06
0.1167957	1.8776E-06
0.13761351	1.8685E-06
0.1576311	1.8746E-06
0.1775032	1.8782E-06
0.1983209	1.8867E-06
0.2204717	1.8904E-06
0.2409599	1.8916E-06
0.26023579	1.9146E-06
0.28023911	1.9304E-06
0.30103031	1.9449E-06
0.32333699	1.9534E-06
0.34346151	1.9722E-06
0.36352539	1.9759E-06
0.38377109	1.9886E-06
0.40444121	1.9922E-06
0.42529309	1.9868E-06
0.44493261	1.9904E-06
0.46578449	1.9947E-06
0.48603031	2.0001E-06
0.50663972	2.0068E-06
0.52670372	2.0141E-06
0.54755563	2.0141E-06
0.56731629	2.0383E-06
0.58853191	2.0608E-06
0.60732287	2.0965E-06
0.62605321	2.1542E-06
0.64587462	2.2494E-06
0.66684783	2.4204E-06
0.68848771	2.7405E-06
0.70855159	3.3094E-06
0.72794873	4.4276E-06
0.74789143	6.8047E-06
0.76674289	1.1254E-05
0.78953463	2.2053E-05
0.79250473	2.3133E-05
0.77353191	1.2731E-05
0.75292248	6.6749E-06
0.72891861	3.2712E-06
0.70655131	1.8637E-06
0.68533558	1.284E-06
0.66405952	1.019E-06
0.6446017	9.2998E-07
0.62302238	8.7737E-07
0.60356468	8.6798E-07
0.58216733	8.3821E-07
0.56458873	8.2367E-07
0.54240322	7.8463E-07
0.52258182	7.6257E-07
0.50154799	7.2469E-07
0.48257521	6.9117E-07
0.4589349	6.422E-07
0.43796179	5.951E-07
0.4164432	5.4776E-07
0.39734909	4.8109E-07
0.37467879	4.0999E-07
0.354433	3.3199E-07
0.33376291	2.4337E-07
0.3127898	1.3112E-07
0.29302901	1.0929E-08
0.2729651	-1.0351E-07
0.2545985	-2.4904E-07
0.2341103	-4.2432E-07
0.2130159	-6.0549E-07
0.1914366	-7.946E-07
0.1692512	-9.9152E-07
0.1477254	-1.1465E-06
0.1256042	-1.3703E-06
0.102501	-1.5546E-06
0.082325771	-1.6808E-06
0.063223623	-1.7287E-06
0.04211485	-1.7232E-06
0.02327943	-1.6808E-06
0.0040499629	-1.6626E-06
-0.016852681	-1.6541E-06
-0.036270078	-1.6644E-06
-0.05657256	-1.7232E-06
-0.077002361	-1.8002E-06
-0.099838883	-1.9009E-06
-0.1201959	-2.0058E-06
-0.1409591	-2.1174E-06
-0.1616617	-2.2326E-06
-0.1808185	-2.3509E-06
-0.200642	-2.5055E-06
-0.2209945	-2.6577E-06
-0.2421495	-2.8172E-06
-0.2609404	-2.9955E-06
-0.28112561	-3.2326E-06
-0.29997709	-3.5061E-06
-0.31846499	-3.822E-06
-0.3390744	-4.275E-06
-0.3613205	-4.9172E-06
-0.38156629	-5.7722E-06
-0.4022969	-6.9104E-06
-0.42357311	-8.4671E-06
-0.44442499	-1.04E-05
-0.46388271	-1.2651E-05
-0.48424971	-1.5712E-05
-0.498252	-1.6646E-05
-0.47933981	-8.8115E-06
-0.45897281	-6.2962E-06
-0.43666619	-4.3544E-06
-0.41575369	-2.9548E-06
-0.39459869	-1.8475E-06
-0.37374681	-9.2398E-07
-0.3526524	-2.1715E-07
-0.33192179	3.6829E-07
-0.3107062	8.8664E-07
-0.28961179	1.3395E-06
-0.2683962	1.6763E-06
-0.24930219	1.9358E-06
-0.2285109	2.1596E-06
-0.20959871	2.3197E-06
-0.19141389	2.4258E-06
-0.16638421	2.5362E-06
-0.1426748	2.5556E-06
-0.1226996	2.5459E-06
-0.1021183	2.5277E-06
-0.079560623	2.4422E-06
-0.05851249	2.3403E-06
-0.038743481	2.2451E-06
