出力日時,2021/06/21 14:13:36
データソース,hematite_100_S2-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
11.168,7.900,-0.253,6E-06,2.4936000000001E-05
11.268,8.000,-0.252,5E-06,2.5452500000001E-05
11.368,8.100,-0.251,6E-06,2.59330000000011E-05
11.468,8.200,-0.25,4E-06,2.64630000000011E-05
11.568,8.300,-0.249,5E-06,2.69875000000011E-05
11.668,8.400,-0.248,6E-06,2.75250000000011E-05
11.768,8.500,-0.247,6E-06,2.80660000000012E-05
11.868,8.600,-0.246,5E-06,2.86105000000012E-05
11.968,8.700,-0.245,5E-06,2.91595000000012E-05
12.068,8.800,-0.244,6E-06,2.97250000000011E-05
12.168,8.900,-0.243,5E-06,3.02725000000012E-05
12.268,9.000,-0.242,5E-06,3.08545000000012E-05
12.368,9.100,-0.241,7E-06,3.14375000000013E-05
12.468,9.200,-0.24,6E-06,3.20340000000013E-05
12.568,9.300,-0.239,8E-06,3.26200000000014E-05
12.668,9.400,-0.238,6E-06,3.32130000000014E-05
12.768,9.500,-0.237,6E-06,3.38140000000015E-05
12.868,9.600,-0.236,6E-06,3.44120000000015E-05
12.968,9.700,-0.235,6E-06,3.50590000000016E-05
13.068,9.800,-0.234,7E-06,3.56695000000016E-05
13.168,9.900,-0.233,6E-06,3.63040000000017E-05
13.268,10.000,-0.232,7E-06,3.69575000000016E-05
13.368,10.100,-0.231,7E-06,3.76155000000017E-05
13.468,10.200,-0.23,7E-06,3.83065000000017E-05
13.568,10.300,-0.229,6E-06,3.89980000000017E-05
13.668,10.400,-0.228,6E-06,3.96800000000018E-05
13.768,10.500,-0.227,6E-06,4.03450000000018E-05
13.868,10.600,-0.226,6E-06,4.10270000000018E-05
13.968,10.700,-0.225,7E-06,4.17335000000018E-05
14.068,10.800,-0.224,8E-06,4.24530000000019E-05
14.168,10.900,-0.223,8E-06,4.31650000000019E-05
14.268,11.000,-0.222,7E-06,4.38995000000019E-05
14.368,11.100,-0.221,8E-06,4.46240000000019E-05
14.468,11.200,-0.22,7E-06,4.5394500000002E-05
14.568,11.300,-0.219,8E-06,4.6151000000002E-05
14.668,11.400,-0.218,8E-06,4.6951000000002E-05
14.768,11.500,-0.217,8E-06,4.77520000000021E-05
14.868,11.600,-0.216,7E-06,4.85555000000021E-05
14.968,11.700,-0.215,9E-06,4.93705000000022E-05
15.068,11.800,-0.214,9E-06,5.01825000000022E-05
15.168,11.900,-0.213,8E-06,5.10150000000023E-05
15.268,12.000,-0.212,8E-06,5.18280000000024E-05
15.368,12.100,-0.211,9E-06,5.26665000000025E-05
15.468,12.200,-0.21,9E-06,5.35045000000025E-05
15.568,12.300,-0.209,8E-06,5.43680000000025E-05
15.668,12.400,-0.208,9E-06,5.52155000000026E-05
15.768,12.500,-0.207,8E-06,5.60870000000026E-05
15.868,12.600,-0.206,1E-05,5.69550000000027E-05
15.968,12.700,-0.205,9E-06,5.78605000000027E-05
16.068,12.800,-0.204,9E-06,5.87385000000028E-05
16.168,12.900,-0.203,1E-05,5.96320000000027E-05
16.268,13.000,-0.202,1E-05,6.05540000000027E-05
16.368,13.100,-0.201,8E-06,6.15050000000027E-05
16.468,13.200,-0.2,1E-05,6.24380000000025E-05
16.568,13.300,-0.199,1E-05,6.34130000000024E-05
16.668,13.400,-0.198,1E-05,6.43780000000023E-05
16.768,13.500,-0.197,1E-05,6.53810000000023E-05
16.868,13.600,-0.196,1E-05,6.63690000000023E-05
16.968,13.700,-0.195,1.1E-05,6.73685000000023E-05
17.068,13.800,-0.194,1E-05,6.84260000000023E-05
17.168,13.900,-0.193,1.1E-05,6.94695000000024E-05
17.268,14.000,-0.192,1E-05,7.05070000000024E-05
17.368,14.100,-0.191,1.1E-05,7.15665000000024E-05
17.468,14.200,-0.19,1.2E-05,7.26630000000025E-05
17.568,14.300,-0.189,1.1E-05,7.37675000000026E-05
17.668,14.400,-0.188,1.1E-05,7.48645000000026E-05
17.768,14.500,-0.187,1.1E-05,7.59755000000027E-05
17.868,14.600,-0.186,1.1E-05,7.70905000000028E-05
17.968,14.700,-0.185,1E-05,7.82300000000029E-05
18.068,14.800,-0.184,1.2E-05,7.93940000000032E-05
18.168,14.900,-0.183,1.1E-05,8.05705000000033E-05
18.268,15.000,-0.182,1.3E-05,8.17735000000034E-05
18.368,15.100,-0.181,1.3E-05,8.29785000000036E-05
18.468,15.200,-0.18,1.3E-05,8.42545000000036E-05
18.568,15.300,-0.179,1.2E-05,8.54780000000037E-05
18.668,15.400,-0.178,1.2E-05,8.66860000000039E-05
18.768,15.500,-0.177,1.2E-05,8.7920000000004E-05
18.868,15.600,-0.176,1.4E-05,8.9186000000004E-05
18.968,15.700,-0.175,1.3E-05,9.04565000000041E-05
19.068,15.800,-0.174,1.2E-05,9.1755000000004E-05
19.168,15.900,-0.173,1.3E-05,9.30875000000039E-05
19.268,16.000,-0.172,1.3E-05,9.44045000000038E-05
19.368,16.100,-0.171,1.4E-05,9.57510000000038E-05
19.468,16.200,-0.17,1.4E-05,9.71500000000038E-05
19.568,16.300,-0.169,1.4E-05,9.85290000000038E-05
19.668,16.400,-0.168,1.3E-05,9.99185000000038E-05
19.768,16.500,-0.167,1.5E-05,0.000101340500000004
19.868,16.600,-0.166,1.5E-05,0.000102756500000004
19.968,16.700,-0.165,1.5E-05,0.000104184500000004
20.068,16.800,-0.164,1.5E-05,0.000105645500000004
20.168,16.900,-0.163,1.4E-05,0.000107119000000004
20.268,17.000,-0.162,1.4E-05,0.000108599000000004
20.368,17.100,-0.161,1.4E-05,0.000110103000000004
20.468,17.200,-0.16,1.6E-05,0.000111604000000004
20.568,17.300,-0.159,1.5E-05,0.000113124500000004
20.668,17.400,-0.158,1.7E-05,0.000114665500000004
20.768,17.500,-0.157,1.6E-05,0.000116244000000004
20.868,17.600,-0.156,1.6E-05,0.000117788000000004
20.968,17.700,-0.155,1.6E-05,0.000119370000000004
21.068,17.800,-0.154,1.6E-05,0.000120992000000004
21.168,17.900,-0.153,1.7E-05,0.000122633500000004
21.268,18.000,-0.152,1.7E-05,0.000124297500000004
21.368,18.100,-0.151,1.7E-05,0.000125936500000003
21.468,18.200,-0.15,1.7E-05,0.000127651500000003
21.568,18.300,-0.149,1.7E-05,0.000129322500000003
21.668,18.400,-0.148,1.9E-05,0.000131019500000003
21.768,18.500,-0.147,1.9E-05,0.000132765500000003
21.868,18.600,-0.146,1.8E-05,0.000134546000000003
21.968,18.700,-0.145,1.7E-05,0.000136343500000003
22.068,18.800,-0.144,1.9E-05,0.000138152500000002
22.168,18.900,-0.143,1.7E-05,0.000139988500000002
22.268,19.000,-0.142,1.8E-05,0.000141813000000002
22.368,19.100,-0.141,2E-05,0.000143649000000002
22.468,19.200,-0.14,1.8E-05,0.000145557000000002
22.568,19.300,-0.139,1.9E-05,0.000147446500000002
22.668,19.400,-0.138,2E-05,0.000149361000000002
22.768,19.500,-0.137,1.9E-05,0.000151315500000002
22.868,19.600,-0.136,1.9E-05,0.000153259500000002
22.968,19.700,-0.135,2E-05,0.000155232000000002
23.068,19.800,-0.134,2E-05,0.000157213000000002
23.168,19.900,-0.133,2E-05,0.000159220000000002
23.268,20.000,-0.132,2.1E-05,0.000161223500000002
23.368,20.100,-0.131,2E-05,0.000163285000000002
23.468,20.200,-0.13,2.2E-05,0.000165320000000002
23.568,20.300,-0.129,2.1E-05,0.000167386500000002
23.668,20.400,-0.128,2.1E-05,0.000169493500000002
23.768,20.500,-0.127,2.3E-05,0.000171605500000002
23.868,20.600,-0.126,2.1E-05,0.000173747500000002
23.968,20.700,-0.125,2.2E-05,0.000175895000000001
24.068,20.800,-0.124,2.1E-05,0.000178058500000001
24.168,20.900,-0.123,2.3E-05,0.000180220500000001
24.268,21.000,-0.122,2.2E-05,0.000182432000000001
24.368,21.100,-0.121,2.2E-05,0.000184654000000001
24.468,21.200,-0.12,2.2E-05,0.000186894000000001
24.568,21.300,-0.119,2.3E-05,0.000189139500000001
24.668,21.400,-0.118,2.3E-05,0.000191438500000001
24.768,21.500,-0.117,2.3E-05,0.000193726500000001
24.868,21.600,-0.116,2.3E-05,0.000196030500000001
24.968,21.700,-0.115,2.4E-05,0.000198358000000002
25.068,21.800,-0.114,2.3E-05,0.000200678500000002
25.168,21.900,-0.113,2.4E-05,0.000203046000000002
25.268,22.000,-0.112,2.3E-05,0.000205437500000002
25.368,22.100,-0.111,2.4E-05,0.000207832000000002
25.468,22.200,-0.11,2.4E-05,0.000210272000000002
25.568,22.300,-0.109,2.4E-05,0.000212717000000002
25.668,22.400,-0.108,2.5E-05,0.000215182500000002
25.768,22.500,-0.107,2.5E-05,0.000217664500000003
25.868,22.600,-0.106,2.4E-05,0.000220165000000003
25.968,22.700,-0.105,2.6E-05,0.000222689000000003
26.068,22.800,-0.104,2.6E-05,0.000225259000000003
26.168,22.900,-0.103,2.6E-05,0.000227825000000003
26.268,23.000,-0.102,2.7E-05,0.000230419500000004
26.368,23.100,-0.101,2.7E-05,0.000233017500000004
26.468,23.200,-0.1,2.6E-05,0.000235626000000004
26.568,23.300,-0.099,2.7E-05,0.000238257500000004
26.668,23.400,-0.098,2.7E-05,0.000240882500000005
26.768,23.500,-0.097,2.7E-05,0.000243510500000005
26.868,23.600,-0.096,2.7E-05,0.000246172500000005
26.968,23.700,-0.095,2.6E-05,0.000248880000000005
27.068,23.800,-0.094,2.8E-05,0.000251613000000005
27.168,23.900,-0.093,2.8E-05,0.000254358000000005
27.268,24.000,-0.092,2.9E-05,0.000257095500000006
27.368,24.100,-0.091,2.8E-05,0.000259876000000005
27.468,24.200,-0.09,2.8E-05,0.000262679000000004
27.568,24.300,-0.089,2.8E-05,0.000265520000000003
27.668,24.400,-0.088,2.9E-05,0.000268362500000002
27.768,24.500,-0.087,2.9E-05,0.000271215500000001
27.868,24.600,-0.086,2.9E-05,0.000274108499999999
27.968,24.700,-0.085,3E-05,0.000276998999999999
28.068,24.800,-0.084,2.9E-05,0.000279915499999998
28.168,24.900,-0.083,2.9E-05,0.000282844499999997
28.268,25.000,-0.082,3E-05,0.000285820999999997
28.368,25.100,-0.081,3E-05,0.000288749999999996
28.468,25.200,-0.08,3E-05,0.000291714999999995
28.568,25.300,-0.079,2.9E-05,0.000294706499999995
28.668,25.400,-0.078,3E-05,0.000297749999999996
28.768,25.500,-0.077,3.2E-05,0.000300794999999996
28.868,25.600,-0.076,3.1E-05,0.000303858499999996
28.968,25.700,-0.075,3.1E-05,0.000306917499999997
29.068,25.800,-0.074,3.1E-05,0.000309997499999997
29.168,25.900,-0.073,3E-05,0.000313086999999998
29.268,26.000,-0.072,3E-05,0.000316191999999999
29.368,26.100,-0.071,3.1E-05,0.000319320499999999
29.468,26.200,-0.07,3E-05,0.000322441999999999
29.568,26.300,-0.069,3.2E-05,0.000325623999999998
29.668,26.400,-0.068,3.2E-05,0.000328829999999998
29.768,26.500,-0.067,3.3E-05,0.000332065499999996
29.868,26.600,-0.066,3.1E-05,0.000335285499999996
29.968,26.700,-0.065,3.2E-05,0.000338501999999996
30.068,26.800,-0.064,3.4E-05,0.000341778999999995
30.168,26.900,-0.063,3.3E-05,0.000345046499999994
30.268,27.000,-0.062,3.4E-05,0.000348343999999993
30.368,27.100,-0.061,3.4E-05,0.000351661999999993
30.468,27.200,-0.06,3.3E-05,0.000354973499999993
30.568,27.300,-0.059,3.4E-05,0.000358319999999993
30.668,27.400,-0.058,3.4E-05,0.000361661999999993
30.768,27.500,-0.057,3.3E-05,0.000365014499999993
30.868,27.600,-0.056,3.4E-05,0.000368419999999993
30.968,27.700,-0.055,3.4E-05,0.000371817999999994
31.068,27.800,-0.054,3.4E-05,0.000375263999999995
31.168,27.900,-0.053,3.3E-05,0.000378696499999995
31.268,28.000,-0.052,3.5E-05,0.000382145499999995
31.368,28.100,-0.051,3.5E-05,0.000385632499999996
31.468,28.200,-0.05,3.5E-05,0.000389111499999996
31.568,28.300,-0.049,3.5E-05,0.000392641499999996
31.668,28.400,-0.048,3.5E-05,0.000396156499999996
31.768,28.500,-0.047,3.6E-05,0.000399666999999996
31.868,28.600,-0.046,3.6E-05,0.000403220999999995
31.968,28.700,-0.045,3.5E-05,0.000406782499999995
32.068,28.800,-0.044,3.7E-05,0.000410341499999995
32.168,28.900,-0.043,3.5E-05,0.000413947499999994
32.268,29.000,-0.042,3.7E-05,0.000417534499999993
32.368,29.100,-0.041,3.6E-05,0.000421168999999993
32.468,29.200,-0.04,3.7E-05,0.000424809499999992
32.568,29.300,-0.039,3.8E-05,0.000428471999999992
32.668,29.400,-0.038,3.8E-05,0.000432156999999991
32.768,29.500,-0.037,3.7E-05,0.000435854499999991
32.868,29.600,-0.036,3.7E-05,0.000439596499999991
32.968,29.700,-0.035,3.7E-05,0.000443313499999992
33.068,29.800,-0.034,3.8E-05,0.000447067999999992
33.168,29.900,-0.033,3.8E-05,0.000450841999999992
33.268,30.000,-0.032,3.9E-05,0.000454588499999992
33.368,30.100,-0.031,3.8E-05,0.000458377999999992
33.468,30.200,-0.03,3.9E-05,0.000462196499999992
33.568,30.300,-0.029,3.8E-05,0.000466021999999992
33.668,30.400,-0.028,3.8E-05,0.000469850999999993
33.768,30.500,-0.027,3.8E-05,0.000473687999999994
33.868,30.600,-0.026,3.8E-05,0.000477548999999994
33.968,30.700,-0.025,3.8E-05,0.000481440999999995
34.068,30.800,-0.024,3.9E-05,0.000485336499999995
34.168,30.900,-0.023,4E-05,0.000489242999999996
34.268,31.000,-0.022,3.9E-05,0.000493134499999996
34.368,31.100,-0.021,4E-05,0.000497095999999996
34.468,31.200,-0.02,4E-05,0.000501081999999997
34.568,31.300,-0.019,3.9E-05,0.000505066499999998
34.668,31.400,-0.018,4.1E-05,0.000509051499999998
34.768,31.500,-0.017,4.1E-05,0.0005130655
34.868,31.600,-0.016,4E-05,0.000517084000000001
34.968,31.700,-0.015,4.1E-05,0.000521115500000003
35.068,31.800,-0.014,4E-05,0.000525157000000003
35.168,31.900,-0.013,4.2E-05,0.000529227000000005
35.268,32.000,-0.012,4.1E-05,0.000533301500000006
35.368,32.100,-0.011,4.2E-05,0.000537371000000006
35.468,32.200,-0.01,4E-05,0.000541475000000005
35.568,32.300,-0.009,4.2E-05,0.000545579000000005
35.668,32.400,-0.008,4.2E-05,0.000549708000000005
35.768,32.500,-0.007,4E-05,0.000553844000000005
35.868,32.600,-0.006,4E-05,0.000557963000000004
35.968,32.700,-0.005,4.1E-05,0.000562135500000004
36.068,32.800,-0.004,4.2E-05,0.000566314000000005
36.168,32.900,-0.003,4.3E-05,0.000570506500000005
36.268,33.000,-0.002,4.2E-05,0.000574712000000006
36.368,33.100,-0.001,4.2E-05,0.000578925000000007
36.468,33.200,0,4.3E-05,0.000583151500000008
36.568,33.300,0.001,4.3E-05,0.000587420500000009
36.668,33.400,0.002,4.3E-05,0.00059166150000001
36.768,33.500,0.003,4.3E-05,0.000595907500000011
36.868,33.600,0.004,4.2E-05,0.000600188000000013
36.968,33.700,0.005,4.2E-05,0.000604480000000014
37.068,33.800,0.006,4.4E-05,0.000608788000000016
37.168,33.900,0.007,4.4E-05,0.000613118000000018
37.268,34.000,0.008,4.4E-05,0.00061742500000002
37.368,34.100,0.009,4.2E-05,0.000621768000000022
37.468,34.200,0.01,4.3E-05,0.000626124500000024
37.568,34.300,0.011,4.5E-05,0.000630496500000024
37.668,34.400,0.012,4.3E-05,0.000634896500000026
37.768,34.500,0.013,4.4E-05,0.000639331000000027
37.868,34.600,0.014,4.3E-05,0.000643765500000028
37.968,34.700,0.015,4.3E-05,0.000648178500000028
38.068,34.800,0.016,4.4E-05,0.000652657000000027
38.168,34.900,0.017,4.6E-05,0.000657116000000025
38.268,35.000,0.018,4.5E-05,0.000661573500000024
38.368,35.100,0.019,4.4E-05,0.000666055000000022
38.468,35.200,0.02,4.5E-05,0.00067053650000002
38.568,35.300,0.021,4.5E-05,0.000675047500000018
38.668,35.400,0.022,4.6E-05,0.000679557000000016
38.768,35.500,0.023,4.5E-05,0.000684078500000012
38.868,35.600,0.024,4.5E-05,0.000688617500000009
38.968,35.700,0.025,4.5E-05,0.000693144500000005
39.068,35.800,0.026,4.6E-05,0.000697704000000002
39.168,35.900,0.027,4.5E-05,0.0007022965
39.268,36.000,0.028,4.6E-05,0.000706882999999997
39.368,36.100,0.029,4.6E-05,0.000711476999999995
39.468,36.200,0.03,4.7E-05,0.000716090499999992
39.568,36.300,0.031,4.6E-05,0.00072073399999999
39.668,36.400,0.032,4.6E-05,0.000725338999999987
39.768,36.500,0.033,4.7E-05,0.000730007499999986
39.868,36.600,0.034,4.6E-05,0.000734681999999984
39.968,36.700,0.035,4.7E-05,0.000739344499999982
40.068,36.800,0.036,4.7E-05,0.000744048499999981
40.168,36.900,0.037,4.9E-05,0.000748795499999981
40.268,37.000,0.038,4.8E-05,0.000753491999999979
40.368,37.100,0.039,4.6E-05,0.000758225999999978
40.468,37.200,0.04,4.8E-05,0.000762960999999977
40.568,37.300,0.041,4.7E-05,0.000767702499999977
40.668,37.400,0.042,4.8E-05,0.000772490999999977
40.768,37.500,0.043,4.8E-05,0.000777257999999977
40.868,37.600,0.044,4.7E-05,0.000782039499999976
40.968,37.700,0.045,4.9E-05,0.000786836499999976
41.068,37.800,0.046,4.7E-05,0.000791610499999975
41.168,37.900,0.047,4.7E-05,0.000796437499999975
41.268,38.000,0.048,4.7E-05,0.000801243499999975
41.368,38.100,0.049,4.8E-05,0.000806076999999975
41.468,38.200,0.05,4.9E-05,0.000810930499999975
41.568,38.300,0.051,4.9E-05,0.000815788499999976
41.668,38.400,0.052,4.9E-05,0.000820662499999976
41.768,38.500,0.053,4.9E-05,0.000825548499999977
41.868,38.600,0.054,4.9E-05,0.000830415499999977
41.968,38.700,0.055,4.8E-05,0.000835313999999977
42.068,38.800,0.056,4.9E-05,0.000840206499999977
42.168,38.900,0.057,5E-05,0.000845093999999978
42.268,39.000,0.058,5E-05,0.000850043999999979
42.368,39.100,0.059,5E-05,0.000854944999999979
42.468,39.200,0.06,4.9E-05,0.00085989049999998
42.568,39.300,0.061,5.2E-05,0.000864852999999981
42.668,39.400,0.062,5E-05,0.000869847999999981
42.768,39.500,0.063,5.1E-05,0.000874849499999982
42.868,39.600,0.064,4.9E-05,0.000879846499999982
42.968,39.700,0.065,5E-05,0.000884849999999983
43.068,39.800,0.066,5E-05,0.000889886999999982
43.168,39.900,0.067,5.1E-05,0.000894864499999983
43.268,40.000,0.068,5E-05,0.000899948999999981
43.368,40.100,0.069,5.1E-05,0.000904993499999981
43.468,40.200,0.07,5E-05,0.00091005399999998
43.568,40.300,0.071,5.2E-05,0.00091510299999998
43.668,40.400,0.072,5.2E-05,0.000920178999999978
43.768,40.500,0.073,5E-05,0.000925259999999977
43.868,40.600,0.074,5.2E-05,0.000930351999999976
43.968,40.700,0.075,5.1E-05,0.000935471499999974
44.068,40.800,0.076,5.2E-05,0.000940585999999972
44.168,40.900,0.077,5.1E-05,0.000945695499999971
44.268,41.000,0.078,5.1E-05,0.000950816499999969
44.368,41.100,0.079,5E-05,0.000955942999999968
44.468,41.200,0.08,5.2E-05,0.000961081999999966
44.568,41.300,0.081,5.2E-05,0.000966263999999965
44.668,41.400,0.082,5.3E-05,0.000971447499999964
44.768,41.500,0.083,5.3E-05,0.000976619499999962
44.868,41.600,0.084,5.1E-05,0.000981806499999962
44.968,41.700,0.085,5.3E-05,0.000987043499999962
45.068,41.800,0.086,5.2E-05,0.000992275999999963
45.168,41.900,0.087,5.3E-05,0.000997502499999963
45.268,42.000,0.088,5.3E-05,0.00100276749999996
45.368,42.100,0.089,5.2E-05,0.00100802399999996
45.468,42.200,0.09,5.1E-05,0.00101325249999996
45.568,42.300,0.091,5.2E-05,0.00101851499999996
45.668,42.400,0.092,5.4E-05,0.00102379699999996
45.768,42.500,0.093,5.4E-05,0.00102909699999996
45.868,42.600,0.094,5.3E-05,0.00103437349999996
45.968,42.700,0.095,5.2E-05,0.00103966599999996
46.068,42.800,0.096,5.3E-05,0.00104493949999996
46.168,42.900,0.097,5.3E-05,0.00105024149999996
46.268,43.000,0.098,5.4E-05,0.00105557099999996
46.368,43.100,0.099,5.3E-05,0.00106090849999995
46.468,43.200,0.1,5.4E-05,0.00106626999999995
46.568,43.300,0.101,5.4E-05,0.00107164099999995
46.668,43.400,0.102,5.3E-05,0.00107699049999994
46.768,43.500,0.103,5.4E-05,0.00108236399999994
46.868,43.600,0.104,5.3E-05,0.00108773149999993
46.968,43.700,0.105,5.4E-05,0.00109313199999993
47.068,43.800,0.106,5.4E-05,0.00109852999999993
47.168,43.900,0.107,5.4E-05,0.00110392799999992
47.268,44.000,0.108,5.5E-05,0.00110934949999992
47.368,44.100,0.109,5.3E-05,0.00111476849999992
47.468,44.200,0.11,5.5E-05,0.00112021149999992
47.568,44.300,0.111,5.5E-05,0.00112566149999991
47.668,44.400,0.112,5.5E-05,0.00113111649999991
47.768,44.500,0.113,5.4E-05,0.00113659599999991
47.868,44.600,0.114,5.5E-05,0.00114209349999991
47.968,44.700,0.115,5.4E-05,0.0011475509999999
48.068,44.800,0.116,5.4E-05,0.0011530359999999
48.168,44.900,0.117,5.5E-05,0.0011585304999999
48.268,45.000,0.118,5.5E-05,0.0011640594999999
48.368,45.100,0.119,5.5E-05,0.0011695474999999
48.468,45.200,0.12,5.6E-05,0.0011750769999999
48.568,45.300,0.121,5.7E-05,0.0011805844999999
48.668,45.400,0.122,5.6E-05,0.0011861069999999
48.768,45.500,0.123,5.6E-05,0.0011916689999999
48.868,45.600,0.124,5.6E-05,0.0011972299999999
48.968,45.700,0.125,5.5E-05,0.0012027834999999
49.068,45.800,0.126,5.7E-05,0.0012083384999999
49.168,45.900,0.127,5.6E-05,0.0012139519999999
49.268,46.000,0.128,5.6E-05,0.0012195139999999
49.368,46.100,0.129,5.6E-05,0.0012251009999999
49.468,46.200,0.13,5.6E-05,0.0012307209999999
49.568,46.300,0.131,5.7E-05,0.00123632749999989
49.668,46.400,0.132,5.6E-05,0.00124191299999989
49.768,46.500,0.133,5.6E-05,0.00124752599999989
49.868,46.600,0.134,5.7E-05,0.00125315849999989
49.968,46.700,0.135,5.7E-05,0.00125880449999989
50.068,46.800,0.136,5.5E-05,0.00126446649999989
50.168,46.900,0.137,5.6E-05,0.00127010199999989
50.268,47.000,0.138,5.7E-05,0.00127578049999989
50.368,47.100,0.139,5.6E-05,0.00128142399999989
50.468,47.200,0.14,5.8E-05,0.00128709799999989
50.568,47.300,0.141,5.5E-05,0.00129279849999989
50.668,47.400,0.142,5.7E-05,0.0012984914999999
50.768,47.500,0.143,5.7E-05,0.0013041794999999
50.868,47.600,0.144,5.6E-05,0.0013098609999999
50.968,47.700,0.145,5.7E-05,0.0013155624999999
51.068,47.800,0.146,5.7E-05,0.00132126549999991
51.168,47.900,0.147,5.7E-05,0.00132696449999991
51.268,48.000,0.148,5.7E-05,0.00133269049999991
51.368,48.100,0.149,5.8E-05,0.00133842399999991
51.468,48.200,0.15,5.7E-05,0.00134415649999991
51.568,48.300,0.151,5.9E-05,0.00134988249999992
