"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\tio2\pec\3h_air_12.txt"


  Open Circuit Potential (V): -0.3279
"E (Volts)"	"I (Amps/cm^2~)"
-0.4946757	-7.8855E-06
-0.4740662	-5.6412E-06
-0.45388111	-3.9154E-06
-0.43278679	-2.4345E-06
-0.41332901	-1.3254E-06
-0.39375001	-3.6668E-07
-0.37411049	4.2139E-07
-0.35337979	1.161E-06
-0.33222479	1.8049E-06
-0.3077966	2.5095E-06
-0.28712651	3.2645E-06
-0.26754761	4.2554E-06
-0.24687751	5.8854E-06
-0.22645	9.3571E-06
-0.20408259	1.5811E-05
-0.1846249	2.496E-05
-0.1626984	4.0731E-05
-0.1427839	5.9834E-05
-0.1227299	8.4106E-05
-0.1023486	0.00011307
-0.08257357	0.00014433
-0.062386271	0.00017959
-0.04354478	0.00021413
-0.025824821	0.00024893
-0.0031398679	0.00029429
0.01750816	0.00033777
0.03626477	0.00037773
0.056834001	0.00042029
0.076069526	0.00046104
0.095965832	0.00050125
0.1163956	0.00054145
0.13576449	0.00058201
0.15638231	0.00062173
0.1756784	0.0006589
0.1993576	0.00070244
0.2176227	0.00073682
0.23726229	0.00076969
0.25756869	0.00080467
0.277087	0.00083572
0.29593861	0.00086616
0.31806341	0.0009
0.3381879	0.00092795
0.35800931	0.00095517
0.37734589	0.0009784
0.39747041	0.0010041
0.41614011	0.0010241
0.4362646	0.0010487
0.4561466	0.0010691
0.47511941	0.0010877
0.49530461	0.0011083
0.51464099	0.001129
0.53415942	0.0011459
0.5535565	0.0011646
0.57531762	0.0011849
0.59453291	0.0012015
0.61399072	0.0012151
0.63508499	0.001229
0.65702802	0.0012505
0.67660701	0.0012654
0.69606471	0.0012815
0.71521932	0.0012997
0.73704112	0.0013219
0.75540781	0.0013516
0.7755928	0.0013942
0.79474747	0.0014579
0.78880721	0.0014362
0.76777339	0.0013731
0.74686092	0.0013328
0.72691822	0.0013051
0.70691502	0.0012815
0.68866962	0.0012611
0.66830248	0.0012439
