出力日時,2021/06/21 13:27:29
データソース,hematite_First.S2-4-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.375,0.100,-0.379,3E-06,1.315E-07
3.475,0.200,-0.378,1E-06,3.155E-07
3.575,0.300,-0.377,3E-06,4.925E-07
3.675,0.400,-0.376,2E-06,7.01000000000001E-07
3.775,0.500,-0.375,2E-06,8.55000000000001E-07
3.875,0.600,-0.374,3E-06,1.0465E-06
3.975,0.700,-0.373,3E-06,1.2635E-06
4.075,0.800,-0.372,2E-06,1.453E-06
4.175,0.900,-0.371,3E-06,1.65749999999999E-06
4.275,1.000,-0.37,2E-06,1.87999999999999E-06
4.375,1.100,-0.369,2E-06,2.09999999999999E-06
4.475,1.200,-0.368,1E-06,2.30249999999999E-06
4.575,1.300,-0.367,2E-06,2.53499999999999E-06
4.675,1.400,-0.366,1E-06,2.76649999999999E-06
4.775,1.500,-0.365,3E-06,3.01949999999999E-06
4.875,1.600,-0.364,4E-06,3.22899999999999E-06
4.975,1.700,-0.363,3E-06,3.49749999999999E-06
5.075,1.800,-0.362,3E-06,3.76449999999999E-06
5.175,1.900,-0.361,3E-06,4.01849999999999E-06
5.275,2.000,-0.36,3E-06,4.26450000000001E-06
5.375,2.100,-0.359,4E-06,4.49400000000002E-06
5.475,2.200,-0.358,3E-06,4.76250000000003E-06
5.575,2.300,-0.357,3E-06,5.07050000000003E-06
5.675,2.400,-0.356,3E-06,5.34050000000003E-06
5.775,2.500,-0.355,3E-06,5.61250000000004E-06
5.875,2.600,-0.354,4E-06,5.86100000000004E-06
5.975,2.700,-0.353,3E-06,6.15750000000005E-06
6.075,2.800,-0.352,3E-06,6.46150000000005E-06
6.175,2.900,-0.351,3E-06,6.75550000000005E-06
6.275,3.000,-0.35,3E-06,7.05750000000005E-06
6.375,3.100,-0.349,3E-06,7.38650000000004E-06
6.475,3.200,-0.348,4E-06,7.70400000000005E-06
6.575,3.300,-0.347,3E-06,8.02050000000007E-06
6.675,3.400,-0.346,3E-06,8.34750000000009E-06
6.775,3.500,-0.345,4E-06,8.68300000000011E-06
6.875,3.600,-0.344,5E-06,9.03050000000013E-06
6.975,3.700,-0.343,2E-06,9.36800000000017E-06
7.075,3.800,-0.342,3E-06,9.71050000000018E-06
7.175,3.900,-0.341,2E-06,1.00520000000002E-05
7.275,4.000,-0.34,4E-06,1.04110000000002E-05
7.375,4.100,-0.339,3E-06,1.07525000000003E-05
7.475,4.200,-0.338,4E-06,1.11140000000003E-05
7.575,4.300,-0.337,4E-06,1.14920000000003E-05
7.675,4.400,-0.336,4E-06,1.18440000000004E-05
7.775,4.500,-0.335,5E-06,1.22375000000004E-05
7.875,4.600,-0.334,4E-06,1.26200000000004E-05
7.975,4.700,-0.333,4E-06,1.30060000000005E-05
8.075,4.800,-0.332,4E-06,1.34170000000005E-05
8.175,4.900,-0.331,4E-06,1.38100000000005E-05
8.275,5.000,-0.33,4E-06,1.42500000000006E-05
8.375,5.100,-0.329,3E-06,1.46575000000006E-05
8.475,5.200,-0.328,5E-06,1.51115000000007E-05
8.575,5.300,-0.327,4E-06,1.55280000000007E-05
8.675,5.400,-0.326,4E-06,1.59540000000007E-05
8.775,5.500,-0.325,3E-06,1.63745000000007E-05
8.875,5.600,-0.324,3E-06,1.68125000000008E-05
8.975,5.700,-0.323,4E-06,1.72660000000008E-05
9.075,5.800,-0.322,4E-06,1.77340000000008E-05
9.175,5.900,-0.321,6E-06,1.81860000000008E-05
9.275,6.000,-0.32,5E-06,1.86525000000008E-05
9.375,6.100,-0.319,5E-06,1.91175000000008E-05
9.475,6.200,-0.318,5E-06,1.95765000000008E-05
9.575,6.300,-0.317,5E-06,2.00765000000008E-05
9.675,6.400,-0.316,5E-06,2.05405000000009E-05
9.775,6.500,-0.315,4E-06,2.09980000000009E-05
9.875,6.600,-0.314,5E-06,2.14795000000009E-05
9.975,6.700,-0.313,4E-06,2.19260000000009E-05
10.075,6.800,-0.312,6E-06,2.24530000000009E-05
10.175,6.900,-0.311,5E-06,2.29345000000009E-05
10.275,7.000,-0.31,5E-06,2.3470500000001E-05
