出力日時,2021/06/21 14:11:14
データソース,hematite_100_S3-3-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
33.592,30.300,-0.045,0.000111,0.00112075349999997
33.692,30.400,-0.044,0.000112,0.00113192899999997
33.792,30.500,-0.043,0.000113,0.00114316249999996
33.892,30.600,-0.042,0.000113,0.00115445849999996
33.992,30.700,-0.041,0.000115,0.00116583349999996
34.092,30.800,-0.04,0.000115,0.00117727349999996
34.192,30.900,-0.039,0.000115,0.00118875749999996
34.292,31.000,-0.038,0.000116,0.00120031599999996
34.392,31.100,-0.037,0.000118,0.00121193599999996
34.492,31.200,-0.036,0.000115,0.00122359849999996
34.592,31.300,-0.035,0.000118,0.00123534899999996
34.692,31.400,-0.034,0.000118,0.00124715899999996
34.792,31.500,-0.033,0.000119,0.00125900449999997
34.892,31.600,-0.032,0.000121,0.00127093049999997
34.992,31.700,-0.031,0.000119,0.00128293049999997
35.092,31.800,-0.03,0.000122,0.00129497899999997
35.192,31.900,-0.029,0.000121,0.00130710549999997
35.292,32.000,-0.028,0.000122,0.00131926699999997
35.392,32.100,-0.027,0.000121,0.00133147549999996
35.492,32.200,-0.026,0.000122,0.00134371399999996
35.592,32.300,-0.025,0.000123,0.00135605949999996
35.692,32.400,-0.024,0.000124,0.00136844999999997
35.792,32.500,-0.023,0.000124,0.00138093099999997
35.892,32.600,-0.022,0.000126,0.00139343999999996
35.992,32.700,-0.021,0.000127,0.00140605449999996
36.092,32.800,-0.02,0.000128,0.00141868399999996
36.192,32.900,-0.019,0.000128,0.00143139799999996
36.292,33.000,-0.018,0.000129,0.00144420449999996
36.392,33.100,-0.017,0.000129,0.00145701449999996
36.492,33.200,-0.016,0.00013,0.00146995099999996
36.592,33.300,-0.015,0.00013,0.00148290399999996
36.692,33.400,-0.014,0.000131,0.00149592549999996
36.792,33.500,-0.013,0.000132,0.00150900499999996
36.892,33.600,-0.012,0.000132,0.00152213799999996
36.992,33.700,-0.011,0.000132,0.00153533099999996
37.092,33.800,-0.01,0.000133,0.00154859549999996
37.192,33.900,-0.009,0.000134,0.00156191999999996
37.292,34.000,-0.008,0.000135,0.00157530149999996
37.392,34.100,-0.007,0.000134,0.00158875899999996
37.492,34.200,-0.006,0.000136,0.00160226099999996
37.592,34.300,-0.005,0.000136,0.00161581099999996
37.692,34.400,-0.004,0.000136,0.00162944599999996
37.792,34.500,-0.003,0.000136,0.00164311899999996
37.892,34.600,-0.002,0.000139,0.00165686049999996
37.992,34.700,-0.001,0.000138,0.00167066299999996
38.092,34.800,0,0.000139,0.00168451249999995
38.192,34.900,0.001,0.00014,0.00169841399999995
38.292,35.000,0.002,0.00014,0.00171242799999995
38.392,35.100,0.003,0.00014,0.00172646899999995
38.492,35.200,0.004,0.000141,0.00174056949999995
38.592,35.300,0.005,0.000142,0.00175471699999995
38.692,35.400,0.006,0.000142,0.00176892499999995
38.792,35.500,0.007,0.000143,0.00178316249999995
38.892,35.600,0.008,0.000145,0.00179752949999995
38.992,35.700,0.009,0.000145,0.00181191049999995
39.092,35.800,0.01,0.000143,0.00182636349999995
39.192,35.900,0.011,0.000146,0.00184087499999995
39.292,36.000,0.012,0.000146,0.00185545299999995
39.392,36.100,0.013,0.000147,0.00187010949999995
39.492,36.200,0.014,0.000148,0.00188483599999995
39.592,36.300,0.015,0.000148,0.00189959099999995
39.692,36.400,0.016,0.000149,0.00191444049999996
39.792,36.500,0.017,0.00015,0.00192932999999996
39.892,36.600,0.018,0.00015,0.00194430799999995
39.992,36.700,0.019,0.000151,0.00195931749999995
40.092,36.800,0.02,0.000151,0.00197438149999994
40.192,36.900,0.021,0.000152,0.00198951399999994
40.292,37.000,0.022,0.000152,0.00200468699999994
40.392,37.100,0.023,0.000154,0.00201992999999994
40.492,37.200,0.024,0.000154,0.00203523999999994
40.592,37.300,0.025,0.000153,0.00205061649999994
40.692,37.400,0.026,0.000154,0.00206603099999994
40.792,37.500,0.027,0.000154,0.00208149299999993
40.892,37.600,0.028,0.000156,0.00209699499999993
40.992,37.700,0.029,0.000156,0.00211258999999992
41.092,37.800,0.03,0.000157,0.00212822549999992
41.192,37.900,0.031,0.000156,0.00214394099999992
41.292,38.000,0.032,0.000158,0.00215971399999993
41.392,38.100,0.033,0.000158,0.00217554399999993
41.492,38.200,0.034,0.000159,0.00219145849999993
41.592,38.300,0.035,0.00016,0.00220741199999993
41.692,38.400,0.036,0.000161,0.00222339349999993
41.792,38.500,0.037,0.000161,0.00223943849999993
41.892,38.600,0.038,0.000162,0.00225554199999994
41.992,38.700,0.039,0.000162,0.00227171599999994
42.092,38.800,0.04,0.000164,0.00228797899999994
42.192,38.900,0.041,0.000163,0.00230427749999994
42.292,39.000,0.042,0.000163,0.00232062749999994
42.392,39.100,0.043,0.000165,0.00233701549999994
42.492,39.200,0.044,0.000166,0.00235348399999994
42.592,39.300,0.045,0.000165,0.00236998749999993
42.692,39.400,0.046,0.000167,0.00238652649999993
42.792,39.500,0.047,0.000167,0.00240318049999994
42.892,39.600,0.048,0.000166,0.00241986499999995
42.992,39.700,0.049,0.000168,0.00243660299999995
43.092,39.800,0.05,0.000168,0.00245336599999996
43.192,39.900,0.051,0.000169,0.00247023749999996
43.292,40.000,0.052,0.00017,0.00248713899999995
43.392,40.100,0.053,0.000171,0.00250408549999995
43.492,40.200,0.054,0.000172,0.00252109199999994
43.592,40.300,0.055,0.000172,0.00253817199999994
43.692,40.400,0.056,0.00017,0.00255530699999994
43.792,40.500,0.057,0.000172,0.00257247799999994
43.892,40.600,0.058,0.000174,0.00258974399999994
43.992,40.700,0.059,0.000174,0.00260707499999994
44.092,40.800,0.06,0.000175,0.00262445449999993
44.192,40.900,0.061,0.000175,0.00264191949999993
44.292,41.000,0.062,0.000174,0.00265938499999992
44.392,41.100,0.063,0.000174,0.00267692599999992
44.492,41.200,0.064,0.000176,0.00269450799999992
44.592,41.300,0.065,0.000176,0.00271215399999993
44.692,41.400,0.066,0.000178,0.00272988699999993
44.792,41.500,0.067,0.000179,0.00274769149999993
44.892,41.600,0.068,0.00018,0.00276549099999992
44.992,41.700,0.069,0.00018,0.00278339399999991
45.092,41.800,0.07,0.000181,0.00280135349999991
45.192,41.900,0.071,0.00018,0.0028193789999999
45.292,42.000,0.072,0.000182,0.00283741199999989
45.392,42.100,0.073,0.000181,0.00285550049999989
45.492,42.200,0.074,0.000182,0.0028736679999999
45.592,42.300,0.075,0.000183,0.0028918534999999
45.692,42.400,0.076,0.000184,0.0029101379999999
45.792,42.500,0.077,0.000185,0.0029284624999999
45.892,42.600,0.078,0.000183,0.00294684449999989
45.992,42.700,0.079,0.000186,0.0029653069999999
46.092,42.800,0.08,0.000185,0.0029837824999999
46.192,42.900,0.081,0.000187,0.00300237849999991
46.292,43.000,0.082,0.000186,0.00302098799999992
46.392,43.100,0.083,0.000187,0.00303966849999992
46.492,43.200,0.084,0.000189,0.00305840649999991
46.592,43.300,0.085,0.000188,0.00307722599999991
46.692,43.400,0.086,0.000188,0.00309610999999991
46.792,43.500,0.087,0.00019,0.0031149999999999
46.892,43.600,0.088,0.00019,0.0031339929999999
46.992,43.700,0.089,0.000191,0.00315302249999991
47.092,43.800,0.09,0.000192,0.00317209899999991
47.192,43.900,0.091,0.000191,0.00319124649999992
47.292,44.000,0.092,0.000194,0.00321043099999992
47.392,44.100,0.093,0.000194,0.00322971899999991
47.492,44.200,0.094,0.000193,0.00324901149999991
47.592,44.300,0.095,0.000193,0.00326836849999991
47.692,44.400,0.096,0.000195,0.00328778249999991
47.792,44.500,0.097,0.000194,0.00330725799999991
47.892,44.600,0.098,0.000195,0.00332678549999991
47.992,44.700,0.099,0.000196,0.00334636699999991
48.092,44.800,0.1,0.000197,0.00336598049999992
48.192,44.900,0.101,0.000197,0.00338568049999991
48.292,45.000,0.102,0.000198,0.00340541799999991
48.392,45.100,0.103,0.000198,0.0034252309999999
48.492,45.200,0.104,0.000199,0.00344509949999989
48.592,45.300,0.105,0.0002,0.00346500999999989
48.692,45.400,0.106,0.0002,0.00348500699999989
48.792,45.500,0.107,0.000202,0.0035050079999999
48.892,45.600,0.108,0.000201,0.0035250684999999
48.992,45.700,0.109,0.000201,0.0035452094999999
49.092,45.800,0.11,0.000202,0.0035653949999999
49.192,45.900,0.111,0.000203,0.00358556549999989
49.292,46.000,0.112,0.000202,0.00360580499999989
49.392,46.100,0.113,0.000203,0.00362609749999989
49.492,46.200,0.114,0.000205,0.00364649349999988
49.592,46.300,0.115,0.000205,0.00366692149999988
49.692,46.400,0.116,0.000204,0.00368740499999988
49.792,46.500,0.117,0.000205,0.00370796849999988
49.892,46.600,0.118,0.000206,0.00372851799999988
49.992,46.700,0.119,0.000207,0.00374913449999988
50.092,46.800,0.12,0.000207,0.00376980249999989
50.192,46.900,0.121,0.000208,0.00379051099999989
50.292,47.000,0.122,0.000207,0.00381127849999989
50.392,47.100,0.123,0.000209,0.00383210449999989
50.492,47.200,0.124,0.00021,0.0038529839999999
50.592,47.300,0.125,0.000209,0.00387390149999991
50.692,47.400,0.126,0.00021,0.00389487999999991
50.792,47.500,0.127,0.000211,0.00391590949999991
50.892,47.600,0.128,0.000211,0.00393694149999991
50.992,47.700,0.129,0.000213,0.0039580584999999
51.092,47.800,0.13,0.000213,0.00397921449999989
51.192,47.900,0.131,0.000212,0.00400040999999989
51.292,48.000,0.132,0.000214,0.00402164599999988
51.392,48.100,0.133,0.000213,0.00404293349999988
51.492,48.200,0.134,0.000214,0.00406425199999988
51.592,48.300,0.135,0.000214,0.00408567099999988
51.692,48.400,0.136,0.000213,0.00410707649999987
51.792,48.500,0.137,0.000214,0.00412855599999988
51.892,48.600,0.138,0.000216,0.00415009899999987
51.992,48.700,0.139,0.000217,0.00417168549999985
52.092,48.800,0.14,0.000218,0.00419332699999985
52.192,48.900,0.141,0.000217,0.00421500849999984
52.292,49.000,0.142,0.000217,0.00423673149999983
52.392,49.100,0.143,0.000219,0.00425853149999983
52.492,49.200,0.144,0.000218,0.00428039099999982
52.592,49.300,0.145,0.00022,0.00430225099999982
