出力日時,2021/06/21 13:39:33
データソース,hematite_First.S5-1-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.356,0.100,-0.391,1E-06,1.075E-07
3.456,0.200,-0.39,2E-06,2.43E-07
3.556,0.300,-0.389,2E-06,4.09E-07
3.656,0.400,-0.388,2E-06,5.58E-07
3.756,0.500,-0.387,3E-06,7.15500000000001E-07
3.856,0.600,-0.386,3E-06,8.79500000000001E-07
3.956,0.700,-0.385,2E-06,1.088E-06
4.056,0.800,-0.384,1E-06,1.2585E-06
4.156,0.900,-0.383,1E-06,1.4305E-06
4.256,1.000,-0.382,3E-06,1.6235E-06
4.356,1.100,-0.381,3E-06,1.8475E-06
4.456,1.200,-0.38,3E-06,2.0565E-06
4.556,1.300,-0.379,1E-06,2.2415E-06
4.656,1.400,-0.378,2E-06,2.458E-06
4.756,1.500,-0.377,2E-06,2.69E-06
4.856,1.600,-0.376,3E-06,2.91149999999999E-06
4.956,1.700,-0.375,2E-06,3.20199999999999E-06
5.056,1.800,-0.374,3E-06,3.43049999999998E-06
5.156,1.900,-0.373,3E-06,3.66749999999998E-06
5.256,2.000,-0.372,4E-06,3.92299999999998E-06
5.356,2.100,-0.371,4E-06,4.18299999999999E-06
5.456,2.200,-0.37,3E-06,4.4495E-06
5.556,2.300,-0.369,4E-06,4.745E-06
5.656,2.400,-0.368,3E-06,5.00650000000001E-06
5.756,2.500,-0.367,3E-06,5.27050000000001E-06
5.856,2.600,-0.366,4E-06,5.54800000000002E-06
5.956,2.700,-0.365,5E-06,5.87950000000001E-06
6.056,2.800,-0.364,2E-06,6.16300000000002E-06
6.156,2.900,-0.363,2E-06,6.42700000000002E-06
6.256,3.000,-0.362,3E-06,6.71350000000002E-06
6.356,3.100,-0.361,3E-06,7.01350000000002E-06
6.456,3.200,-0.36,2E-06,7.34700000000002E-06
6.556,3.300,-0.359,3E-06,7.66250000000002E-06
6.656,3.400,-0.358,3E-06,7.99350000000003E-06
6.756,3.500,-0.357,4E-06,8.31700000000005E-06
6.856,3.600,-0.356,4E-06,8.65800000000007E-06
6.956,3.700,-0.355,4E-06,8.99600000000011E-06
7.056,3.800,-0.354,4E-06,9.33700000000013E-06
7.156,3.900,-0.353,4E-06,9.68200000000015E-06
7.256,4.000,-0.352,3E-06,1.00575000000002E-05
7.356,4.100,-0.351,4E-06,1.04080000000002E-05
7.456,4.200,-0.35,3E-06,1.07665000000002E-05
7.556,4.300,-0.349,4E-06,1.11120000000003E-05
7.656,4.400,-0.348,4E-06,1.14770000000003E-05
7.756,4.500,-0.347,4E-06,1.18430000000003E-05
7.856,4.600,-0.346,4E-06,1.22470000000004E-05
7.956,4.700,-0.345,5E-06,1.26145000000004E-05
8.056,4.800,-0.344,4E-06,1.30130000000004E-05
8.156,4.900,-0.343,4E-06,1.34200000000005E-05
8.256,5.000,-0.342,4E-06,1.38090000000005E-05
8.356,5.100,-0.341,4E-06,1.42120000000006E-05
8.456,5.200,-0.34,4E-06,1.46280000000006E-05
8.556,5.300,-0.339,3E-06,1.50375000000006E-05
