"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221214_newsamples_withwithouttio2\pec\fto_hematite_new_700_5.txt"


  Open Circuit Potential (V): -0.3441
"E (Volts)"	"I (Amps/cm^2~)"
-0.49685779	-5.4739E-06
-0.47752139	-3.4533E-06
-0.45818481	-2.0295E-06
-0.43739349	-9.1124E-07
-0.4170872	-9.8655E-08
-0.39411381	5.7385E-07
-0.37429231	1.1687E-06
-0.35525891	1.8667E-06
-0.33574051	2.7224E-06
-0.31525239	4.413E-06
-0.29282439	7.9326E-06
-0.2720938	1.3577E-05
-0.25318161	2.2144E-05
-0.23129921	3.5385E-05
-0.2139024	4.8802E-05
-0.19135331	6.8092E-05
-0.17019831	8.9179E-05
-0.1500707	0.00011042
-0.1295379	0.00013263
-0.1106054	0.00015391
-0.091860943	0.00017556
-0.072001003	0.00019864
-0.053201951	0.0002208
-0.03467571	0.00024239
-0.0146824	0.00026664
0.0056382739	0.00029065
0.027626069	0.00031812
0.049268309	0.00034341
0.068794817	0.00036772
0.09156464	0.00039495
0.1127401	0.0004209
0.1333942	0.00044582
0.1555638	0.0004719
0.17567229	0.00049573
0.1951928	0.00051707
0.2181077	0.00054102
0.2395657	0.00056194
0.25914469	0.00058038
0.28157261	0.00059936
0.30339429	0.0006167
0.32297331	0.0006301
0.3429766	0.00064399
0.36273739	0.00065648
0.38201329	0.00066782
0.4014104	0.00067843
0.42280781	0.00068958
0.44475079	0.00070014
0.46432981	0.00070959
0.48706079	0.00071984
0.50670028	0.0007287
0.52743101	0.0007367
0.54919219	0.00074592
0.56840742	0.00075434
0.58822888	0.00076296
0.61047488	0.00077041
0.63053882	0.00077927
0.6500572	0.00078854
0.67078787	0.00079679
0.69273078	0.00080734
0.71194613	0.00081644
0.73249489	0.00082735
0.75152832	0.00084009
0.77238017	0.00085688
0.79626292	0.00088471
0.78341228	0.00086446
0.76140869	0.00084269
0.74122357	0.00082947
0.72164458	0.00081698
0.70127767	0.00080649
0.68181998	0.00079794
0.66121048	0.00078933
0.63902509	0.00078005
0.61847621	0.00077138
0.59780622	0.00076283
0.57701492	0.00075416
0.55798149	0.00074567
0.53743267	0.00073755
0.51785368	0.00072954
0.4970018	0.00072233
0.47857451	0.00071244
0.45457059	0.00070123
0.4356584	0.00069213
0.41517031	0.00068231
0.39577311	0.00067036
0.37473929	0.00066005
0.35449359	0.00064799
0.33546019	0.00063404
0.3150326	0.00062015
0.29418069	0.00060578
0.27454111	0.00058881
0.25641689	0.00057243
0.2358681	0.0005537
0.21416759	0.00053193
0.19246709	0.00050919
0.1714334	0.00048463
0.1487802	0.00045765
0.1265742	0.00043169
0.1060413	0.00040671
0.085302338	0.00038167
0.064029887	0.00035584
0.043969899	0.00033073
0.02337037	0.00030618
0.003304306	0.00028307
-0.018628931	0.00025633
-0.041022889	0.00022983
-0.060222048	0.00020764
-0.079881936	0.00018332
-0.1011423	0.0001598
-0.121469	0.0001374
-0.14179569	0.0001143
-0.1613283	9.2747E-05
-0.18098819	7.268E-05
-0.2020424	5.274E-05
-0.22323731	3.4742E-05
-0.2437861	2.0451E-05
-0.26439551	9.8483E-06
-0.283429	2.9801E-06
-0.3030079	-9.6339E-07
-0.3220413	-2.702E-06
-0.34252951	-3.5728E-06
-0.36229041	-3.7626E-06
-0.38265729	-3.7626E-06
-0.4030849	-3.5582E-06
-0.42187589	-3.6886E-06
-0.44175789	-4.1119E-06
-0.46067011	-4.9317E-06
-0.48049149	-6.5284E-06
-0.49552429	-8.4574E-06
-0.48091581	-4.5552E-06
-0.46170059	-2.5904E-06
-0.44163671	-1.2199E-06
-0.42272449	-2.9395E-07
-0.40090269	5.6354E-07
-0.3793841	1.4071E-06
-0.3614417	1.8788E-06
-0.3382864	2.7442E-06
-0.3185862	4.279E-06
-0.29452169	7.0078E-06
-0.27567011	1.149E-05
-0.2556062	1.8796E-05
-0.2346331	2.9748E-05
-0.2127507	4.5167E-05
-0.19383851	6.1515E-05
-0.1738959	8.0023E-05
-0.15198641	0.00010265
-0.13203549	0.00012388
-0.1105751	0.0001476
-0.092024617	0.0001679
-0.071358413	0.00019191
-0.048764389	0.00021837
-0.02849827	0.00024184
-0.0086989542	0.00026555
0.01236131	0.00029059
0.033354901	0.00031582
0.052741971	0.00033874
0.072280623	0.00036257
0.092267863	0.00038634
0.1121278	0.00041047
0.1335821	0.00043636
0.1527873	0.00045977
0.1744235	0.00048415
0.1947502	0.00050834
0.214895	0.0005292
0.2327767	0.00054678
0.2527194	0.0005651
0.2728439	0.00058353
0.29308969	0.00059875
0.3132748	0.00061591
0.33267191	0.0006301
0.3530995	0.00064362
0.37328461	0.00065623
0.39280289	0.00066739
0.41159391	0.00067843
0.43287009	0.00068777
0.45323709	0.00069989
0.47233111	0.00070771
0.49154639	0.00071736
0.51167089	0.00072542
0.531856	0.00073306
0.55107123	0.00074046
0.57131702	0.00074962
0.59010792	0.00075774
0.6122328	0.00076684
0.63199359	0.00077448
0.65187562	0.00078181
0.67260629	0.00079212
0.69073051	0.0008
0.7110368	0.00081104
0.73043388	0.00082208
0.75134653	0.00083517
0.77031928	0.00085185
0.79020131	0.0008738
0.79159552	0.0008738
0.77080423	0.00084955
0.74964923	0.00083044
0.72758502	0.00081529
0.709279	0.0008071
0.68848771	0.00079515
0.6657567	0.0007846
0.6421771	0.00077636
0.62023407	0.00076647
0.59986711	0.00075871
0.57768172	0.00074955
0.55852711	0.00074119
0.53797817	0.00073258
0.51803559	0.00072627
0.497123	0.00071645
0.4782109	0.00070699
0.45869249	0.00069595
0.4361434	0.00068728
0.4128668	0.00067576
0.4001981	0.000668
0.39480329	0.00066436
0.3724966	0.00065284
0.35249329	0.00063974
0.33164141	0.00062525
0.3116987	0.0006116
0.29102871	0.0005956
0.27229831	0.00058062
0.25174949	0.00056146
0.23114011	0.0005409
0.21168239	0.0005201
0.1900425	0.00049815
0.16791759	0.00047111
0.1473859	0.00044698
0.1259194	0.00042048
0.1055927	0.00039586
0.08612074	0.00037221
0.065660641	0.00034753
0.04512779	0.00032218
0.025001111	0.00029823
0.0050078002	0.00027464
-0.015991841	0.00025057
-0.034584779	0.00022844
-0.05484483	0.00020412
-0.074632019	0.0001812
-0.094291903	0.00015889
-0.1152127	0.00013622
-0.1335389	0.00011571
-0.1537323	9.3676E-05
-0.1739196	7.3699E-05
-0.1937068	5.4815E-05
-0.21402369	3.7181E-05
-0.235118	2.2423E-05
-0.25269669	1.2283E-05
-0.27512461	3.6768E-06
-0.29506719	-6.0197E-07
-0.31519169	-2.688E-06
-0.33489189	-3.5412E-06
-0.35483459	-3.7941E-06
-0.37417111	-3.8299E-06
-0.39611411	-3.6067E-06
-0.41690531	-3.7074E-06
-0.4370299	-4.0324E-06
-0.45776051	-4.8098E-06
-0.47855181	-6.3247E-06
-0.49279651	-7.9929E-06
