出力日時,2021/06/21 13:42:07
データソース,hematite_First.S3-4-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.383,0.100,-0.37,2E-06,1.83E-07
3.483,0.200,-0.369,3E-06,3.355E-07
3.583,0.300,-0.368,3E-06,4.91500000000001E-07
3.683,0.400,-0.367,2E-06,6.62000000000001E-07
3.783,0.500,-0.366,3E-06,8.46500000000001E-07
3.883,0.600,-0.365,3E-06,1.0545E-06
3.983,0.700,-0.364,2E-06,1.228E-06
4.083,0.800,-0.363,3E-06,1.4465E-06
4.183,0.900,-0.362,2E-06,1.65399999999999E-06
4.283,1.000,-0.361,2E-06,1.88499999999999E-06
4.383,1.100,-0.36,3E-06,2.09349999999999E-06
4.483,1.200,-0.359,3E-06,2.34049999999999E-06
4.583,1.300,-0.358,2E-06,2.58599999999999E-06
4.683,1.400,-0.357,2E-06,2.82899999999999E-06
4.783,1.500,-0.356,2E-06,3.05299999999999E-06
4.883,1.600,-0.355,2E-06,3.29899999999998E-06
4.983,1.700,-0.354,2E-06,3.51099999999998E-06
5.083,1.800,-0.353,2E-06,3.74599999999998E-06
5.183,1.900,-0.352,3E-06,4.00549999999999E-06
5.283,2.000,-0.351,3E-06,4.2555E-06
5.383,2.100,-0.35,4E-06,4.562E-06
5.483,2.200,-0.349,3E-06,4.8155E-06
5.583,2.300,-0.348,2E-06,5.09300000000001E-06
5.683,2.400,-0.347,3E-06,5.35350000000002E-06
5.783,2.500,-0.346,5E-06,5.66050000000002E-06
5.883,2.600,-0.345,5E-06,5.95850000000002E-06
5.983,2.700,-0.344,4E-06,6.25900000000002E-06
6.083,2.800,-0.343,4E-06,6.60200000000002E-06
6.183,2.900,-0.342,3E-06,6.90950000000002E-06
6.283,3.000,-0.341,2E-06,7.20300000000002E-06
6.383,3.100,-0.34,4E-06,7.53600000000002E-06
6.483,3.200,-0.339,4E-06,7.86400000000003E-06
6.583,3.300,-0.338,4E-06,8.18300000000006E-06
6.683,3.400,-0.337,4E-06,8.50100000000008E-06
6.783,3.500,-0.336,4E-06,8.82200000000011E-06
6.883,3.600,-0.335,4E-06,9.16200000000013E-06
6.983,3.700,-0.334,3E-06,9.47650000000016E-06
7.083,3.800,-0.333,4E-06,9.81300000000018E-06
7.183,3.900,-0.332,4E-06,1.01910000000002E-05
7.283,4.000,-0.331,4E-06,1.05140000000002E-05
7.383,4.100,-0.33,4E-06,1.08670000000003E-05
7.483,4.200,-0.329,5E-06,1.12445000000003E-05
7.583,4.300,-0.328,5E-06,1.16005000000003E-05
7.683,4.400,-0.327,4E-06,1.19520000000004E-05
7.783,4.500,-0.326,4E-06,1.23190000000004E-05
7.883,4.600,-0.325,4E-06,1.26870000000004E-05
7.983,4.700,-0.324,4E-06,1.30670000000005E-05
8.083,4.800,-0.323,3E-06,1.34675000000005E-05
8.183,4.900,-0.322,4E-06,1.38660000000005E-05
8.283,5.000,-0.321,5E-06,1.42945000000006E-05
8.383,5.100,-0.32,6E-06,1.47040000000006E-05
8.483,5.200,-0.319,5E-06,1.51135000000007E-05
8.583,5.300,-0.318,4E-06,1.55540000000007E-05
8.683,5.400,-0.317,4E-06,1.59560000000007E-05
8.783,5.500,-0.316,4E-06,1.63920000000007E-05
8.883,5.600,-0.315,5E-06,1.68465000000007E-05
8.983,5.700,-0.314,5E-06,1.73035000000008E-05
9.083,5.800,-0.313,5E-06,1.77535000000008E-05
9.183,5.900,-0.312,5E-06,1.82055000000008E-05
9.283,6.000,-0.311,4E-06,1.86530000000008E-05
9.383,6.100,-0.31,5E-06,1.90985000000008E-05
9.483,6.200,-0.309,6E-06,1.95500000000008E-05
9.583,6.300,-0.308,5E-06,2.00235000000008E-05
9.683,6.400,-0.307,6E-06,2.04860000000009E-05
9.783,6.500,-0.306,6E-06,2.09890000000009E-05
9.883,6.600,-0.305,6E-06,2.14710000000009E-05
9.983,6.700,-0.304,5E-06,2.19685000000009E-05
10.083,6.800,-0.303,4E-06,2.24550000000009E-05
10.183,6.900,-0.302,6E-06,2.29490000000009E-05
10.283,7.000,-0.301,5E-06,2.34405000000009E-05
10.383,7.100,-0.3,7E-06,2.3936500000001E-05
10.483,7.200,-0.299,6E-06,2.4479000000001E-05
10.583,7.300,-0.298,4E-06,2.5022000000001E-05
10.683,7.400,-0.297,5E-06,2.5583500000001E-05
10.783,7.500,-0.296,7E-06,2.6129500000001E-05
10.883,7.600,-0.295,6E-06,2.6668000000001E-05
10.983,7.700,-0.294,5E-06,2.7204500000001E-05
11.083,7.800,-0.293,5E-06,2.7733500000001E-05
11.183,7.900,-0.292,6E-06,2.8284000000001E-05
11.283,8.000,-0.291,6E-06,2.8863000000001E-05
11.383,8.100,-0.29,7E-06,2.9473500000001E-05
