出力日時,2021/06/21 14:02:23
データソース,hematite_95_S1-4-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.359,0.100,-0.373,1E-06,2.455E-07
3.459,0.200,-0.372,3E-06,4.545E-07
3.559,0.300,-0.371,3E-06,6.94500000000001E-07
3.659,0.400,-0.37,2E-06,9.73000000000001E-07
3.759,0.500,-0.369,2E-06,1.232E-06
3.859,0.600,-0.368,2E-06,1.494E-06
3.959,0.700,-0.367,3E-06,1.7655E-06
4.059,0.800,-0.366,4E-06,2.062E-06
4.159,0.900,-0.365,3E-06,2.3415E-06
4.259,1.000,-0.364,2E-06,2.64699999999999E-06
4.359,1.100,-0.363,3E-06,2.97449999999998E-06
4.459,1.200,-0.362,2E-06,3.27999999999998E-06
4.559,1.300,-0.361,3E-06,3.61349999999998E-06
4.659,1.400,-0.36,2E-06,3.93399999999998E-06
4.759,1.500,-0.359,4E-06,4.24699999999998E-06
4.859,1.600,-0.358,2E-06,4.58299999999998E-06
4.959,1.700,-0.357,3E-06,4.93349999999998E-06
5.059,1.800,-0.356,3E-06,5.27749999999998E-06
5.159,1.900,-0.355,4E-06,5.64799999999998E-06
5.259,2.000,-0.354,4E-06,6.02199999999998E-06
5.359,2.100,-0.353,3E-06,6.42349999999998E-06
5.459,2.200,-0.352,2E-06,6.79799999999997E-06
5.559,2.300,-0.351,4E-06,7.19199999999996E-06
5.659,2.400,-0.35,3E-06,7.61849999999995E-06
5.759,2.500,-0.349,4E-06,8.06099999999998E-06
5.859,2.600,-0.348,3E-06,8.47149999999999E-06
5.959,2.700,-0.347,4E-06,8.89500000000001E-06
6.059,2.800,-0.346,5E-06,9.31450000000003E-06
6.159,2.900,-0.345,4E-06,9.76700000000005E-06
6.259,3.000,-0.344,4E-06,1.02070000000001E-05
6.359,3.100,-0.343,4E-06,1.06750000000001E-05
6.459,3.200,-0.342,6E-06,1.11160000000001E-05
6.559,3.300,-0.341,5E-06,1.15925000000002E-05
6.659,3.400,-0.34,2E-06,1.20620000000002E-05
6.759,3.500,-0.339,3E-06,1.24845000000002E-05
6.859,3.600,-0.338,4E-06,1.29490000000002E-05
6.959,3.700,-0.337,4E-06,1.34110000000002E-05
7.059,3.800,-0.336,3E-06,1.39215000000003E-05
7.159,3.900,-0.335,4E-06,1.44190000000003E-05
7.259,4.000,-0.334,4E-06,1.49400000000003E-05
7.359,4.100,-0.333,5E-06,1.54485000000003E-05
7.459,4.200,-0.332,5E-06,1.59675000000003E-05
7.559,4.300,-0.331,4E-06,1.64990000000003E-05
7.659,4.400,-0.33,5E-06,1.70325000000003E-05
7.759,4.500,-0.329,5E-06,1.76015000000003E-05
7.859,4.600,-0.328,5E-06,1.81215000000003E-05
7.959,4.700,-0.327,3E-06,1.86685000000003E-05
8.059,4.800,-0.326,5E-06,1.92195000000003E-05
8.159,4.900,-0.325,6E-06,1.97360000000003E-05
8.259,5.000,-0.324,6E-06,2.02980000000003E-05
8.359,5.100,-0.323,6E-06,2.08730000000003E-05
8.459,5.200,-0.322,5E-06,2.14705000000003E-05
8.559,5.300,-0.321,4E-06,2.20470000000003E-05
8.659,5.400,-0.32,6E-06,2.26240000000003E-05
8.759,5.500,-0.319,6E-06,2.32420000000004E-05
8.859,5.600,-0.318,6E-06,2.38550000000003E-05
8.959,5.700,-0.317,5E-06,2.44525000000003E-05
9.059,5.800,-0.316,5E-06,2.50865000000004E-05
9.159,5.900,-0.315,6E-06,2.57230000000003E-05
9.259,6.000,-0.314,4E-06,2.63310000000003E-05
9.359,6.100,-0.313,6E-06,2.69060000000003E-05
9.459,6.200,-0.312,5E-06,2.74935000000003E-05
9.559,6.300,-0.311,7E-06,2.80845000000003E-05
9.659,6.400,-0.31,6E-06,2.87190000000003E-05
9.759,6.500,-0.309,7E-06,2.93635000000003E-05
9.859,6.600,-0.308,6E-06,2.99900000000003E-05
9.959,6.700,-0.307,7E-06,3.06505000000003E-05
10.059,6.800,-0.306,6E-06,3.13290000000003E-05
10.159,6.900,-0.305,7E-06,3.19735000000003E-05
10.259,7.000,-0.304,6E-06,3.26490000000002E-05
10.359,7.100,-0.303,6E-06,3.33270000000002E-05
10.459,7.200,-0.302,6E-06,3.40120000000001E-05
10.559,7.300,-0.301,7E-06,3.47305000000002E-05
10.659,7.400,-0.3,8E-06,3.54540000000002E-05
10.759,7.500,-0.299,5E-06,3.61695000000002E-05
10.859,7.600,-0.298,8E-06,3.68760000000002E-05
10.959,7.700,-0.297,6E-06,3.76310000000002E-05
11.059,7.800,-0.296,6E-06,3.83710000000002E-05
11.159,7.900,-0.295,7E-06,3.90915000000002E-05
11.259,8.000,-0.294,6E-06,3.98100000000002E-05
11.359,8.100,-0.293,6E-06,4.05560000000002E-05
11.459,8.200,-0.292,7E-06,4.13075000000003E-05
11.559,8.300,-0.291,7E-06,4.20625000000003E-05
11.659,8.400,-0.29,9E-06,4.28545000000003E-05
11.759,8.500,-0.289,7E-06,4.36165000000004E-05
11.859,8.600,-0.288,7E-06,4.43915000000004E-05
11.959,8.700,-0.287,8E-06,4.51850000000005E-05
12.059,8.800,-0.286,8E-06,4.59900000000005E-05
12.159,8.900,-0.285,8E-06,4.67910000000006E-05
12.259,9.000,-0.284,7E-06,4.76165000000007E-05
12.359,9.100,-0.283,8E-06,4.84570000000007E-05
12.459,9.200,-0.282,8E-06,4.93100000000008E-05
12.559,9.300,-0.281,8E-06,5.01480000000008E-05
12.659,9.400,-0.28,8E-06,5.09790000000009E-05
12.759,9.500,-0.279,8E-06,5.18280000000009E-05
12.859,9.600,-0.278,9E-06,5.2691500000001E-05
12.959,9.700,-0.277,9E-06,5.3585500000001E-05
13.059,9.800,-0.276,1E-05,5.4470000000001E-05
13.159,9.900,-0.275,8E-06,5.54010000000011E-05
13.259,10.000,-0.274,9E-06,5.63125000000011E-05
13.359,10.100,-0.273,9E-06,5.72445000000011E-05
13.459,10.200,-0.272,8E-06,5.81850000000012E-05
13.559,10.300,-0.271,8E-06,5.91140000000013E-05
13.659,10.400,-0.27,1E-05,6.00510000000013E-05
13.759,10.500,-0.269,1E-05,6.10330000000014E-05
13.859,10.600,-0.268,9E-06,6.19785000000012E-05
13.959,10.700,-0.267,9E-06,6.29765000000012E-05
14.059,10.800,-0.266,1E-05,6.39850000000011E-05
14.159,10.900,-0.265,1E-05,6.49590000000011E-05
14.259,11.000,-0.264,1.1E-05,6.5937500000001E-05
14.359,11.100,-0.263,9E-06,6.6950500000001E-05
14.459,11.200,-0.262,1E-05,6.7953000000001E-05
14.559,11.300,-0.261,1E-05,6.89470000000009E-05
14.659,11.400,-0.26,1E-05,6.99740000000009E-05
14.759,11.500,-0.259,9E-06,7.10325000000008E-05
14.859,11.600,-0.258,1E-05,7.20620000000009E-05
14.959,11.700,-0.257,1.1E-05,7.3173500000001E-05
15.059,11.800,-0.256,1.1E-05,7.4257500000001E-05
15.159,11.900,-0.255,1E-05,7.5341000000001E-05
15.259,12.000,-0.254,1.1E-05,7.64555000000011E-05
15.359,12.100,-0.253,1.1E-05,7.75725000000012E-05
15.459,12.200,-0.252,1.1E-05,7.87555000000012E-05
15.559,12.300,-0.251,1.2E-05,7.98750000000013E-05
15.659,12.400,-0.25,1.3E-05,8.10505000000014E-05
15.759,12.500,-0.249,1.2E-05,8.22450000000015E-05
15.859,12.600,-0.248,1E-05,8.34650000000015E-05
15.959,12.700,-0.247,1.2E-05,8.46970000000016E-05
16.059,12.800,-0.246,1.1E-05,8.59525000000016E-05
16.159,12.900,-0.245,1.3E-05,8.72005000000016E-05
16.259,13.000,-0.244,1.3E-05,8.84585000000016E-05
16.359,13.100,-0.243,1.2E-05,8.97440000000016E-05
16.459,13.200,-0.242,1.3E-05,9.10525000000016E-05
16.559,13.300,-0.241,1.3E-05,9.23435000000015E-05
16.659,13.400,-0.24,1.3E-05,9.36735000000015E-05
16.759,13.500,-0.239,1.4E-05,9.50170000000015E-05
16.859,13.600,-0.238,1.4E-05,9.63470000000014E-05
16.959,13.700,-0.237,1.3E-05,9.77105000000014E-05
17.059,13.800,-0.236,1.3E-05,9.91405000000014E-05
17.159,13.900,-0.235,1.3E-05,0.000100535500000001
17.259,14.000,-0.234,1.2E-05,0.000101958000000001
17.359,14.100,-0.233,1.3E-05,0.000103407500000001
