出力日時,2021/06/21 14:03:10
データソース,hematite_95_S1-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.354,0.100,-0.359,2E-06,2.3E-07
3.454,0.200,-0.358,2E-06,4.84E-07
3.554,0.300,-0.357,2E-06,7.54000000000001E-07
3.654,0.400,-0.356,5E-06,1.0175E-06
3.754,0.500,-0.355,1E-06,1.2885E-06
3.854,0.600,-0.354,3E-06,1.5605E-06
3.954,0.700,-0.353,4E-06,1.836E-06
4.054,0.800,-0.352,4E-06,2.16399999999999E-06
4.154,0.900,-0.351,3E-06,2.48849999999999E-06
4.254,1.000,-0.35,4E-06,2.79599999999998E-06
4.354,1.100,-0.349,4E-06,3.17299999999998E-06
4.454,1.200,-0.348,5E-06,3.54249999999998E-06
4.554,1.300,-0.347,2E-06,3.88199999999998E-06
4.654,1.400,-0.346,3E-06,4.25949999999998E-06
4.754,1.500,-0.345,4E-06,4.63999999999998E-06
4.854,1.600,-0.344,3E-06,5.02049999999997E-06
4.954,1.700,-0.343,4E-06,5.37899999999997E-06
5.054,1.800,-0.342,3E-06,5.74949999999997E-06
5.154,1.900,-0.341,4E-06,6.15699999999997E-06
5.254,2.000,-0.34,4E-06,6.53699999999996E-06
5.354,2.100,-0.339,4E-06,6.94499999999995E-06
5.454,2.200,-0.338,4E-06,7.35799999999994E-06
5.554,2.300,-0.337,4E-06,7.76399999999994E-06
5.654,2.400,-0.336,4E-06,8.19899999999999E-06
5.754,2.500,-0.335,3E-06,8.60350000000001E-06
5.854,2.600,-0.334,4E-06,9.04600000000003E-06
5.954,2.700,-0.333,5E-06,9.48550000000006E-06
6.054,2.800,-0.332,3E-06,9.91450000000008E-06
6.154,2.900,-0.331,3E-06,1.03635000000001E-05
6.254,3.000,-0.33,4E-06,1.08110000000001E-05
6.354,3.100,-0.329,4E-06,1.12630000000002E-05
6.454,3.200,-0.328,6E-06,1.17400000000002E-05
6.554,3.300,-0.327,5E-06,1.21965000000002E-05
6.654,3.400,-0.326,4E-06,1.26860000000002E-05
6.754,3.500,-0.325,5E-06,1.31955000000003E-05
6.854,3.600,-0.324,5E-06,1.36895000000003E-05
6.954,3.700,-0.323,5E-06,1.41795000000003E-05
7.054,3.800,-0.322,5E-06,1.46815000000003E-05
7.154,3.900,-0.321,5E-06,1.51905000000003E-05
7.254,4.000,-0.32,4E-06,1.57000000000004E-05
7.354,4.100,-0.319,5E-06,1.62165000000004E-05
7.454,4.200,-0.318,5E-06,1.67685000000004E-05
7.554,4.300,-0.317,7E-06,1.72935000000004E-05
7.654,4.400,-0.316,6E-06,1.78390000000004E-05
7.754,4.500,-0.315,5E-06,1.83745000000004E-05
7.854,4.600,-0.314,5E-06,1.89015000000004E-05
7.954,4.700,-0.313,6E-06,1.94230000000004E-05
8.054,4.800,-0.312,5E-06,1.99105000000004E-05
8.154,4.900,-0.311,6E-06,2.04540000000004E-05
8.254,5.000,-0.31,5E-06,2.09975000000004E-05
8.354,5.100,-0.309,5E-06,2.15695000000004E-05
8.454,5.200,-0.308,6E-06,2.21390000000004E-05
8.554,5.300,-0.307,5E-06,2.26435000000004E-05
8.654,5.400,-0.306,5E-06,2.32225000000004E-05
8.754,5.500,-0.305,6E-06,2.38010000000004E-05
8.854,5.600,-0.304,5E-06,2.43875000000005E-05
8.954,5.700,-0.303,4E-06,2.49570000000004E-05
9.054,5.800,-0.302,6E-06,2.55870000000005E-05
9.154,5.900,-0.301,7E-06,2.61935000000004E-05
9.254,6.000,-0.3,6E-06,2.67700000000004E-05
9.354,6.100,-0.299,7E-06,2.73895000000004E-05
9.454,6.200,-0.298,6E-06,2.80290000000004E-05
9.554,6.300,-0.297,6E-06,2.86580000000004E-05
9.654,6.400,-0.296,6E-06,2.92840000000004E-05
9.754,6.500,-0.295,6E-06,2.98910000000004E-05
9.854,6.600,-0.294,7E-06,3.05305000000004E-05
9.954,6.700,-0.293,6E-06,3.11870000000004E-05
10.054,6.800,-0.292,6E-06,3.18320000000003E-05
10.154,6.900,-0.291,5E-06,3.25005000000003E-05
10.254,7.000,-0.29,7E-06,3.31425000000002E-05
10.354,7.100,-0.289,6E-06,3.38180000000002E-05
10.454,7.200,-0.288,6E-06,3.44930000000002E-05
10.554,7.300,-0.287,7E-06,3.51775000000002E-05
10.654,7.400,-0.286,7E-06,3.58645000000001E-05
10.754,7.500,-0.285,6E-06,3.65410000000001E-05
10.854,7.600,-0.284,7E-06,3.72045000000001E-05
10.954,7.700,-0.283,7E-06,3.79155000000001E-05
11.054,7.800,-0.282,7E-06,3.86025E-05
11.154,7.900,-0.281,6E-06,3.9328E-05
11.254,8.000,-0.28,8E-06,4.0034E-05
11.354,8.100,-0.279,7E-06,4.07255E-05
11.454,8.200,-0.278,7E-06,4.14425E-05
11.554,8.300,-0.277,8E-06,4.2104E-05
11.654,8.400,-0.276,8E-06,4.28620000000001E-05
11.754,8.500,-0.275,7E-06,4.36165000000001E-05
11.854,8.600,-0.274,8E-06,4.43560000000001E-05
11.954,8.700,-0.273,9E-06,4.51175000000002E-05
12.054,8.800,-0.272,7E-06,4.58565000000002E-05
12.154,8.900,-0.271,8E-06,4.65920000000002E-05
12.254,9.000,-0.27,8E-06,4.73580000000002E-05
12.354,9.100,-0.269,7E-06,4.81005000000003E-05
12.454,9.200,-0.268,8E-06,4.88930000000003E-05
12.554,9.300,-0.267,7E-06,4.96805000000004E-05
12.654,9.400,-0.266,8E-06,5.04690000000004E-05
12.754,9.500,-0.265,9E-06,5.12905000000005E-05
12.854,9.600,-0.264,8E-06,5.20820000000005E-05
12.954,9.700,-0.263,9E-06,5.29115000000006E-05
13.054,9.800,-0.262,7E-06,5.37415000000006E-05
13.154,9.900,-0.261,9E-06,5.45365000000007E-05
13.254,10.000,-0.26,9E-06,5.53435000000007E-05
13.354,10.100,-0.259,9E-06,5.61795000000007E-05
13.454,10.200,-0.258,8E-06,5.70360000000008E-05
13.554,10.300,-0.257,8E-06,5.78690000000008E-05
13.654,10.400,-0.256,1E-05,5.86860000000009E-05
13.754,10.500,-0.255,9E-06,5.95635000000009E-05
13.854,10.600,-0.254,8E-06,6.0409000000001E-05
13.954,10.700,-0.253,1E-05,6.12740000000009E-05
14.054,10.800,-0.252,8E-06,6.21420000000007E-05
14.154,10.900,-0.251,9E-06,6.29975000000005E-05
14.254,11.000,-0.25,9E-06,6.38785000000003E-05
14.354,11.100,-0.249,9E-06,6.48085000000002E-05
14.454,11.200,-0.248,9E-06,6.57385000000001E-05
14.554,11.300,-0.247,9E-06,6.66464999999999E-05
14.654,11.400,-0.246,1.1E-05,6.75654999999998E-05
14.754,11.500,-0.245,1.1E-05,6.85354999999998E-05
14.854,11.600,-0.244,9E-06,6.94874999999997E-05
14.954,11.700,-0.243,1E-05,7.04259999999996E-05
15.054,11.800,-0.242,9E-06,7.13624999999995E-05
15.154,11.900,-0.241,9E-06,7.23104999999994E-05
15.254,12.000,-0.24,9E-06,7.32474999999993E-05
15.354,12.100,-0.239,8E-06,7.41999999999992E-05
15.454,12.200,-0.238,1E-05,7.51879999999991E-05
15.554,12.300,-0.237,1.1E-05,7.6199499999999E-05
15.654,12.400,-0.236,9E-06,7.7225499999999E-05
15.754,12.500,-0.235,1.1E-05,7.8235499999999E-05
15.854,12.600,-0.234,9E-06,7.92264999999989E-05
15.954,12.700,-0.233,1.1E-05,8.0269499999999E-05
16.054,12.800,-0.232,1.1E-05,8.1320499999999E-05
16.154,12.900,-0.231,1E-05,8.2411999999999E-05
16.254,13.000,-0.23,1.1E-05,8.34564999999991E-05
16.354,13.100,-0.229,1.1E-05,8.45474999999991E-05
16.454,13.200,-0.228,1E-05,8.55889999999991E-05
16.554,13.300,-0.227,1E-05,8.66639999999991E-05
16.654,13.400,-0.226,1.3E-05,8.77694999999992E-05
16.754,13.500,-0.225,1E-05,8.88659999999993E-05
16.854,13.600,-0.224,1.2E-05,8.99419999999994E-05
16.954,13.700,-0.223,1.1E-05,9.10514999999994E-05
17.054,13.800,-0.222,1.1E-05,9.21984999999996E-05
17.154,13.900,-0.221,1.2E-05,9.33689999999998E-05
17.254,14.000,-0.22,1.3E-05,9.45244999999999E-05
17.354,14.100,-0.219,1.1E-05,9.57355E-05
17.454,14.200,-0.218,1.1E-05,9.69125000000001E-05
17.554,14.300,-0.217,1.2E-05,9.81060000000002E-05
17.654,14.400,-0.216,1.2E-05,9.93500000000003E-05
17.754,14.500,-0.215,1.3E-05,0.0001005315
17.854,14.600,-0.214,1.1E-05,0.0001017535
17.954,14.700,-0.213,1.2E-05,0.000102985
18.054,14.800,-0.212,1.2E-05,0.000104266
18.154,14.900,-0.211,1.3E-05,0.0001055245
18.254,15.000,-0.21,1.3E-05,0.0001067685
18.354,15.100,-0.209,1.3E-05,0.0001080545
18.454,15.200,-0.208,1.2E-05,0.00010936
18.554,15.300,-0.207,1.3E-05,0.0001106905
18.654,15.400,-0.206,1.4E-05,0.000112031
18.754,15.500,-0.205,1.5E-05,0.0001133575
18.854,15.600,-0.204,1.4E-05,0.000114713
18.954,15.700,-0.203,1.3E-05,0.0001160835
19.054,15.800,-0.202,1.3E-05,0.0001174755
19.154,15.900,-0.201,1.5E-05,0.0001188625
19.254,16.000,-0.2,1.5E-05,0.0001202735
19.354,16.100,-0.199,1.5E-05,0.0001216825
19.454,16.200,-0.198,1.6E-05,0.000123132
19.554,16.300,-0.197,1.5E-05,0.000124585499999999
19.654,16.400,-0.196,1.5E-05,0.000126045499999999
19.754,16.500,-0.195,1.5E-05,0.000127539499999999
19.854,16.600,-0.194,1.3E-05,0.000129041499999999
19.954,16.700,-0.193,1.5E-05,0.000130517499999998
20.054,16.800,-0.192,1.6E-05,0.000132033999999998
20.154,16.900,-0.191,1.5E-05,0.000133568499999998
20.254,17.000,-0.19,1.4E-05,0.000135146999999998
20.354,17.100,-0.189,1.5E-05,0.000136725499999998
20.454,17.200,-0.188,1.6E-05,0.000138322999999998
20.554,17.300,-0.187,1.7E-05,0.000139919499999997
20.654,17.400,-0.186,1.7E-05,0.000141563499999997
20.754,17.500,-0.185,1.6E-05,0.000143194999999997
20.854,17.600,-0.184,1.8E-05,0.000144846999999996
20.954,17.700,-0.183,1.8E-05,0.000146532999999996
21.054,17.800,-0.182,1.7E-05,0.000148256499999996
21.154,17.900,-0.181,1.7E-05,0.000149924499999996
21.254,18.000,-0.18,1.8E-05,0.000151643999999996
21.354,18.100,-0.179,1.8E-05,0.000153384999999996
21.454,18.200,-0.178,1.8E-05,0.000155143999999996
21.554,18.300,-0.177,1.8E-05,0.000156903999999996
21.654,18.400,-0.176,1.7E-05,0.000158702499999995
21.754,18.500,-0.175,1.8E-05,0.000160505999999995
21.854,18.600,-0.174,1.9E-05,0.000162338499999995
21.954,18.700,-0.173,1.9E-05,0.000164178499999995
22.054,18.800,-0.172,2E-05,0.000166040999999995
22.154,18.900,-0.171,2E-05,0.000167955999999995
22.254,19.000,-0.17,1.9E-05,0.000169868499999995
22.354,19.100,-0.169,1.9E-05,0.000171818499999995
22.454,19.200,-0.168,2E-05,0.000173774999999995
22.554,19.300,-0.167,2E-05,0.000175750999999995
22.654,19.400,-0.166,2E-05,0.000177757999999995
22.754,19.500,-0.165,2E-05,0.000179772999999995
22.854,19.600,-0.164,1.9E-05,0.000181815499999995
22.954,19.700,-0.163,2.2E-05,0.000183855999999995
23.054,19.800,-0.162,2E-05,0.000185936999999995
23.154,19.900,-0.161,2.2E-05,0.000188041999999995
23.254,20.000,-0.16,2.2E-05,0.000190147999999995
23.354,20.100,-0.159,2.2E-05,0.000192257999999995
23.454,20.200,-0.158,2.2E-05,0.000194439999999995
23.554,20.300,-0.157,2.2E-05,0.000196607999999994
23.654,20.400,-0.156,2.2E-05,0.000198827999999994
23.754,20.500,-0.155,2.2E-05,0.000201052999999994
23.854,20.600,-0.154,2.4E-05,0.000203310999999994
23.954,20.700,-0.153,2.2E-05,0.000205605999999994
24.054,20.800,-0.152,2.3E-05,0.000207896499999995
24.154,20.900,-0.151,2.3E-05,0.000210202499999994
24.254,21.000,-0.15,2.3E-05,0.000212547499999995
24.354,21.100,-0.149,2.4E-05,0.000214888999999995
24.454,21.200,-0.148,2.3E-05,0.000217255499999995
24.554,21.300,-0.147,2.4E-05,0.000219652999999995
24.654,21.400,-0.146,2.5E-05,0.000222075499999995
24.754,21.500,-0.145,2.4E-05,0.000224515999999995
24.854,21.600,-0.144,2.6E-05,0.000226995999999995
24.954,21.700,-0.143,2.6E-05,0.000229515999999995
25.054,21.800,-0.142,2.4E-05,0.000232056999999995
25.154,21.900,-0.141,2.6E-05,0.000234602999999996
25.254,22.000,-0.14,2.6E-05,0.000237176999999996
25.354,22.100,-0.139,2.7E-05,0.000239785499999996
25.454,22.200,-0.138,2.6E-05,0.000242396999999996
25.554,22.300,-0.137,2.7E-05,0.000245015499999997
25.654,22.400,-0.136,2.6E-05,0.000247690999999997
25.754,22.500,-0.135,2.8E-05,0.000250422999999997
25.854,22.600,-0.134,2.7E-05,0.000253151499999996
25.954,22.700,-0.133,2.8E-05,0.000255907999999996
26.054,22.800,-0.132,2.8E-05,0.000258661999999996
26.154,22.900,-0.131,2.8E-05,0.000261442999999995
26.254,23.000,-0.13,2.8E-05,0.000264280999999994
26.354,23.100,-0.129,2.9E-05,0.000267097499999994
26.454,23.200,-0.128,3E-05,0.000269951999999993
26.554,23.300,-0.127,2.8E-05,0.000272844999999992
26.654,23.400,-0.126,3E-05,0.000275765999999991
26.754,23.500,-0.125,3E-05,0.000278692999999991
26.854,23.600,-0.124,3.1E-05,0.00028163149999999
26.954,23.700,-0.123,3E-05,0.00028466299999999
27.054,23.800,-0.122,3E-05,0.000287673999999991
27.154,23.900,-0.121,3E-05,0.000290678999999991
27.254,24.000,-0.12,3E-05,0.000293719999999991
27.354,24.100,-0.119,3.1E-05,0.000296837499999991
27.454,24.200,-0.118,3.3E-05,0.000299981499999991
27.554,24.300,-0.117,3.2E-05,0.000303131999999991
27.654,24.400,-0.116,3.2E-05,0.00030631199999999
27.754,24.500,-0.115,3.3E-05,0.00030950349999999
27.854,24.600,-0.114,3.2E-05,0.000312765999999989
27.954,24.700,-0.113,3.3E-05,0.000316036499999988
28.054,24.800,-0.112,3.4E-05,0.000319350999999987
28.154,24.900,-0.111,3.4E-05,0.000322641999999987
28.254,25.000,-0.11,3.4E-05,0.000325968999999986
28.354,25.100,-0.109,3.4E-05,0.000329320999999986
28.454,25.200,-0.108,3.4E-05,0.000332733999999987
28.554,25.300,-0.107,3.3E-05,0.000336134499999987
28.654,25.400,-0.106,3.4E-05,0.000339547999999987
28.754,25.500,-0.105,3.5E-05,0.000343014499999988
28.854,25.600,-0.104,3.5E-05,0.000346490499999988
28.954,25.700,-0.103,3.5E-05,0.000350015499999988
29.054,25.800,-0.102,3.7E-05,0.000353547499999987
29.154,25.900,-0.101,3.8E-05,0.000357110999999987
29.254,26.000,-0.1,3.6E-05,0.000360724999999987
29.354,26.100,-0.099,3.7E-05,0.000364347499999986
29.454,26.200,-0.098,3.8E-05,0.000367967999999985
29.554,26.300,-0.097,3.7E-05,0.000371657499999985
