出力日時,2021/06/21 13:38:32
データソース,hematite_First.S5-3-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.417,0.100,-0.402,1E-06,1.305E-07
3.517,0.200,-0.401,2E-06,2.63E-07
3.617,0.300,-0.4,3E-06,4.195E-07
3.717,0.400,-0.399,1E-06,6.37500000000001E-07
3.817,0.500,-0.398,2E-06,8.30000000000003E-07
3.917,0.600,-0.397,2E-06,1.04E-06
4.017,0.700,-0.396,3E-06,1.2385E-06
4.117,0.800,-0.395,2E-06,1.465E-06
4.217,0.900,-0.394,2E-06,1.66E-06
4.317,1.000,-0.393,1E-06,1.8555E-06
4.417,1.100,-0.392,2E-06,2.068E-06
4.517,1.200,-0.391,3E-06,2.2935E-06
4.617,1.300,-0.39,2E-06,2.5E-06
4.717,1.400,-0.389,4E-06,2.72599999999999E-06
4.817,1.500,-0.388,3E-06,2.95049999999999E-06
4.917,1.600,-0.387,2E-06,3.16799999999999E-06
5.017,1.700,-0.386,3E-06,3.45449999999999E-06
5.117,1.800,-0.385,2E-06,3.70199999999999E-06
5.217,1.900,-0.384,4E-06,3.96699999999999E-06
5.317,2.000,-0.383,3E-06,4.2505E-06
5.417,2.100,-0.382,4E-06,4.524E-06
5.517,2.200,-0.381,4E-06,4.826E-06
5.617,2.300,-0.38,5E-06,5.1255E-06
5.717,2.400,-0.379,2E-06,5.414E-06
5.817,2.500,-0.378,3E-06,5.66850000000001E-06
5.917,2.600,-0.377,4E-06,6.003E-06
6.017,2.700,-0.376,4E-06,6.302E-06
6.117,2.800,-0.375,3E-06,6.6185E-06
6.217,2.900,-0.374,4E-06,6.90900000000001E-06
6.317,3.000,-0.373,4E-06,7.247E-06
6.417,3.100,-0.372,4E-06,7.581E-06
6.517,3.200,-0.371,4E-06,7.90000000000001E-06
6.617,3.300,-0.37,5E-06,8.22850000000002E-06
6.717,3.400,-0.369,3E-06,8.57650000000005E-06
6.817,3.500,-0.368,3E-06,8.89450000000007E-06
6.917,3.600,-0.367,4E-06,9.2480000000001E-06
7.017,3.700,-0.366,5E-06,9.62450000000013E-06
7.117,3.800,-0.365,4E-06,9.96400000000016E-06
7.217,3.900,-0.364,4E-06,1.02850000000002E-05
7.317,4.000,-0.363,4E-06,1.06480000000002E-05
7.417,4.100,-0.362,3E-06,1.10205000000002E-05
7.517,4.200,-0.361,4E-06,1.14160000000003E-05
7.617,4.300,-0.36,5E-06,1.18065000000003E-05
7.717,4.400,-0.359,5E-06,1.22045000000003E-05
7.817,4.500,-0.358,4E-06,1.26030000000004E-05
7.917,4.600,-0.357,3E-06,1.29905000000004E-05
8.017,4.700,-0.356,4E-06,1.33750000000004E-05
8.117,4.800,-0.355,4E-06,1.37800000000005E-05
8.217,4.900,-0.354,4E-06,1.41870000000005E-05
8.317,5.000,-0.353,5E-06,1.45875000000006E-05
8.417,5.100,-0.352,5E-06,1.50315000000006E-05
8.517,5.200,-0.351,4E-06,1.54940000000006E-05
8.617,5.300,-0.35,4E-06,1.59370000000007E-05
8.717,5.400,-0.349,6E-06,1.64050000000007E-05
8.817,5.500,-0.348,5E-06,1.68825000000007E-05
8.917,5.600,-0.347,5E-06,1.73725000000007E-05
9.017,5.700,-0.346,5E-06,1.78695000000007E-05
9.117,5.800,-0.345,5E-06,1.83445000000007E-05
9.217,5.900,-0.344,5E-06,1.88145000000007E-05
9.317,6.000,-0.343,6E-06,1.92910000000007E-05
9.417,6.100,-0.342,5E-06,1.97425000000008E-05
9.517,6.200,-0.341,5E-06,2.02035000000008E-05
9.617,6.300,-0.34,4E-06,2.06630000000008E-05
9.717,6.400,-0.339,3E-06,2.11505000000008E-05
9.817,6.500,-0.338,5E-06,2.16505000000008E-05
9.917,6.600,-0.337,5E-06,2.21455000000008E-05
10.017,6.700,-0.336,6E-06,2.26700000000008E-05
10.117,6.800,-0.335,6E-06,2.31850000000009E-05
10.217,6.900,-0.334,5E-06,2.37115000000008E-05
10.317,7.000,-0.333,5E-06,2.42295000000008E-05
10.417,7.100,-0.332,7E-06,2.47665000000009E-05
10.517,7.200,-0.331,7E-06,2.53135000000008E-05
10.617,7.300,-0.33,5E-06,2.58605000000008E-05
10.717,7.400,-0.329,6E-06,2.64320000000009E-05
10.817,7.500,-0.328,6E-06,2.70060000000009E-05
10.917,7.600,-0.327,6E-06,2.75790000000009E-05
11.017,7.700,-0.326,5E-06,2.81695000000009E-05
11.117,7.800,-0.325,7E-06,2.87635000000009E-05
11.217,7.900,-0.324,6E-06,2.93360000000009E-05
11.317,8.000,-0.323,6E-06,2.99580000000009E-05
11.417,8.100,-0.322,6E-06,3.06020000000009E-05
11.517,8.200,-0.321,6E-06,3.12560000000009E-05
11.617,8.300,-0.32,6E-06,3.18840000000009E-05
11.717,8.400,-0.319,7E-06,3.25135000000009E-05
11.817,8.500,-0.318,5E-06,3.31525000000009E-05
11.917,8.600,-0.317,6E-06,3.3788000000001E-05
12.017,8.700,-0.316,7E-06,3.44165000000009E-05
12.117,8.800,-0.315,7E-06,3.5075500000001E-05
12.217,8.900,-0.314,7E-06,3.5757500000001E-05
12.317,9.000,-0.313,7E-06,3.6398500000001E-05
12.417,9.100,-0.312,6E-06,3.7070000000001E-05
12.517,9.200,-0.311,7E-06,3.77285000000011E-05
12.617,9.300,-0.31,6E-06,3.84220000000011E-05
12.717,9.400,-0.309,8E-06,3.91250000000012E-05
12.817,9.500,-0.308,7E-06,3.97935000000012E-05
12.917,9.600,-0.307,7E-06,4.04895000000012E-05
13.017,9.700,-0.306,8E-06,4.11990000000012E-05
13.117,9.800,-0.305,8E-06,4.19470000000013E-05
13.217,9.900,-0.304,7E-06,4.26595000000013E-05
13.317,10.000,-0.303,8E-06,4.33640000000013E-05
13.417,10.100,-0.302,8E-06,4.41020000000013E-05
13.517,10.200,-0.301,7E-06,4.48395000000013E-05
13.617,10.300,-0.3,9E-06,4.55875000000013E-05
13.717,10.400,-0.299,7E-06,4.63635000000013E-05
13.817,10.500,-0.298,1E-05,4.71490000000014E-05
