"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\new_dataset\pec\no_56_deposition_3h_tio2_air_23.txt"


  Open Circuit Potential (V): -0.2723
"E (Volts)"	"I (Amps/cm^2~)"
-0.49800959	-1.012E-05
-0.48091581	-4.688E-06
-0.45988211	-2.8305E-06
-0.44036371	-1.6304E-06
-0.42036039	-7.4041E-07
-0.3982963	-1.0441E-07
-0.37629259	4.7622E-07
-0.35428911	9.3467E-07
-0.3330735	1.2749E-06
-0.31143361	1.5447E-06
-0.29027861	1.9164E-06
-0.27142701	2.2773E-06
-0.25106001	2.9037E-06
-0.2305112	3.5944E-06
-0.2109323	4.6483E-06
-0.19086839	6.1904E-06
-0.1694103	8.476E-06
-0.14857329	1.1694E-05
-0.1296227	1.5725E-05
-0.1105509	2.0354E-05
-0.088229649	2.8055E-05
-0.06789685	3.6756E-05
-0.04737613	4.8395E-05
-0.027116081	6.4003E-05
-0.0023457131	8.7717E-05
0.017441479	0.00010957
0.037301421	0.0001352
0.059010349	0.00016591
0.079124913	0.00019458
0.099772952	0.00022359
0.1204816	0.0002516
0.1425239	0.00027907
0.1614382	0.00030139
0.18161941	0.00032388
0.20100041	0.00034341
0.21932	0.00036117
0.2388989	0.00037651
0.25908411	0.0003927
0.2784206	0.00040811
0.29836321	0.00042418
0.3164874	0.00043897
0.3364301	0.00045255
0.35625151	0.00046407
0.3765578	0.00047881
0.39480329	0.00048803
0.41529149	0.00050112
0.43414301	0.00051537
0.45275211	0.00052538
0.4729979	0.00053581
0.49439529	0.00054575
0.51476228	0.00055873
0.53434122	0.00056607
0.55131382	0.00057498
0.57398409	0.00058693
0.59695762	0.00059742
0.61617291	0.00060318
0.63672167	0.00061367
0.66054368	0.00062616
0.6798802	0.00063368
0.69921672	0.00063968
0.72031099	0.00065059
0.73928392	0.00065387
0.76146942	0.00066412
0.78135139	0.00066885
0.79899073	0.00067855
0.77777499	0.00066436
0.75795358	0.00065696
0.73455578	0.00064259
0.71249157	0.00063004
0.69139719	0.00062179
0.67206073	0.00060979
0.65084523	0.00060154
0.62647748	0.00058796
0.60683793	0.00057528
0.58731961	0.00056661
0.56761938	0.00055843
0.54743427	0.00054484
0.52543068	0.00053405
0.50688219	0.00052126
0.48657581	0.0005107
0.4642086	0.00049451
0.44450831	0.00048433
0.42208049	0.00047032
0.4026227	0.0004565
0.38140711	0.00044261
0.35970661	0.00042624
0.3395215	0.0004112
0.32121551	0.00039798
0.30060601	0.00038009
0.2801784	0.00036615
0.26066011	0.00034808
0.2404144	0.00032849
0.2210778	0.00030975
0.2013171	0.0002912
0.18022271	0.00026591
0.16028	0.00024317
0.1357767	0.00021364
0.115844	0.00018684
0.095499054	0.00016034
0.07417205	0.00013137
0.055300251	0.00010652
0.035222068	8.2353E-05
0.01422849	5.9585E-05
-0.005170723	4.3419E-05
-0.027231259	2.9802E-05
-0.048297592	2.1471E-05
-0.072346553	1.4887E-05
-0.092333794	1.0883E-05
-0.1136608	7.9472E-06
-0.13312671	5.6683E-06
-0.15345339	3.8606E-06
-0.1737802	1.9571E-06
-0.1937613	6.072E-07
