"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\pec_newdataset\no_06_deposition_2h_air_3.txt"


  Open Circuit Potential (V): -0.3873
"E (Volts)"	"I (Amps/cm^2~)"
-0.49685791	-5.0069E-06
-0.4769758	-3.1622E-06
-0.45757869	-1.6832E-06
-0.433696	-5.7865E-08
-0.41369271	1.1378E-06
-0.39278021	2.4022E-06
-0.36750329	4.1771E-06
-0.3467727	6.5082E-06
-0.32767859	9.6488E-06
-0.3072511	1.4795E-05
-0.28633851	2.2363E-05
-0.2654866	3.2952E-05
-0.2459683	4.578E-05
-0.22548009	6.1029E-05
-0.20626479	7.7213E-05
-0.1868677	9.4349E-05
-0.1670996	0.00011201
-0.1463242	0.00013215
-0.12515479	0.00015208
-0.1066468	0.00016944
-0.086150303	0.00018833
-0.065853871	0.00020685
-0.044769362	0.00022571
-0.02301193	0.0002459
-0.0022669041	0.00026531
0.0184175	0.00028471
0.03658608	0.0003029
0.057197731	0.00032231
0.076415077	0.00033995
0.097160123	0.00035881
0.1153832	0.00037603
0.1390442	0.00039804
0.15791599	0.00041563
0.1817043	0.00043618
0.2034435	0.00045462
0.22526041	0.0004725
0.2461729	0.0004873
0.2648426	0.000501
0.2852096	0.00051374
0.30709201	0.00052586
0.32751951	0.00053732
0.3497656	0.00054709
0.3700113	0.00055448
0.38922659	0.00056273
0.4081994	0.00056849
0.42941499	0.00057547
0.4489333	0.00058165
0.468088	0.00058632
0.48869741	0.00059202
0.50888252	0.0005982
0.53112859	0.00060239
0.55155623	0.00060894
0.5724687	0.00061245
0.59132022	0.00061834
0.61132348	0.00062246
0.63072067	0.00062858
0.64975399	0.0006355
0.66951478	0.00064411
0.68982118	0.00065769
0.70933962	0.00067812
0.73037332	0.00071323
0.74898243	0.00076678
0.76922822	0.00086179
0.79001939	0.0010133
0.79268652	0.0010403
0.77183467	0.00088326
0.75286192	0.00078624
0.73291922	0.00071869
0.71000642	0.00067473
0.68994248	0.00065229
0.6700604	0.0006375
0.64805692	0.00062628
0.62708372	0.00061864
0.60865641	0.00061276
0.5878045	0.00060736
0.56689203	0.00060184
0.54646438	0.00059596
0.52718848	0.0005919
0.50700343	0.0005862
0.48760629	0.00058068
0.46796679	0.00057559
0.44802409	0.00056934
0.4271116	0.00056206
0.40868431	0.00055515
0.38486221	0.00054757
0.3652226	0.00053781
0.3443101	0.00052944
0.32097301	0.00051774
0.30139399	0.00050682
0.2818757	0.00049476
0.2609632	0.00048111
0.2414448	0.00046692
0.2193806	0.00044916
0.1996804	0.00043254
0.1777374	0.00041387
0.1599163	0.00039689
0.1391291	0.00037815
0.1170443	0.00035687
0.095159568	0.00033571
0.075135939	0.00031679
0.05538512	0.00029787
0.034100551	0.00027798
0.01541669	0.00026021
-0.0046008709	0.00024129
-0.024545681	0.00022335
-0.045490772	0.0002037
-0.067963541	0.0001826
-0.088308461	0.00016368
-0.1074531	0.00014454
-0.12799799	0.00012708
-0.14806411	0.00010934
-0.168409	9.1194E-05
-0.1879537	7.4288E-05
-0.207165	5.8572E-05
-0.22645	4.3692E-05
-0.2459076	3.0555E-05
-0.2657291	1.8934E-05
-0.28470191	1.0284E-05
-0.30482641	3.4385E-06
-0.32355681	-7.7393E-07
-0.3438631	-3.4679E-06
-0.36253279	-4.8808E-06
-0.38277861	-5.4939E-06
-0.40187261	-5.7947E-06
-0.42351249	-5.9553E-06
-0.44327331	-6.2549E-06
-0.46315539	-6.8735E-06
-0.4832193	-8.0196E-06
-0.49788839	-9.307E-06
-0.47849119	-4.6625E-06
-0.4595184	-2.611E-06
-0.43793911	-7.3296E-07
-0.41702661	7.0687E-07
-0.39659899	2.0614E-06
-0.37702	3.2281E-06
-0.35538009	4.9151E-06
-0.33446759	7.4548E-06
-0.31585851	1.0704E-05
-0.29549149	1.6153E-05
-0.27524579	2.4353E-05
-0.25451511	3.4809E-05
-0.2333602	4.8535E-05
-0.21426611	6.2534E-05
-0.1937173	7.8888E-05
-0.17213801	9.7153E-05
-0.1518106	0.00011454
-0.1314414	0.00013297
-0.1102781	0.00015181
-0.091303207	0.0001693
-0.07033994	0.00018785
-0.049570661	0.00020661
-0.03126872	0.00022322
-0.0087838257	0.00024372
0.01130648	0.00026276
0.03218488	0.00028241
0.05307541	0.00030193
0.072692864	0.00032134
0.093650073	0.00034031
0.1129341	0.00035832
0.13341241	0.00037773
0.1554184	0.00039859
0.17530259	0.00041672
0.1959748	0.00043394
0.2178046	0.00045243
0.2398688	0.00046959
0.2617512	0.00048493
0.28302741	0.0004987
0.30169711	0.00050919
0.32157919	0.00052004
0.34182489	0.00052987
0.36340421	0.0005386
0.38340741	0.0005463
0.4045018	0.00055455
0.42468691	0.00055952
0.4434779	0.00056576
0.46348119	0.00057146
0.48627281	0.00057747
0.50579113	0.0005825
0.52530938	0.00058729
0.54416102	0.00059159
0.56398249	0.00059693
0.58386451	0.00060233
0.60404962	0.00060888
0.62399232	0.00061476
0.64429861	0.00062234
0.66448379	0.00063119
0.68375963	0.00064332
0.70576322	0.00066672
0.72637272	0.00070341
0.74486047	0.00075841
0.76698542	0.00086513
