"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_hematite_new_700_7.txt"


  Open Circuit Potential (V): -0.3238
"E (Volts)"	"I (Amps/cm^2~)"
-0.498252	-4.6928E-06
-0.474733	-2.7044E-06
-0.45321429	-1.7329E-06
-0.43399909	-1.0547E-06
-0.41217729	-4.2854E-07
-0.3912648	1.4324E-07
-0.36986741	6.5796E-07
-0.34834871	1.0516E-06
-0.32876971	1.8176E-06
-0.30852401	2.535E-06
-0.28755081	3.715E-06
-0.26682019	5.5234E-06
-0.24687751	8.5105E-06
-0.2268742	1.2485E-05
-0.20838641	1.7701E-05
-0.1878982	2.5172E-05
-0.16693591	3.3467E-05
-0.1489128	4.2903E-05
-0.1281617	5.3086E-05
-0.1073621	6.5544E-05
-0.086956583	7.8275E-05
-0.06933967	8.9817E-05
-0.047939919	0.00010487
-0.027334319	0.0001192
-0.0083352188	0.00013294
0.01279779	0.00014876
0.03180296	0.00016262
0.050535321	0.00017637
0.071195483	0.00019151
0.090734117	0.00020364
0.1097272	0.00021722
0.13037521	0.0002305
0.14964101	0.00024257
0.1716288	0.00025554
0.19308309	0.00026682
0.21416759	0.00027846
0.23386779	0.0002878
0.25762931	0.00029799
0.28151199	0.00030642
0.30109099	0.00031327
0.31970009	0.00031994
0.34049141	0.00032522
0.36073709	0.00033104
0.38183141	0.00033686
0.40159231	0.00034153
0.42195931	0.00034589
0.44165939	0.00035038
0.46360239	0.00035572
0.48457551	0.00036008
0.50282103	0.00036396
0.52579439	0.00036875
0.54549462	0.00037263
0.56598282	0.00037736
0.58616787	0.00038191
0.60786849	0.00038694
0.62841731	0.00039167
0.65096641	0.00039731
0.66975743	0.00040295
0.68982118	0.00041035
0.71006697	0.00041902
0.72958529	0.00043042
0.75025541	0.00044691
0.76831901	0.00046862
0.7875948	0.00050367
0.79359579	0.0005124
0.77359259	0.00047335
0.75183141	0.00044382
0.7297672	0.00042411
0.71030939	0.0004129
0.6903668	0.00040392
0.66969669	0.00039683
0.65011781	0.00039101
0.62902337	0.00038567
0.60714102	0.00038033
0.58598608	0.00037579
0.56410372	0.00037057
0.54567653	0.00036669
0.52179378	0.00036166
0.50233603	0.00035699
0.48190841	0.00035268
0.4611778	0.00034862
0.44105321	0.00034401
0.42062569	0.00033928
0.40098611	0.00033437
0.3797099	0.00032958
0.3558878	0.00032273
0.33721811	0.00031739
0.31697229	0.00031078
0.29733279	0.00030448
0.27648091	0.00029732
0.25441661	0.00028805
0.233686	0.00027931
0.2154406	0.00027064
0.1950736	0.00026027
0.1744642	0.00024918
0.1529571	0.0002365
0.131818	0.0002231
0.1111457	0.00020885
0.090479508	0.00019436
0.069807217	0.00017902
0.050268579	0.00016465
0.032203071	0.00015128
0.01086394	0.00013502
-0.0087292651	0.00012016
-0.027734431	0.00010606
-0.04786111	9.1576E-05
-0.066666223	7.8081E-05
-0.085592583	6.5301E-05
-0.1053191	5.2776E-05
-0.1247123	4.1678E-05
-0.1457119	3.05E-05
-0.1677725	2.0057E-05
-0.18643209	1.2894E-05
-0.20701949	6.1443E-06
-0.2257832	1.8661E-06
-0.24445289	-1.5892E-06
-0.2667596	-3.6753E-06
-0.28670219	-4.4709E-06
-0.3075541	-4.9396E-06
-0.3274968	-4.6989E-06
-0.3475607	-4.5909E-06
-0.36653349	-4.3544E-06
-0.3867186	-4.1155E-06
-0.40678239	-3.9766E-06
-0.4266645	-4.0033E-06
-0.44830441	-4.2841E-06
-0.46824709	-4.8966E-06
-0.48855349	-5.9268E-06
-0.49279651	-6.2264E-06
-0.48079461	-3.6425E-06
-0.46163991	-2.4291E-06
-0.43745419	-1.3673E-06
-0.4159961	-5.9348E-07
-0.39514419	-4.9512E-09
-0.3733831	6.1759E-07
-0.35422841	1.2225E-06
-0.33349779	1.6957E-06
-0.3131308	2.4367E-06
-0.29282439	3.3779E-06
-0.27203321	4.8448E-06
-0.24996901	7.345E-06
-0.2294201	1.0675E-05
-0.2100836	1.5133E-05
-0.189656	2.1192E-05
-0.1700771	2.8334E-05
-0.1514771	3.6435E-05
-0.13099881	4.6253E-05
-0.1102478	5.7686E-05
-0.090169571	6.9537E-05
-0.069557913	8.2462E-05
-0.052413858	9.3773E-05
-0.03007446	0.00010902
-0.0091475612	0.00012389
0.01179752	0.00013897
0.032257631	0.00015387
0.05319665	0.00016902
0.071541034	0.00018221
0.092207253	0.00019674
0.1134676	0.00021098
0.1322666	0.00022298
0.1529268	0.00023614
0.1711984	0.00024705
0.19491389	0.00025955
0.2178046	0.00027095
0.236838	0.00027931
0.25859919	0.00028823
0.2756322	0.00029447
0.29763579	0.00030272
0.31757849	0.0003086
0.33861229	0.00031485
0.3581306	0.00032018
0.3782551	0.00032558
0.40013751	0.00033092
0.42244419	0.00033595
0.440144	0.00033995
0.46402669	0.00034559
0.48645461	0.00034947
0.50663972	0.0003542
0.52476388	0.00035826
0.54519153	0.0003622
0.56501287	0.00036633
0.58556181	0.00037118
0.60538322	0.00037573
0.62350738	0.00038046
0.6452685	0.00038597
0.66563553	0.00039186
0.68557823	0.00039907
0.70436913	0.00040641
0.72746378	0.00042017
0.74564862	0.00043461
0.76910692	0.00046304
0.788504	0.00049858
0.79317153	0.00050719
0.77335012	0.00046656
0.7533468	0.00043764
0.731525	0.00041684
0.71055192	0.00040332
0.69206399	0.00039428
0.67206073	0.00038773
0.65163308	0.00038173
0.63205421	0.00037676
0.61302078	0.00037209
0.59125972	0.00036687
0.57083207	0.00036239
0.54870719	0.00035754
0.5290677	0.00035317
0.50864011	0.00034905
0.4836663	0.00034377
0.46336001	0.0003394
0.4435991	0.00033498
0.42141369	0.00032988
0.40050119	0.00032497
0.37910369	0.00031867
0.3598884	0.00031376
0.33994579	0.00030872
0.31921509	0.00030217
0.29921189	0.00029581
0.2773295	0.00028811
0.25817481	0.00028028
0.2378078	0.00027137
0.2170772	0.0002624
0.1974376	0.00025227
0.17901041	0.00024281
0.1582797	0.00023032
0.1379409	0.00021752
0.1186023	0.00020473
0.09660238	0.00018945
0.077797256	0.00017611
0.057591781	0.00016107
0.03639815	0.00014585
0.0162654	0.00013056
-0.003000437	0.00011641
-0.022787631	0.0001019
-0.042853691	8.7407E-05
-0.063386537	7.3505E-05
-0.083846644	6.0192E-05
-0.106568	4.6338E-05
-0.123706	3.6908E-05
-0.14675459	2.5269E-05
-0.1702822	1.5427E-05
-0.1890692	9.1636E-06
-0.2087291	3.6047E-06
-0.2282684	-1.0483E-06
-0.2482111	-3.0397E-06
-0.26833561	-4.386E-06
-0.28773269	-5.1203E-06
-0.30828151	-5.1791E-06
-0.32864851	-4.9451E-06
-0.34925789	-4.6983E-06
-0.36853379	-4.4939E-06
-0.3885977	-4.1804E-06
-0.4096314	-4.0712E-06
-0.4287861	-4.1379E-06
-0.44963801	-4.3672E-06
-0.47224769	-5.1046E-06
-0.4932209	-6.2713E-06
