出力日時,2021/06/21 13:43:03
データソース,hematite_First.S3-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.369,0.100,-0.386,1E-06,1.835E-07
3.469,0.200,-0.385,1E-06,3.725E-07
3.569,0.300,-0.384,2E-06,5.35E-07
3.669,0.400,-0.383,3E-06,7.44500000000002E-07
3.769,0.500,-0.382,2E-06,9.57000000000003E-07
3.869,0.600,-0.381,2E-06,1.168E-06
3.969,0.700,-0.38,2E-06,1.393E-06
4.069,0.800,-0.379,3E-06,1.6065E-06
4.169,0.900,-0.378,2E-06,1.868E-06
4.269,1.000,-0.377,1E-06,2.0745E-06
4.369,1.100,-0.376,3E-06,2.33449999999999E-06
4.469,1.200,-0.375,2E-06,2.574E-06
4.569,1.300,-0.374,4E-06,2.83099999999999E-06
4.669,1.400,-0.373,3E-06,3.05749999999999E-06
4.769,1.500,-0.372,4E-06,3.32499999999999E-06
4.869,1.600,-0.371,3E-06,3.58449999999999E-06
4.969,1.700,-0.37,3E-06,3.89049999999999E-06
5.069,1.800,-0.369,3E-06,4.1705E-06
5.169,1.900,-0.368,2E-06,4.44500000000001E-06
5.269,2.000,-0.367,4E-06,4.76200000000002E-06
5.369,2.100,-0.366,3E-06,5.04050000000002E-06
5.469,2.200,-0.365,3E-06,5.34250000000002E-06
5.569,2.300,-0.364,5E-06,5.67750000000002E-06
5.669,2.400,-0.363,3E-06,5.98650000000001E-06
5.769,2.500,-0.362,2E-06,6.30100000000001E-06
5.869,2.600,-0.361,4E-06,6.58300000000001E-06
5.969,2.700,-0.36,4E-06,6.92700000000001E-06
6.069,2.800,-0.359,4E-06,7.269E-06
6.169,2.900,-0.358,3E-06,7.5785E-06
6.269,3.000,-0.357,3E-06,7.93250000000002E-06
6.369,3.100,-0.356,4E-06,8.30100000000005E-06
6.469,3.200,-0.355,4E-06,8.63800000000007E-06
6.569,3.300,-0.354,5E-06,8.99650000000009E-06
6.669,3.400,-0.353,3E-06,9.34450000000011E-06
6.769,3.500,-0.352,3E-06,9.67150000000013E-06
6.869,3.600,-0.351,4E-06,1.00320000000002E-05
6.969,3.700,-0.35,6E-06,1.04150000000002E-05
7.069,3.800,-0.349,4E-06,1.08150000000002E-05
7.169,3.900,-0.348,4E-06,1.12140000000002E-05
7.269,4.000,-0.347,4E-06,1.15950000000003E-05
7.369,4.100,-0.346,3E-06,1.19985000000003E-05
7.469,4.200,-0.345,3E-06,1.24145000000004E-05
7.569,4.300,-0.344,4E-06,1.28280000000004E-05
7.669,4.400,-0.343,5E-06,1.32455000000004E-05
7.769,4.500,-0.342,4E-06,1.36300000000005E-05
7.869,4.600,-0.341,5E-06,1.40735000000005E-05
7.969,4.700,-0.34,5E-06,1.44695000000006E-05
8.069,4.800,-0.339,4E-06,1.48810000000006E-05
8.169,4.900,-0.338,5E-06,1.53455000000006E-05
8.269,5.000,-0.337,4E-06,1.57760000000006E-05
8.369,5.100,-0.336,6E-06,1.62120000000006E-05
8.469,5.200,-0.335,5E-06,1.66565000000007E-05
8.569,5.300,-0.334,4E-06,1.70810000000007E-05
8.669,5.400,-0.333,5E-06,1.75405000000007E-05
8.769,5.500,-0.332,4E-06,1.79980000000007E-05
8.869,5.600,-0.331,4E-06,1.84840000000007E-05
8.969,5.700,-0.33,6E-06,1.89260000000007E-05
9.069,5.800,-0.329,5E-06,1.94155000000007E-05
9.169,5.900,-0.328,6E-06,1.98880000000008E-05
9.269,6.000,-0.327,4E-06,2.03690000000008E-05
9.369,6.100,-0.326,5E-06,2.08715000000008E-05
9.469,6.200,-0.325,5E-06,2.13385000000008E-05
9.569,6.300,-0.324,5E-06,2.18345000000008E-05
9.669,6.400,-0.323,5E-06,2.23195000000008E-05
9.769,6.500,-0.322,7E-06,2.28635000000008E-05
9.869,6.600,-0.321,7E-06,2.33955000000008E-05
9.969,6.700,-0.32,5E-06,2.39475000000008E-05
10.069,6.800,-0.319,5E-06,2.45065000000008E-05
10.169,6.900,-0.318,6E-06,2.50740000000008E-05
10.269,7.000,-0.317,7E-06,2.55975000000008E-05
10.369,7.100,-0.316,6E-06,2.61720000000008E-05
10.469,7.200,-0.315,5E-06,2.66945000000008E-05
10.569,7.300,-0.314,6E-06,2.72250000000008E-05
10.669,7.400,-0.313,7E-06,2.77665000000008E-05
10.769,7.500,-0.312,5E-06,2.83225000000008E-05
10.869,7.600,-0.311,5E-06,2.88825000000008E-05
10.969,7.700,-0.31,6E-06,2.94690000000008E-05
11.069,7.800,-0.309,6E-06,3.00500000000008E-05
11.169,7.900,-0.308,6E-06,3.06460000000008E-05
11.269,8.000,-0.307,6E-06,3.12660000000008E-05
11.369,8.100,-0.306,7E-06,3.18765000000008E-05
11.469,8.200,-0.305,6E-06,3.24530000000009E-05
11.569,8.300,-0.304,7E-06,3.30525000000009E-05
11.669,8.400,-0.303,5E-06,3.36455000000009E-05
11.769,8.500,-0.302,7E-06,3.4258500000001E-05
11.869,8.600,-0.301,6E-06,3.4926000000001E-05
11.969,8.700,-0.3,6E-06,3.55450000000011E-05
12.069,8.800,-0.299,7E-06,3.61485000000011E-05
12.169,8.900,-0.298,6E-06,3.67710000000012E-05
12.269,9.000,-0.297,6E-06,3.74520000000012E-05
12.369,9.100,-0.296,7E-06,3.81075000000012E-05
12.469,9.200,-0.295,5E-06,3.87855000000012E-05
12.569,9.300,-0.294,8E-06,3.94800000000012E-05
12.669,9.400,-0.293,7E-06,4.02065000000012E-05
12.769,9.500,-0.292,7E-06,4.08825000000012E-05
12.869,9.600,-0.291,7E-06,4.15735000000013E-05
12.969,9.700,-0.29,8E-06,4.22740000000013E-05
13.069,9.800,-0.289,7E-06,4.29695000000013E-05
13.169,9.900,-0.288,7E-06,4.36735000000013E-05
13.269,10.000,-0.287,8E-06,4.43640000000014E-05
13.369,10.100,-0.286,7E-06,4.50875000000014E-05
13.469,10.200,-0.285,8E-06,4.57910000000014E-05
13.569,10.300,-0.284,7E-06,4.65195000000014E-05
13.669,10.400,-0.283,8E-06,4.72730000000015E-05
13.769,10.500,-0.282,9E-06,4.80305000000015E-05
13.869,10.600,-0.281,6E-06,4.87860000000015E-05
13.969,10.700,-0.28,8E-06,4.95800000000016E-05
14.069,10.800,-0.279,7E-06,5.03335000000017E-05
14.169,10.900,-0.278,8E-06,5.11080000000017E-05
14.269,11.000,-0.277,8E-06,5.18920000000018E-05
14.369,11.100,-0.276,8E-06,5.26990000000018E-05
14.469,11.200,-0.275,8E-06,5.34660000000019E-05
14.569,11.300,-0.274,9E-06,5.42815000000019E-05
14.669,11.400,-0.273,8E-06,5.5108000000002E-05
14.769,11.500,-0.272,8E-06,5.59240000000021E-05
14.869,11.600,-0.271,8E-06,5.67980000000021E-05
14.969,11.700,-0.27,7E-06,5.76195000000022E-05
15.069,11.800,-0.269,9E-06,5.84395000000022E-05
15.169,11.900,-0.268,8E-06,5.93110000000022E-05
15.269,12.000,-0.267,9E-06,6.01755000000023E-05
15.369,12.100,-0.266,8E-06,6.10430000000023E-05
15.469,12.200,-0.265,8E-06,6.1906000000002E-05
15.569,12.300,-0.264,7E-06,6.27895000000018E-05
15.669,12.400,-0.263,8E-06,6.36760000000016E-05
15.769,12.500,-0.262,1E-05,6.45910000000016E-05
15.869,12.600,-0.261,1E-05,6.55090000000014E-05
15.969,12.700,-0.26,9E-06,6.64005000000012E-05
16.069,12.800,-0.259,9E-06,6.7309500000001E-05
16.169,12.900,-0.258,1E-05,6.82250000000009E-05
16.269,13.000,-0.257,9E-06,6.91355000000008E-05
16.369,13.100,-0.256,1E-05,7.00700000000007E-05
16.469,13.200,-0.255,9E-06,7.10295000000006E-05
16.569,13.300,-0.254,1E-05,7.20190000000006E-05
16.669,13.400,-0.253,1E-05,7.30190000000006E-05
16.769,13.500,-0.252,1.1E-05,7.40555000000006E-05
16.869,13.600,-0.251,1E-05,7.50970000000006E-05
16.969,13.700,-0.25,1E-05,7.61150000000005E-05
17.069,13.800,-0.249,1E-05,7.71750000000006E-05
17.169,13.900,-0.248,1.1E-05,7.81965000000006E-05
17.269,14.000,-0.247,1.2E-05,7.92660000000006E-05
17.369,14.100,-0.246,1.1E-05,8.03585000000006E-05
17.469,14.200,-0.245,1.1E-05,8.14755000000007E-05
17.569,14.300,-0.244,1E-05,8.25760000000008E-05
17.669,14.400,-0.243,1.2E-05,8.36940000000009E-05
17.769,14.500,-0.242,1.2E-05,8.4814000000001E-05
17.869,14.600,-0.241,1.2E-05,8.59820000000011E-05
17.969,14.700,-0.24,1.1E-05,8.71525000000013E-05
18.069,14.800,-0.239,1.2E-05,8.83670000000014E-05
18.169,14.900,-0.238,1.2E-05,8.95750000000014E-05
18.269,15.000,-0.237,1.2E-05,9.07680000000016E-05
18.369,15.100,-0.236,1.2E-05,9.19990000000017E-05
18.469,15.200,-0.235,1.2E-05,9.32120000000017E-05
18.569,15.300,-0.234,1.3E-05,9.44585000000017E-05
18.669,15.400,-0.233,1.3E-05,9.57355000000017E-05
18.769,15.500,-0.232,1.2E-05,9.70180000000017E-05
18.869,15.600,-0.231,1.2E-05,9.83140000000016E-05
18.969,15.700,-0.23,1.4E-05,9.96500000000015E-05
19.069,15.800,-0.229,1.3E-05,0.000101000500000001
19.169,15.900,-0.228,1.5E-05,0.000102353500000001
19.269,16.000,-0.227,1.3E-05,0.000103738500000001
19.369,16.100,-0.226,1.3E-05,0.000105138500000001
19.469,16.200,-0.225,1.4E-05,0.000106535000000001
19.569,16.300,-0.224,1.5E-05,0.000107963500000001
19.669,16.400,-0.223,1.5E-05,0.000109419500000001
19.769,16.500,-0.222,1.6E-05,0.000110910000000001
19.869,16.600,-0.221,1.5E-05,0.000112438500000001
19.969,16.700,-0.22,1.6E-05,0.000113965000000001
20.069,16.800,-0.219,1.6E-05,0.000115503000000001
20.169,16.900,-0.218,1.5E-05,0.000117045500000001
20.269,17.000,-0.217,1.6E-05,0.000118617000000001
20.369,17.100,-0.216,1.5E-05,0.000120230500000001
20.469,17.200,-0.215,1.7E-05,0.000121858500000001
20.569,17.300,-0.214,1.7E-05,0.000123515500000001
20.669,17.400,-0.213,1.7E-05,0.000125151500000001
20.769,17.500,-0.212,1.6E-05,0.000126868000000001
20.869,17.600,-0.211,1.8E-05,0.000128575
20.969,17.700,-0.21,1.7E-05,0.0001303535
21.069,17.800,-0.209,1.7E-05,0.0001321415
21.169,17.900,-0.208,1.8E-05,0.000133951
21.269,18.000,-0.207,1.9E-05,0.0001357855
21.369,18.100,-0.206,1.9E-05,0.0001376445
21.469,18.200,-0.205,1.9E-05,0.0001395245
21.569,18.300,-0.204,2E-05,0.000141462
21.669,18.400,-0.203,2.1E-05,0.0001434215
21.769,18.500,-0.202,1.9E-05,0.0001453975
21.869,18.600,-0.201,1.9E-05,0.0001473955
21.969,18.700,-0.2,2.1E-05,0.0001494415
22.069,18.800,-0.199,2.1E-05,0.0001515015
22.169,18.900,-0.198,2.2E-05,0.000153586
22.269,19.000,-0.197,2.1E-05,0.0001556905
22.369,19.100,-0.196,2.2E-05,0.000157833999999999
22.469,19.200,-0.195,2.1E-05,0.000160062499999999
22.569,19.300,-0.194,2.4E-05,0.000162295999999999
22.669,19.400,-0.193,2.3E-05,0.000164559499999999
22.769,19.500,-0.192,2.3E-05,0.000166879499999999
22.869,19.600,-0.191,2.4E-05,0.000169188999999999
22.969,19.700,-0.19,2.5E-05,0.0001715945
23.069,19.800,-0.189,2.4E-05,0.000174009
23.169,19.900,-0.188,2.5E-05,0.0001764485
23.269,20.000,-0.187,2.4E-05,0.000178953
23.369,20.100,-0.186,2.5E-05,0.0001814435
