"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m2\20230519\hematite_tio2_250d_air_2_light.txt"


  Open Circuit Potential (V): -0.3015
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-9.8843E-06
-0.47691521	-4.7213E-06
-0.45800301	-3.5685E-06
-0.4381209	-2.6729E-06
-0.41702661	-1.8293E-06
-0.3944169	-1.0901E-06
-0.37229201	-4.4006E-07
-0.35156131	9.8816E-08
-0.33083069	6.9257E-07
-0.30876651	1.3355E-06
-0.28797519	2.1881E-06
-0.26730511	3.3876E-06
-0.2467563	5.014E-06
-0.22717731	7.02E-06
-0.20408259	9.8586E-06
-0.18438239	1.265E-05
-0.1629833	1.6208E-05
-0.14319611	2.0137E-05
-0.1222207	2.5603E-05
-0.1014939	3.3346E-05
-0.082112841	4.3947E-05
-0.062071029	5.9555E-05
-0.041623048	8.1679E-05
-0.021447871	0.00011065
-0.00047853921	0.00014795
0.021363759	0.00019455
0.040053681	0.00023947
0.063017502	0.00029829
0.08178623	0.00034771
0.1025555	0.00040326
0.1229792	0.00045771
0.14254209	0.00050785
0.1644329	0.0005617
0.1853174	0.00061306
0.2070809	0.00066381
0.2282912	0.00071069
0.25011289	0.00075756
0.2724196	0.00080437
0.29121059	0.00084306
0.31169879	0.00088296
0.33103529	0.00091988
0.35134161	0.00095645
0.37304211	0.00099465
0.39256051	0.0010267
0.41256371	0.00106
0.43287009	0.0010916
0.4528127	0.0011221
0.47372529	0.001151
0.49572891	0.0011821
0.51718688	0.0012102
0.53561419	0.0012352
0.55779958	0.0012624
0.5778029	0.0012858
0.59804863	0.0013092
0.62005228	0.001334
0.63847947	0.001351
0.65878582	0.0013741
0.67812228	0.0013922
0.69715577	0.001411
0.71855319	0.0014308
0.73807162	0.0014477
0.75777167	0.0014665
0.7797147	0.0014851
0.79808128	0.0014993
0.78195763	0.0014807
0.76159048	0.0014576
0.74067807	0.0014362
0.71879572	0.0014121
0.70024723	0.0013915
0.6798802	0.0013679
0.6604225	0.0013463
0.64005548	0.0013212
0.61593038	0.0012904
0.59568459	0.0012646
0.57574189	0.0012382
0.55452639	0.0012094
