出力日時,2021/06/21 13:29:12
データソース,hematite_First.S2-1-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.342,0.100,-0.388,2E-06,1.12E-07
3.442,0.200,-0.387,1E-06,2.635E-07
3.542,0.300,-0.386,3E-06,4.065E-07
3.642,0.400,-0.385,2E-06,6.03000000000001E-07
3.742,0.500,-0.384,2E-06,7.43000000000001E-07
3.842,0.600,-0.383,2E-06,9.13000000000001E-07
3.942,0.700,-0.382,2E-06,1.081E-06
4.042,0.800,-0.381,1E-06,1.2775E-06
4.142,0.900,-0.38,2E-06,1.455E-06
4.242,1.000,-0.379,4E-06,1.643E-06
4.342,1.100,-0.378,2E-06,1.85299999999999E-06
4.442,1.200,-0.377,3E-06,2.08049999999999E-06
4.542,1.300,-0.376,2E-06,2.32799999999999E-06
4.642,1.400,-0.375,3E-06,2.55149999999999E-06
4.742,1.500,-0.374,2E-06,2.80999999999999E-06
4.842,1.600,-0.373,2E-06,3.01999999999999E-06
4.942,1.700,-0.372,3E-06,3.27049999999999E-06
5.042,1.800,-0.371,3E-06,3.52049999999999E-06
5.142,1.900,-0.37,3E-06,3.79249999999999E-06
5.242,2.000,-0.369,3E-06,4.0665E-06
5.342,2.100,-0.368,3E-06,4.3405E-06
5.442,2.200,-0.367,3E-06,4.59350000000001E-06
5.542,2.300,-0.366,3E-06,4.85650000000002E-06
5.642,2.400,-0.365,3E-06,5.12350000000002E-06
5.742,2.500,-0.364,3E-06,5.39650000000003E-06
5.842,2.600,-0.363,4E-06,5.66500000000003E-06
5.942,2.700,-0.362,3E-06,5.93550000000004E-06
6.042,2.800,-0.361,3E-06,6.20250000000005E-06
6.142,2.900,-0.36,3E-06,6.49850000000005E-06
6.242,3.000,-0.359,3E-06,6.79050000000005E-06
6.342,3.100,-0.358,2E-06,7.06900000000006E-06
6.442,3.200,-0.357,3E-06,7.40150000000005E-06
6.542,3.300,-0.356,2E-06,7.70300000000005E-06
6.642,3.400,-0.355,3E-06,8.05250000000008E-06
6.742,3.500,-0.354,4E-06,8.3800000000001E-06
6.842,3.600,-0.353,4E-06,8.73600000000012E-06
6.942,3.700,-0.352,4E-06,9.08000000000014E-06
7.042,3.800,-0.351,4E-06,9.44000000000019E-06
7.142,3.900,-0.35,3E-06,9.80650000000022E-06
7.242,4.000,-0.349,3E-06,1.01525000000003E-05
7.342,4.100,-0.348,4E-06,1.05090000000003E-05
7.442,4.200,-0.347,4E-06,1.08700000000003E-05
7.542,4.300,-0.346,5E-06,1.12505000000003E-05
7.642,4.400,-0.345,4E-06,1.16620000000004E-05
7.742,4.500,-0.344,5E-06,1.20405000000004E-05
7.842,4.600,-0.343,4E-06,1.24490000000004E-05
7.942,4.700,-0.342,4E-06,1.28370000000005E-05
8.042,4.800,-0.341,4E-06,1.32510000000005E-05
8.142,4.900,-0.34,4E-06,1.36730000000006E-05
8.242,5.000,-0.339,4E-06,1.40750000000006E-05
8.342,5.100,-0.338,4E-06,1.45010000000007E-05
8.442,5.200,-0.337,4E-06,1.49450000000007E-05
8.542,5.300,-0.336,4E-06,1.53710000000007E-05
8.642,5.400,-0.335,5E-06,1.57985000000007E-05
8.742,5.500,-0.334,5E-06,1.62425000000008E-05
8.842,5.600,-0.333,4E-06,1.67100000000008E-05
8.942,5.700,-0.332,5E-06,1.71585000000008E-05
9.042,5.800,-0.331,5E-06,1.76545000000008E-05
9.142,5.900,-0.33,6E-06,1.81310000000008E-05
9.242,6.000,-0.329,4E-06,1.86050000000008E-05
9.342,6.100,-0.328,6E-06,1.91200000000008E-05
9.442,6.200,-0.327,5E-06,1.96105000000009E-05
9.542,6.300,-0.326,4E-06,2.01370000000009E-05
9.642,6.400,-0.325,5E-06,2.06305000000009E-05
9.742,6.500,-0.324,7E-06,2.11695000000009E-05
9.842,6.600,-0.323,5E-06,2.17325000000009E-05
9.942,6.700,-0.322,5E-06,2.22585000000009E-05
10.042,6.800,-0.321,7E-06,2.28335000000009E-05
10.142,6.900,-0.32,5E-06,2.33745000000009E-05
10.242,7.000,-0.319,6E-06,2.39270000000009E-05
10.342,7.100,-0.318,6E-06,2.45230000000009E-05
10.442,7.200,-0.317,5E-06,2.51165000000009E-05
10.542,7.300,-0.316,7E-06,2.56815000000009E-05
10.642,7.400,-0.315,5E-06,2.62975000000009E-05
10.742,7.500,-0.314,6E-06,2.68810000000009E-05
10.842,7.600,-0.313,7E-06,2.74905000000009E-05
10.942,7.700,-0.312,6E-06,2.81030000000009E-05
11.042,7.800,-0.311,7E-06,2.87105000000009E-05
11.142,7.900,-0.31,7E-06,2.93705000000009E-05
11.242,8.000,-0.309,6E-06,3.00200000000009E-05
11.342,8.100,-0.308,6E-06,3.06930000000009E-05
11.442,8.200,-0.307,6E-06,3.13590000000009E-05
11.542,8.300,-0.306,6E-06,3.20160000000009E-05
11.642,8.400,-0.305,7E-06,3.2678500000001E-05
11.742,8.500,-0.304,7E-06,3.3375500000001E-05
11.842,8.600,-0.303,7E-06,3.4030500000001E-05
11.942,8.700,-0.302,7E-06,3.4717500000001E-05
