"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\pec_newdataset\no_26_deposition_3h_p_3.txt"


  Open Circuit Potential (V): -0.3677
"E (Volts)"	"I (Amps/cm^2~)"
-0.49703971	-1.1383E-05
-0.475521	-7.78E-06
-0.45588139	-5.2052E-06
-0.43242311	-2.5686E-06
-0.41151059	-6.4774E-07
-0.38877961	1.4222E-06
-0.3684732	3.5434E-06
-0.347985	6.6798E-06
-0.32731491	1.2162E-05
-0.3057963	2.1598E-05
-0.2863991	3.4268E-05
-0.26803249	5.0416E-05
-0.24421041	7.6339E-05
-0.2263893	9.853E-05
-0.2059617	0.00012615
-0.1862009	0.00015507
-0.1656689	0.00018483
-0.1467486	0.00021346
-0.127507	0.00024142
-0.1072106	0.00027119
-0.087774977	0.00029908
-0.066544972	0.00032964
-0.047776241	0.00035444
-0.027019089	0.00038361
-0.0065892902	0.00040968
0.015822859	0.00043843
0.03664064	0.00046614
0.057591781	0.00049445
0.077475972	0.0005198
0.098293759	0.00054721
0.1177778	0.00057304
0.1370012	0.00059917
0.1568794	0.00062725
0.1781518	0.00065593
0.2003518	0.00068661
0.2213809	0.0007139
0.2397476	0.00073743
0.25956899	0.00076332
0.2825425	0.00079091
0.3022427	0.00081183
0.32418561	0.00083426
0.34346151	0.0008547
0.36382851	0.0008701
0.3843773	0.00088762
0.40322879	0.00090339
0.424202	0.00091794
0.44438711	0.00093116
0.4639661	0.00094262
0.48348439	0.00095408
0.50342709	0.00096657
0.52379411	0.00097591
0.54337299	0.00098907
0.56355822	0.00099714
0.58277339	0.0010073
0.60344338	0.0010214
0.62259811	0.0010304
0.64157093	0.0010477
0.66133171	0.0010643
0.68085009	0.0010919
0.70267183	0.0011274
0.72419047	0.0011809
0.74279958	0.0012528
0.76359087	0.0013536
0.78250313	0.0014878
0.80056661	0.001647
0.77892667	0.0014769
0.75862038	0.0013522
0.73849583	0.0012493
0.71885628	0.0011785
0.69873178	0.0011208
0.67690998	0.0010785
0.65569443	0.0010501
0.63375151	0.0010303
0.61362702	0.0010131
0.59204769	0.0010001
0.57071078	0.00098907
0.55167741	0.00097846
0.53161353	0.00096821
