"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\pec_newdataset\no_29_deposition_3h_tio2_air_2.txt"


  Open Circuit Potential (V): -0.3242
"E (Volts)"	"I (Amps/cm^2~)"
-0.49794891	-1.1508E-05
-0.4794004	-6.3525E-06
-0.4591547	-4.0276E-06
-0.43872711	-2.3102E-06
-0.4199968	-1.0638E-06
-0.40011469	-5.6471E-08
-0.3788991	8.2385E-07
-0.35810781	1.6265E-06
-0.33713469	2.5156E-06
-0.31676781	3.5544E-06
-0.29700699	4.9618E-06
-0.2762157	7.2365E-06
-0.25366649	1.1023E-05
-0.2328146	1.6033E-05
-0.21353871	2.2387E-05
-0.1936567	3.0907E-05
-0.1715319	4.3183E-05
-0.149616	5.8699E-05
-0.12984701	7.5969E-05
-0.10949	9.7523E-05
-0.089478478	0.00012284
-0.069121428	0.00015373
-0.050225388	0.00018764
-0.03040788	0.00022977
-0.01119054	0.00027913
0.01062145	0.00034638
0.032215189	0.00042581
0.052560121	0.00051143
0.072959587	0.00060463
0.097742088	0.00072275
0.1181416	0.00081947
0.13728011	0.00090557
0.15602461	0.00098592
0.17629071	0.0010634
0.19655681	0.0011322
0.2167135	0.0011899
0.2378079	0.0012455
0.25811419	0.0012924
0.2792086	0.0013343
0.29696909	0.0013648
0.31945759	0.0014022
0.33921841	0.0014297
0.3593429	0.0014571
0.37867939	0.001481
0.3986221	0.0015031
0.41686749	0.0015251
0.43759811	0.0015458
0.45735899	0.0015643
0.47711971	0.001583
0.49615321	0.0015981
0.51942968	0.0016185
0.53991789	0.0016341
0.55949682	0.0016483
0.58174288	0.0016632
0.6005339	0.0016754
0.61993098	0.0016881
0.64078289	0.0017005
0.66072559	0.0017105
0.68018329	0.0017201
0.70364171	0.0017351
0.72546339	0.001746
0.74443632	0.0017538
0.76450008	0.0017643
0.78389728	0.0017717
0.79638422	0.0017777
0.77789629	0.0017675
0.75607449	0.0017553
0.73625308	0.0017442
0.71600729	0.0017324
0.69430679	0.0017194
0.67587948	0.0017069
0.65539128	0.0016934
0.63520622	0.0016808
0.61526358	0.0016592
0.59289628	0.0016431
0.57161999	0.001628
0.55240482	0.001614
0.53264397	0.0015968
0.51239818	0.0015839
0.49269801	0.0015659
0.4707551	0.0015453
0.44899389	0.0015241
0.42893001	0.0015024
0.40722951	0.0014785
0.3848016	0.0014498
0.3641316	0.0014226
0.34370399	0.0013932
0.32388261	0.0013629
0.304243	0.0013282
0.28393659	0.0012896
0.26502451	0.0012481
0.2429602	0.0011951
0.2234419	0.0011407
0.2032568	0.0010785
0.1813138	0.0010013
0.15906771	0.00091194
0.1375711	0.00081656
0.1152074	0.00071251
0.095589973	0.00061852
0.076366581	0.00053011
0.056076221	0.00044322
0.036458772	0.00036894
0.01556825	0.00030066
-0.0035157281	0.00024875
-0.025533831	0.0001997
-0.045478638	0.00016204
-0.065696247	0.00012933
-0.085507698	0.00010214
-0.1059799	7.836E-05
-0.12519731	5.9166E-05
-0.14520881	4.2697E-05
-0.1651597	2.9086E-05
-0.1852985	1.8242E-05
-0.2062314	9.3704E-06
-0.224389	3.6702E-06
-0.2454228	-1.0636E-06
-0.2659716	-3.9251E-06
-0.28603539	-5.4775E-06
-0.30585691	-6.2416E-06
-0.32670879	-6.4957E-06
-0.347197	-6.6066E-06
-0.36641231	-6.7655E-06
-0.38732481	-7.11E-06
-0.405752	-7.7097E-06
-0.42587659	-8.6508E-06
-0.44545549	-1.0125E-05
-0.4657619	-1.233E-05
