出力日時,2021/06/21 13:39:02
データソース,hematite_First.S5-2-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
25.979,22.700,-0.169,5.6E-05,0.000324643000000002
26.079,22.800,-0.168,5.8E-05,0.000330227000000002
26.179,22.900,-0.167,5.7E-05,0.000335903500000002
26.279,23.000,-0.166,5.9E-05,0.000341649500000002
26.379,23.100,-0.165,5.9E-05,0.000347508500000001
26.479,23.200,-0.164,6E-05,0.000353466000000001
26.579,23.300,-0.163,6E-05,0.000359465000000002
26.679,23.400,-0.162,6.2E-05,0.000365614000000002
26.779,23.500,-0.161,6.2E-05,0.000371874000000001
26.879,23.600,-0.16,6.4E-05,0.000378232000000001
26.979,23.700,-0.159,6.5E-05,0.000384694500000001
27.079,23.800,-0.158,6.6E-05,0.000391259000000001
27.179,23.900,-0.157,6.7E-05,0.000397931500000001
27.279,24.000,-0.156,6.8E-05,0.000404718000000001
27.379,24.100,-0.155,6.9E-05,0.000411645500000002
27.479,24.200,-0.154,7.1E-05,0.000418652500000002
27.579,24.300,-0.153,7.3E-05,0.000425835500000001
27.679,24.400,-0.152,7.3E-05,0.000433072500000002
27.779,24.500,-0.151,7.4E-05,0.000440456000000001
27.879,24.600,-0.15,7.6E-05,0.000447939
27.979,24.700,-0.149,7.6E-05,0.000455550000000001
28.079,24.800,-0.148,7.8E-05,0.000463267
28.179,24.900,-0.147,8E-05,0.000471133000000001
28.279,25.000,-0.146,8.2E-05,0.000479125000000001
28.379,25.100,-0.145,8.2E-05,0.000487261000000001
28.479,25.200,-0.144,8.3E-05,0.000495509500000001
28.579,25.300,-0.143,8.4E-05,0.000503905000000002
28.679,25.400,-0.142,8.5E-05,0.000512382500000003
28.779,25.500,-0.141,8.7E-05,0.000520999500000002
28.879,25.600,-0.14,8.8E-05,0.000529755
28.979,25.700,-0.139,9E-05,0.000538637
29.079,25.800,-0.138,9E-05,0.000547608
29.179,25.900,-0.137,9.2E-05,0.000556731000000001
29.279,26.000,-0.136,9.2E-05,0.000565979000000002
29.379,26.100,-0.135,9.5E-05,0.0005753625
29.479,26.200,-0.134,9.5E-05,0.000584836499999999
29.579,26.300,-0.133,9.6E-05,0.000594446999999998
29.679,26.400,-0.132,0.0001,0.000604202999999999
29.779,26.500,-0.131,0.0001,0.000614137999999999
29.879,26.600,-0.13,0.000101,0.000624168499999999
29.979,26.700,-0.129,0.000103,0.000634355499999998
30.079,26.800,-0.128,0.000104,0.000644641999999997
30.179,26.900,-0.127,0.000105,0.000655079499999997
30.279,27.000,-0.126,0.000107,0.000665660499999997
30.379,27.100,-0.125,0.000109,0.000676377499999998
30.479,27.200,-0.124,0.000109,0.000687260499999998
30.579,27.300,-0.123,0.000111,0.000698295499999996
30.679,27.400,-0.122,0.000112,0.000709445999999996
30.779,27.500,-0.121,0.000112,0.000720756999999996
30.879,27.600,-0.12,0.000114,0.000732199999999997
30.979,27.700,-0.119,0.000117,0.000743799499999996
31.079,27.800,-0.118,0.000117,0.000755569499999993
31.179,27.900,-0.117,0.00012,0.000767490999999993
31.279,28.000,-0.116,0.00012,0.000779552999999993
31.379,28.100,-0.115,0.000122,0.000791768999999994
31.479,28.200,-0.114,0.000126,0.000804133999999994
31.579,28.300,-0.113,0.000125,0.000816683499999993
31.679,28.400,-0.112,0.000128,0.000829327999999994
31.779,28.500,-0.111,0.00013,0.000842157999999994
31.879,28.600,-0.11,0.00013,0.000855144999999994
31.979,28.700,-0.109,0.000133,0.000868264499999992
32.079,28.800,-0.108,0.000133,0.000881544499999992
32.179,28.900,-0.107,0.000136,0.000895001999999991
32.279,29.000,-0.106,0.000136,0.000908604999999991
32.379,29.100,-0.105,0.000139,0.000922370499999992
32.479,29.200,-0.104,0.000139,0.000936345499999992
32.579,29.300,-0.103,0.000142,0.000950412999999991
32.679,29.400,-0.102,0.000143,0.00096468349999999
32.779,29.500,-0.101,0.000145,0.000979141499999992
32.879,29.600,-0.1,0.000147,0.000993703499999991
32.979,29.700,-0.099,0.000148,0.00100844099999999
33.079,29.800,-0.098,0.000148,0.00102335999999999
33.179,29.900,-0.097,0.000151,0.00103844149999999
33.279,30.000,-0.096,0.000152,0.00105372899999999
33.379,30.100,-0.095,0.000155,0.00106915449999999
33.479,30.200,-0.094,0.000157,0.00108479049999999
33.579,30.300,-0.093,0.000159,0.00110058049999999
33.679,30.400,-0.092,0.000161,0.00111656549999999
33.779,30.500,-0.091,0.000163,0.00113273249999999
33.879,30.600,-0.09,0.000163,0.00114907449999999
33.979,30.700,-0.089,0.000166,0.00116555899999999
34.079,30.800,-0.088,0.000169,0.00118222849999999
34.179,30.900,-0.087,0.000169,0.00119908149999999
34.279,31.000,-0.086,0.000171,0.0012161055
34.379,31.100,-0.085,0.000173,0.00123333449999999
34.479,31.200,-0.084,0.000176,0.00125070999999999
34.579,31.300,-0.083,0.000177,0.00126827849999999
34.679,31.400,-0.082,0.000178,0.00128600799999999
34.779,31.500,-0.081,0.00018,0.00130397
34.879,31.600,-0.08,0.000182,0.001322103
34.979,31.700,-0.079,0.000184,0.00134042499999999
35.079,31.800,-0.078,0.000187,0.0013589725
35.179,31.900,-0.077,0.000187,0.0013776735
35.279,32.000,-0.076,0.00019,0.001396625
35.379,32.100,-0.075,0.00019,0.00141573
35.479,32.200,-0.074,0.000194,0.00143505699999999
35.579,32.300,-0.073,0.000196,0.00145458299999999
35.679,32.400,-0.072,0.000198,0.00147425199999999
35.779,32.500,-0.071,0.000201,0.00149415749999999
35.879,32.600,-0.07,0.000202,0.00151430199999999
35.979,32.700,-0.069,0.000203,0.00153459349999999
36.079,32.800,-0.068,0.000206,0.00155511299999999
36.179,32.900,-0.067,0.000208,0.00157580599999999
36.279,33.000,-0.066,0.000209,0.00159667649999999
36.379,33.100,-0.065,0.000211,0.00161774849999999
36.479,33.200,-0.064,0.000214,0.00163902599999999
36.579,33.300,-0.063,0.000216,0.00166051499999999
36.679,33.400,-0.062,0.000218,0.00168217399999999
36.779,33.500,-0.061,0.00022,0.00170408199999999
36.879,33.600,-0.06,0.000221,0.00172615749999999
36.979,33.700,-0.059,0.000222,0.00174841799999999
37.079,33.800,-0.058,0.000226,0.00177092199999999
37.179,33.900,-0.057,0.000227,0.00179357849999999
37.279,34.000,-0.056,0.000232,0.00181649899999999
37.379,34.100,-0.055,0.00023,0.00183960899999999
37.479,34.200,-0.054,0.000235,0.00186290249999999
37.579,34.300,-0.053,0.000236,0.00188637799999999
37.679,34.400,-0.052,0.000237,0.00191007349999999
37.779,34.500,-0.051,0.00024,0.00193402199999999
37.879,34.600,-0.05,0.000242,0.00195815699999999
37.979,34.700,-0.049,0.000245,0.00198245849999999
38.079,34.800,-0.048,0.000246,0.00200699099999999
38.179,34.900,-0.047,0.000249,0.00203173949999999
38.279,35.000,-0.046,0.000251,0.00205672849999999
38.379,35.100,-0.045,0.000252,0.00208186499999998
38.479,35.200,-0.044,0.000255,0.00210723049999998
38.579,35.300,-0.043,0.000258,0.00213283999999999
38.679,35.400,-0.042,0.000259,0.00215865949999999
38.779,35.500,-0.041,0.00026,0.00218466399999999
38.879,35.600,-0.04,0.000263,0.00221089149999999
38.979,35.700,-0.039,0.000265,0.00223733749999999
39.079,35.800,-0.038,0.000268,0.00226397799999999
39.179,35.900,-0.037,0.00027,0.00229084899999999
39.279,36.000,-0.036,0.000272,0.00231793799999998
39.379,36.100,-0.035,0.000274,0.00234523999999999
39.479,36.200,-0.034,0.000276,0.00237275399999998
39.579,36.300,-0.033,0.000279,0.00240051349999998
39.679,36.400,-0.032,0.00028,0.00242845299999998
39.779,36.500,-0.031,0.000282,0.00245660099999998
