出力日時,2021/06/21 13:28:07
データソース,hematite_First.S2-3-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.364,0.100,-0.373,2E-06,1.18E-07
3.464,0.200,-0.372,2E-06,2.74E-07
3.564,0.300,-0.371,1E-06,4.455E-07
3.664,0.400,-0.37,2E-06,5.97E-07
3.764,0.500,-0.369,2E-06,8.12000000000001E-07
3.864,0.600,-0.368,3E-06,1.0175E-06
3.964,0.700,-0.367,1E-06,1.1995E-06
4.064,0.800,-0.366,2E-06,1.398E-06
4.164,0.900,-0.365,2E-06,1.589E-06
4.264,1.000,-0.364,2E-06,1.763E-06
4.364,1.100,-0.363,3E-06,1.91749999999999E-06
4.464,1.200,-0.362,2E-06,2.128E-06
4.564,1.300,-0.361,1E-06,2.3225E-06
4.664,1.400,-0.36,3E-06,2.5285E-06
4.764,1.500,-0.359,3E-06,2.7665E-06
4.864,1.600,-0.358,3E-06,2.9875E-06
4.964,1.700,-0.357,2E-06,3.198E-06
5.064,1.800,-0.356,2E-06,3.388E-06
5.164,1.900,-0.355,2E-06,3.62399999999999E-06
5.264,2.000,-0.354,3E-06,3.8685E-06
5.364,2.100,-0.353,4E-06,4.09600000000001E-06
5.464,2.200,-0.352,4E-06,4.34400000000001E-06
5.564,2.300,-0.351,2E-06,4.56200000000002E-06
5.664,2.400,-0.35,4E-06,4.85000000000002E-06
5.764,2.500,-0.349,3E-06,5.12050000000003E-06
5.864,2.600,-0.348,2E-06,5.35900000000003E-06
5.964,2.700,-0.347,3E-06,5.67050000000002E-06
6.064,2.800,-0.346,3E-06,5.92150000000003E-06
6.164,2.900,-0.345,4E-06,6.26200000000002E-06
6.264,3.000,-0.344,2E-06,6.58300000000002E-06
6.364,3.100,-0.343,4E-06,6.86300000000002E-06
6.464,3.200,-0.342,4E-06,7.17700000000002E-06
6.564,3.300,-0.341,3E-06,7.50150000000002E-06
6.664,3.400,-0.34,4E-06,7.75300000000003E-06
6.764,3.500,-0.339,4E-06,8.03800000000003E-06
6.864,3.600,-0.338,3E-06,8.31750000000004E-06
6.964,3.700,-0.337,3E-06,8.64950000000007E-06
7.064,3.800,-0.336,3E-06,8.98050000000009E-06
7.164,3.900,-0.335,3E-06,9.30850000000012E-06
7.264,4.000,-0.334,5E-06,9.63050000000015E-06
7.364,4.100,-0.333,4E-06,9.96000000000017E-06
7.464,4.200,-0.332,4E-06,1.03270000000002E-05
7.564,4.300,-0.331,4E-06,1.06620000000002E-05
7.664,4.400,-0.33,3E-06,1.10385000000003E-05
7.764,4.500,-0.329,5E-06,1.13895000000003E-05
7.864,4.600,-0.328,4E-06,1.17800000000003E-05
7.964,4.700,-0.327,4E-06,1.21780000000004E-05
8.064,4.800,-0.326,3E-06,1.25505000000004E-05
8.164,4.900,-0.325,4E-06,1.29470000000004E-05
8.264,5.000,-0.324,3E-06,1.33085000000005E-05
8.364,5.100,-0.323,5E-06,1.36825000000005E-05
8.464,5.200,-0.322,5E-06,1.40805000000005E-05
8.564,5.300,-0.321,4E-06,1.45030000000006E-05
8.664,5.400,-0.32,4E-06,1.49420000000006E-05
8.764,5.500,-0.319,5E-06,1.53635000000007E-05
8.864,5.600,-0.318,4E-06,1.57780000000007E-05
8.964,5.700,-0.317,4E-06,1.61720000000007E-05
9.064,5.800,-0.316,6E-06,1.66110000000007E-05
9.164,5.900,-0.315,5E-06,1.70295000000008E-05
9.264,6.000,-0.314,5E-06,1.74525000000008E-05
9.364,6.100,-0.313,4E-06,1.78890000000008E-05
9.464,6.200,-0.312,4E-06,1.83120000000009E-05
9.564,6.300,-0.311,5E-06,1.87465000000009E-05
9.664,6.400,-0.31,5E-06,1.91715000000009E-05
9.764,6.500,-0.309,4E-06,1.96250000000009E-05
9.864,6.600,-0.308,5E-06,2.01115000000009E-05
9.964,6.700,-0.307,4E-06,2.05680000000009E-05
10.064,6.800,-0.306,5E-06,2.1014500000001E-05
10.164,6.900,-0.305,4E-06,2.1484000000001E-05
10.264,7.000,-0.304,4E-06,2.1956000000001E-05
