出力日時,2021/06/21 14:13:58
データソース,hematite_100_S2-1-1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.334,0.100,-0.351,1E-06,5.55E-08
3.434,0.200,-0.35,0,1.83E-07
3.534,0.300,-0.349,2E-06,3.7E-07
3.634,0.400,-0.348,2E-06,4.91E-07
3.734,0.500,-0.347,1E-06,5.91499999999999E-07
3.834,0.600,-0.346,1E-06,7.375E-07
3.934,0.700,-0.345,1E-06,9.46500000000001E-07
4.034,0.800,-0.344,1E-06,1.0705E-06
4.134,0.900,-0.343,2E-06,1.226E-06
4.234,1.000,-0.342,1E-06,1.3705E-06
4.334,1.100,-0.341,2E-06,1.581E-06
4.434,1.200,-0.34,2E-06,1.731E-06
4.534,1.300,-0.339,1E-06,1.88749999999999E-06
4.634,1.400,-0.338,2E-06,2.07599999999999E-06
4.734,1.500,-0.337,3E-06,2.24949999999999E-06
4.834,1.600,-0.336,0,2.41699999999999E-06
4.934,1.700,-0.335,3E-06,2.60149999999999E-06
5.034,1.800,-0.334,3E-06,2.79249999999999E-06
5.134,1.900,-0.333,2E-06,3.00699999999999E-06
5.234,2.000,-0.332,2E-06,3.18999999999999E-06
5.334,2.100,-0.331,2E-06,3.371E-06
5.434,2.200,-0.33,1E-06,3.59449999999999E-06
5.534,2.300,-0.329,3E-06,3.7885E-06
5.634,2.400,-0.328,2E-06,3.99700000000001E-06
5.734,2.500,-0.327,2E-06,4.21000000000003E-06
5.834,2.600,-0.326,3E-06,4.42650000000004E-06
5.934,2.700,-0.325,3E-06,4.66450000000006E-06
6.034,2.800,-0.324,3E-06,4.90950000000007E-06
6.134,2.900,-0.323,1E-06,5.17250000000008E-06
6.234,3.000,-0.322,4E-06,5.42100000000009E-06
6.334,3.100,-0.321,2E-06,5.63800000000011E-06
6.434,3.200,-0.32,3E-06,5.86950000000012E-06
6.534,3.300,-0.319,3E-06,6.12750000000013E-06
6.634,3.400,-0.318,1E-06,6.36550000000015E-06
6.734,3.500,-0.317,2E-06,6.61500000000016E-06
6.834,3.600,-0.316,3E-06,6.88150000000016E-06
6.934,3.700,-0.315,3E-06,7.13950000000017E-06
7.034,3.800,-0.314,3E-06,7.39350000000018E-06
7.134,3.900,-0.313,2E-06,7.64500000000018E-06
7.234,4.000,-0.312,3E-06,7.91250000000019E-06
7.334,4.100,-0.311,3E-06,8.22150000000021E-06
7.434,4.200,-0.31,2E-06,8.53400000000024E-06
7.534,4.300,-0.309,2E-06,8.80800000000026E-06
7.634,4.400,-0.308,3E-06,9.09450000000027E-06
7.734,4.500,-0.307,3E-06,9.3915000000003E-06
7.834,4.600,-0.306,3E-06,9.70850000000032E-06
7.934,4.700,-0.305,4E-06,1.00250000000004E-05
8.034,4.800,-0.304,3E-06,1.03275000000004E-05
8.134,4.900,-0.303,3E-06,1.06255000000004E-05
8.234,5.000,-0.302,2E-06,1.09410000000004E-05
8.334,5.100,-0.301,4E-06,1.12520000000004E-05
8.434,5.200,-0.3,1E-06,1.15285000000005E-05
8.534,5.300,-0.299,4E-06,1.18220000000005E-05
8.634,5.400,-0.298,3E-06,1.21525000000005E-05
8.734,5.500,-0.297,4E-06,1.25060000000006E-05
8.834,5.600,-0.296,4E-06,1.28450000000006E-05
8.934,5.700,-0.295,3E-06,1.31605000000006E-05
9.034,5.800,-0.294,4E-06,1.35100000000006E-05
9.134,5.900,-0.293,4E-06,1.38540000000007E-05
9.234,6.000,-0.292,3E-06,1.42365000000007E-05
9.334,6.100,-0.291,4E-06,1.45590000000008E-05
