"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_hematite_new_700_8_dark.txt"


  Open Circuit Potential (V): -0.1458
"E (Volts)"	"I (Amps/cm^2~)"
-0.49752459	-1.0117E-05
-0.4756422	-6.0778E-06
-0.45551771	-3.8614E-06
-0.43430221	-2.4358E-06
-0.41102561	-1.4249E-06
-0.38544571	-8.1786E-07
-0.36707899	-5.1526E-07
-0.3448936	-2.733E-07
-0.3228294	-1.0654E-07
-0.30106819	8.6792E-09
-0.27791291	1.0995E-07
-0.25312099	1.8514E-07
-0.2339057	2.3426E-07
-0.21111409	2.8581E-07
-0.1886256	3.3857E-07
-0.1691678	3.7374E-07
-0.1492947	4.1012E-07
-0.12842239	4.5318E-07
-0.1086898	4.8228E-07
-0.089484543	5.1382E-07
-0.070012577	5.2619E-07
-0.046624411	5.7628E-07
-0.0226482	6.072E-07
-0.003776405	6.3328E-07
0.01813258	6.6057E-07
0.037853088	7.2242E-07
0.058852728	7.4304E-07
0.080834463	7.6608E-07
0.1004883	7.8549E-07
0.1222033	8.152E-07
0.14172371	8.3461E-07
0.1611169	8.5462E-07
0.1824984	1.4738E-06
0.20201281	8.9767E-07
0.2215022	8.9525E-07
0.2422934	9.0495E-07
0.26647919	9.3709E-07
0.28817981	9.5892E-07
0.30715251	9.8257E-07
0.3313989	1.0099E-06
0.3524327	1.0311E-06
0.3749212	1.0566E-06
0.39371219	1.0741E-06
0.41668561	1.1057E-06
0.43656769	1.136E-06
0.45626789	1.1736E-06
0.47590739	1.2282E-06
0.4985778	1.3112E-06
0.52033901	1.4374E-06
0.54191822	1.6266E-06
0.56283081	1.874E-06
0.58368272	2.2372E-06
0.60265547	2.7478E-06
0.62441659	3.6938E-06
0.64466232	5.1249E-06
0.66502929	7.4226E-06
0.68509322	1.1021E-05
0.70527828	1.7171E-05
0.72546339	2.9371E-05
0.74564862	5.4955E-05
0.76759148	0.00010774
0.78947401	0.00019057
0.79317153	0.00020758
0.77304697	0.00012656
0.75310439	6.7613E-05
0.73401028	3.0154E-05
0.71449202	8.5378E-06
0.69497359	-1.3084E-06
0.67430359	-4.5679E-06
0.65436089	-4.6601E-06
0.63496381	-3.8208E-06
0.61441499	-2.822E-06
0.59568459	-2.0313E-06
0.5724687	-1.2981E-06
0.553011	-8.7001E-07
0.53161353	-5.48E-07
0.51215577	-3.5274E-07
0.49221319	-2.1812E-07
0.4702096	-1.1563E-07
0.44723609	-5.2568E-08
0.4281421	-2.1641E-08
0.4074114	1.2924E-08
0.38789311	2.8084E-08
0.36934459	2.8691E-08
0.34800771	2.1414E-08
0.32824689	-4.0554E-09
0.30715251	-8.3002E-09
0.28217879	-1.8003E-08
0.26102379	-5.6813E-08
0.23653489	-7.258E-08
0.21507689	-1.1624E-07
0.1941644	-1.4353E-07
0.16882689	-1.8173E-07
0.1477799	-2.1569E-07
0.1284353	-2.3934E-07
0.1048955	-4.9585E-07
0.078282252	-3.1939E-07
0.055409372	-3.6487E-07
0.030808751	-4.1277E-07
0.0088088317	-4.6371E-07
-0.01313046	-5.1283E-07
-0.033202581	-5.662E-07
-0.052668478	-6.1228E-07
-0.074874513	-6.7717E-07
-0.094273724	-7.4387E-07
-0.1170072	-8.1664E-07
-0.1394617	-9.0578E-07
-0.1639957	-9.9068E-07
-0.18618961	-1.0507E-06
-0.2091838	-1.1047E-06
-0.2323297	-1.1502E-06
-0.25372711	-1.1926E-06
-0.27542761	-1.2345E-06
-0.29506719	-1.2939E-06
-0.31713149	-1.3739E-06
-0.3391957	-1.4746E-06
-0.35907769	-1.6044E-06
-0.3784748	-1.7748E-06
-0.398963	-2.0355E-06
-0.41872379	-2.3945E-06
-0.44000009	-3.0252E-06
-0.46012449	-4.0603E-06
-0.48140079	-5.9651E-06
-0.49728209	-8.3349E-06
-0.47927919	-4.5279E-06
-0.4567301	-2.6941E-06
-0.43696931	-1.7408E-06
-0.41539001	-1.0901E-06
-0.3922953	-6.7778E-07
-0.36762461	-3.7942E-07
-0.34562099	-1.9629E-07
-0.32301119	-5.56E-08
-0.29761311	8.63E-08
-0.27645811	1.433E-07
-0.25457579	2.0697E-07
-0.2342694	2.5549E-07
-0.20959871	3.1916E-07
-0.18729199	3.6403E-07
-0.1625468	4.1376E-07
-0.14346281	4.4529E-07
-0.1235241	4.7986E-07
-0.099590316	5.12E-07
-0.076723501	5.3807E-07
-0.056045149	5.6658E-07
-0.032911591	5.8719E-07
-0.01019027	6.1751E-07
0.01193695	6.3934E-07
0.03106943	6.4765E-07
0.053924121	6.7088E-07
0.075863414	6.8422E-07
0.094923139	6.9635E-07
0.1163835	7.0847E-07
0.13811059	7.1575E-07
0.1606198	7.3273E-07
0.1820195	7.4001E-07
0.2012793	7.4729E-07
0.22241139	7.582E-07
0.2431421	8.5826E-07
0.2631453	7.6548E-07
0.2826637	7.7397E-07
0.3027882	7.8246E-07
0.32485241	7.9458E-07
0.34479511	7.964E-07
0.36552569	8.0853E-07
0.38765061	8.1702E-07
0.41056341	8.2612E-07
0.4315365	8.5159E-07
0.4559648	8.813E-07
0.47633171	9.2618E-07
0.4972443	9.9591E-07
0.51718688	1.0917E-06
0.53816003	1.2391E-06
0.55998182	1.4635E-06
0.57992452	1.7855E-06
0.60059452	2.3252E-06
0.61962801	3.1208E-06
0.64078301	4.5155E-06
0.6616348	6.715E-06
0.68157738	1.0005E-05
0.70236868	1.5592E-05
0.72146279	2.5324E-05
0.74140543	4.6229E-05
0.76007521	8.3669E-05
0.78244251	0.00015564
0.79838449	0.00022377
0.77765381	0.00013862
0.75704437	7.3457E-05
0.73679858	3.2114E-05
0.71776521	9.6579E-06
0.69751948	-1.303E-06
0.6793347	-4.7838E-06
0.65866458	-5.2368E-06
0.63866138	-4.4581E-06
0.61774892	-3.42E-06
0.5970788	-2.5237E-06
0.57695431	-1.8457E-06
0.55555677	-1.3181E-06
0.53337139	-9.4399E-07
0.50845832	-6.7232E-07
0.4865759	-5.2132E-07
0.46723941	-4.2612E-07
0.44420531	-3.5335E-07
0.42238349	-3.0544E-07
0.40080431	-2.7755E-07
0.37922499	-2.5511E-07
0.35903981	-2.4662E-07
0.33703619	-2.3813E-07
0.31418401	-2.3934E-07
0.2916348	-2.4359E-07
0.26787341	-2.6117E-07
0.2487794	-2.7573E-07
0.2251997	-2.921E-07
0.20313551	-3.0969E-07
0.1840415	-3.297E-07
0.1624622	-3.5092E-07
0.13986871	-3.7639E-07
0.1194631	-4.6917E-07
0.097529911	-4.2551E-07
0.072856531	-4.5704E-07
0.049916971	-4.9646E-07
0.028117109	-5.2921E-07
0.0058504529	-5.7529E-07
-0.01587666	-6.1895E-07
-0.03720367	-6.802E-07
-0.061604239	-7.5418E-07
-0.081130758	-8.2331E-07
-0.1023244	-9.1731E-07
-0.1230573	-1.0064E-06
-0.1425171	-1.0992E-06
-0.1661053	-1.2138E-06
-0.18916009	-1.2909E-06
-0.2139024	-1.34E-06
-0.23542111	-1.363E-06
-0.25512129	-1.3836E-06
-0.27712491	-1.4055E-06
-0.29706761	-1.4619E-06
-0.320041	-1.5383E-06
