"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221214_newsamples_withwithouttio2\pec\fto_tio2_hematite_new_700_2_dark.txt"


  Open Circuit Potential (V): -0.0964
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-2.8082E-05
-0.48055211	-1.5461E-05
-0.46048829	-1.0014E-05
-0.44175789	-6.6588E-06
-0.42163339	-4.2986E-06
-0.40169081	-2.7644E-06
-0.38071761	-1.6832E-06
-0.35871401	-9.1973E-07
-0.33646801	-4.1217E-07
-0.3168284	-7.9856E-08
-0.29743129	1.6635E-07
-0.27876151	3.6707E-07
-0.25536379	5.6658E-07
-0.2334208	7.1272E-07
-0.21038669	8.4674E-07
-0.18808	9.3527E-07
-0.1672281	1.0123E-06
-0.145427	1.0929E-06
-0.1211113	1.1578E-06
-0.1017727	1.1936E-06
-0.08064577	1.2512E-06
-0.057991128	1.3058E-06
-0.03581541	1.3592E-06
-0.01149972	1.4119E-06
0.0092089418	1.4574E-06
0.0281353	1.4974E-06
0.048322588	1.535E-06
0.067303523	1.5702E-06
0.088291027	1.6011E-06
0.1088724	1.6393E-06
0.1280594	1.666E-06
0.148174	1.6836E-06
0.1678884	1.7084E-06
0.1907855	1.7163E-06
0.2107607	1.7303E-06
0.2315038	1.7351E-06
0.25356799	1.7375E-06
0.27393499	1.7339E-06
0.2935746	1.7278E-06
0.31400219	1.7285E-06
0.33467221	1.7212E-06
0.3548573	1.7169E-06
0.37552741	1.7133E-06
0.39510629	1.7042E-06
0.4147459	1.6993E-06
0.4361434	1.6915E-06
0.45687401	1.6842E-06
0.4766348	1.6763E-06
0.49718371	1.669E-06
0.51785368	1.663E-06
0.53700829	1.6569E-06
0.55719352	1.652E-06
0.57798481	1.6436E-06
0.5982911	1.6381E-06
0.617567	1.6363E-06
0.63854009	1.6332E-06
0.65945262	1.6363E-06
0.67891037	1.6436E-06
0.69848943	1.6581E-06
0.71921998	1.6903E-06
0.73934448	1.7503E-06
0.76007521	1.8843E-06
0.77989662	2.1275E-06
0.80062717	2.612E-06
0.77607769	1.4974E-06
0.75613511	1.216E-06
0.73394972	1.0541E-06
