"CView Export Data File: Version 2.0"
"Export From File: c:\users\owner1\desktop\data\idei\m1\20221220\pec\fto_tio2_hematite_new_700_8_dark.txt"


  Open Circuit Potential (V): -0.1929
"E (Volts)"	"I (Amps/cm^2~)"
-0.49807021	-4.0103E-05
-0.47691521	-2.3719E-05
-0.45618451	-1.5388E-05
-0.43363541	-9.5702E-06
-0.41423821	-6.2525E-06
-0.39435619	-3.9512E-06
-0.37386799	-2.3424E-06
-0.3504096	-1.1289E-06
-0.32834539	-3.4789E-07
-0.30688739	1.6609E-07
-0.28512621	5.5202E-07
-0.26112229	8.5401E-07
-0.2425738	1.0632E-06
-0.2196003	1.2379E-06
-0.1985666	1.3998E-06
-0.1776541	1.5101E-06
-0.1576364	1.6163E-06
-0.1375643	1.706E-06
-0.1169041	1.7806E-06
-0.096498571	1.8497E-06
-0.077760153	1.9025E-06
-0.056166399	1.9401E-06
-0.03596697	1.9789E-06
-0.01537956	1.9941E-06
0.00481987	2.0141E-06
0.02247921	2.0098E-06
0.04301206	2.0104E-06
0.065054409	1.9795E-06
0.085647888	1.9528E-06
0.1060352	1.9049E-06
0.1264165	1.84E-06
0.147204	1.7709E-06
0.1665971	1.7097E-06
0.1863783	1.6411E-06
0.2072991	1.589E-06
0.2315644	1.5447E-06
0.2538105	1.5192E-06
0.27569291	1.5095E-06
0.2978783	1.492E-06
0.32024559	1.4901E-06
0.3434009	1.4926E-06
0.36625311	1.5017E-06
0.38874161	1.512E-06
0.411109	1.5126E-06
0.43287009	1.5277E-06
0.452934	1.5326E-06
0.47578621	1.5471E-06
0.49888089	1.5617E-06
0.52027828	1.5702E-06
0.53900868	1.5793E-06
0.55919379	1.5981E-06
0.58016688	1.612E-06
0.60186738	1.6314E-06
0.61908239	1.6527E-06
0.64011621	1.689E-06
0.66102868	1.743E-06
0.68060762	1.8176E-06
0.70085329	1.9322E-06
0.72382683	2.1523E-06
0.7438907	2.5022E-06
0.76413637	3.1559E-06
0.78529137	4.6386E-06
0.79577798	5.1777E-06
0.77365309	2.5228E-06
0.75425601	1.589E-06
0.73085833	1.1505E-06
0.70818788	9.9713E-07
0.68685108	9.3163E-07
0.66569608	1.5308E-06
0.64435917	8.813E-07
0.625144	8.4431E-07
0.60429209	8.1621E-07
0.58059132	7.9155E-07
0.55701172	7.5638E-07
0.53482622	7.297E-07
0.51379251	6.9877E-07
0.4932436	6.636E-07
0.47099751	6.2358E-07
0.4502669	5.7385E-07
0.43093041	5.405E-07
0.4086237	4.8107E-07
0.38886291	4.2642E-07
0.37086001	3.6969E-07
0.3485533	3.1128E-07
0.32533741	2.3062E-07
0.3047885	1.5604E-07
0.28545201	8.63E-08
0.26641861	1.8988E-08
0.2470215	-6.7122E-08
0.2233813	-1.7082E-07
0.2036811	-2.5572E-07
0.1819199	-3.4486E-07
0.1601588	-4.5037E-07
0.1388199	-5.4437E-07
0.1175414	-6.2441E-07
0.0982695	-6.8627E-07
0.076402947	-7.4569E-07
0.05519719	-7.8086E-07
0.035191759	-8.2028E-07
0.01219763	-8.6576E-07
-0.0096810386	-9.3065E-07
-0.03074131	-9.9432E-07
-0.052807909	-1.0725E-06
-0.074680522	-1.1653E-06
-0.095674098	-1.2399E-06
-0.117674	-1.3454E-06
-0.13754	-1.4376E-06
-0.1607281	-1.5607E-06
-0.1816611	-1.6808E-06
-0.2023879	-1.813E-06
-0.22129761	-1.9427E-06
-0.2428769	-2.1144E-06
-0.26385	-2.303E-06
-0.28385329	-2.5219E-06
-0.3036747	-2.7935E-06
-0.32355681	-3.1574E-06
-0.34180221	-3.614E-06
-0.36186609	-4.3526E-06
-0.38071761	-5.426E-06
-0.40144831	-7.2985E-06
-0.4205423	-1.0015E-05
-0.44187909	-1.4799E-05
-0.46170059	-2.1346E-05
-0.48152199	-3.057E-05
-0.49552429	-3.8865E-05
-0.4826737	-2.4283E-05
-0.46109441	-1.4891E-05
-0.43939391	-9.0401E-06
-0.418542	-5.5733E-06
-0.39744759	-3.3551E-06
-0.37762621	-1.987E-06
-0.35689551	-1.0356E-06
-0.33355841	-2.7997E-07
-0.31185791	1.7949E-07
-0.29203641	5.2231E-07
-0.2718513	8.1156E-07
-0.25263599	1.0099E-06
-0.2297232	1.2045E-06
-0.20771959	1.3634E-06
-0.1878982	1.4701E-06
-0.17068321	1.569E-06
-0.14876731	1.6678E-06
-0.1288164	1.7351E-06
-0.1101386	1.8006E-06
-0.089927077	1.8613E-06
-0.069721587	1.9043E-06
-0.05004352	1.934E-06
-0.029243929	1.9559E-06
-0.0067105349	1.9674E-06
0.01322215	1.9613E-06
0.034149051	1.9377E-06
0.054809209	1.9025E-06
0.07574217	1.8564E-06
0.095341429	1.797E-06
0.115941	1.7145E-06
0.1331456	1.6411E-06
0.15653379	1.5277E-06
0.175927	1.4586E-06
0.19804209	1.3749E-06
0.2199868	1.3191E-06
0.240778	1.2797E-06
0.262721	1.25E-06
0.28345171	1.2409E-06
0.30266699	1.2391E-06
0.32200351	1.2524E-06
0.34412831	1.2571E-06
0.3663744	1.2809E-06
0.3892872	1.2979E-06
0.41001779	1.3203E-06
0.43062729	1.3379E-06
0.4503881	1.3531E-06
0.47202799	1.3707E-06
0.4917888	1.3895E-06
0.51367122	1.4028E-06
0.53579599	1.4149E-06
0.5576784	1.4289E-06
0.57865149	1.4386E-06
0.5970788	1.4538E-06
0.62029469	1.478E-06
0.64266199	1.5017E-06
0.6670903	1.5471E-06
0.68818462	1.6078E-06
0.7104913	1.7266E-06
0.73116142	1.9243E-06
0.75061911	2.2766E-06
0.77153158	3.0607E-06
0.79317153	4.9588E-06
0.78771597	3.4131E-06
0.76631862	1.7855E-06
0.74473941	1.1572E-06
0.72352368	9.2132E-07
0.70097458	8.2794E-07
0.68188047	7.9398E-07
0.65739173	7.6669E-07
0.63635802	7.4365E-07
0.61168718	7.1939E-07
0.59186578	7.0302E-07
0.57137758	6.7573E-07
0.54991949	6.545E-07
0.52797657	6.2236E-07
0.50506377	5.9204E-07
0.4863334	5.6294E-07
0.46142021	5.1503E-07
0.43978041	4.7258E-07
0.418201	4.3013E-07
0.39922819	3.8829E-07
0.37855819	3.3432E-07
0.35952479	2.8338E-07
0.3361876	1.997E-07
0.3172754	1.3542E-07
0.29272601	6.5075E-08
0.26963121	-1.6184E-08
0.24550609	-1.314E-07
0.2262302	-2.1509E-07
0.2052571	-2.9756E-07
0.1833747	-4.055E-07
0.1620985	-5.0313E-07
0.1409781	-6.0986E-07
0.1189782	-7.1052E-07
0.095365688	-7.9057E-07
0.076166533	-8.3605E-07
0.053039029	-8.7546E-07
0.03097243	-8.9972E-07
0.0075660711	-9.3489E-07
-0.01608884	-9.9371E-07
-0.03650045	-1.0519E-06
-0.058554921	-1.1205E-06
-0.077748023	-1.1956E-06
-0.1010816	-1.2878E-06
-0.1210082	-1.3764E-06
-0.1409349	-1.4704E-06
-0.1639957	-1.5904E-06
-0.1821885	-1.7014E-06
-0.20384289	-1.8257E-06
-0.22451019	-1.9664E-06
-0.243968	-2.1065E-06
-0.26397121	-2.2896E-06
-0.2860961	-2.5164E-06
-0.30603871	-2.7717E-06
-0.32670879	-3.107E-06
-0.34768191	-3.614E-06
-0.3667759	-4.2914E-06
-0.3867186	-5.3708E-06
-0.40690371	-7.0432E-06
-0.4265433	-9.5993E-06
-0.4449099	-1.3244E-05
-0.4708536	-2.1225E-05
-0.49049309	-3.0436E-05
